,Unnamed: 0,Song,Artist,Lyricist,Composer,Lyric
130,130,想い出パズル,"
榊原郁恵",篠塚満由美,馬飼野康二,たとえば私があなたであれば 想い出残す言葉のひとつも言ったでしょう こんな夜は涙とめる レコードもみつからず まちがえデンワの声さえもいとしくなる あなたのすべて忘れてしまおうと 悪いところを教えてあげれば よけいになつかしい ましてひとりで時をもてあそべば 破った写真つなぎあわせて 想い出パズルね たとえばもいちど偶然会えて あなたの胸にだかれてやさしく愛される そんな夢をいつもあなた 見させてくれるのなら 触れて愛しつづけたって平気なのに ただひたすらに想いつのるばかり 誰かに恋をしようとしても あなたがさえぎる ましたひとりで時をもてあそべば 破った写真つなぎあわせて 想い出パズルね ただひたすらに想いつのるばかり 誰かに恋をしようとしても あなたがさえぎる ましたひとりで時をもてあそべば 破った写真つなぎあわせて 想い出パズルね
131,131,8月の雨,"
児島未散",児島未散,馬飼野康二,ワイパーの音が 冷たく響き オレンジのネオン 遠くにかすむ 「海が見たいね」と あなたのCall そんな気紛れを 許してしまう 優しい 瞳(め)をして 偽りのカーブ いくつ曲がるの 8月の雨は 熱くて長い ブルーの夜へと 走って行くわ 急なカーブ道 危ない予感 あなたの肩へと 頬がふれたの 海岸通りの 雨の舗道は ブレーキきかない 恋のドライブ 優しい 言葉で 私の心を いくつ奪うの リアウィンドには 雨のビーズね 涙と一緒に こぼれて落ちた 優しい 瞳(め)をして 偽りのカーブ いくつ曲がるの 悲しく 切なく 激しく
132,132,ちょっとメランコリー,"
BIBI",山川啓介,馬飼野康二,秋です 秋です Mm… メランコリー あなたのせいです Mm… メランコリー 今は誰に あげてしまったの ねえ 夏の海で 私がなくした幸せを まぶたを閉じても Mm… メランコリー あなたが見えます Mm… メランコリー なみだ色の フィルムの中で ほら 私甘えてます 握りしめてた宝石も No…… ただの小石に変ったわ No…… ああ 大人になってく私が わかる 秋の日です 秋です 秋です Mm… メランコリー 夕映え見てます Mm… メランコリー 空の中の あなたにたずねる ねえ つぎの恋をそろそろさがしていいですか ピアノをぽろぽろ Mm… メランコリー 詩集をぱらぱら Mm… メランコリー 何をしても 心の寒さが なお 深くなってきます ひとち旅でもしようかな No…… 髪を短く切ろうかな No…… ああ 迷子のハートが ゆらゆら ゆれる 秋の日です 秋です 秋です Mm… メランコリー あなたのせいです Mm… メランコリー
133,133,少し夢の中,"
井森美幸",SHOW,馬飼野康二,ラララ今 あなたを見つめ ラララこの気持ちうたうわ 拍手の中はじまるわ 夢にみてた物語 いつか きっと ここに 立てる時がくると 信じてたの 星を見つめて もう泣いたりしない もうひとりじゃないわ 一曲終わるたびに ライトがまぶしくなる 一曲終わるたびに あなたと親しくなれる こんな私幸せね 未だ少し夢の中 瞳を閉じれば聞こえるわ 遠く響くオルゴール いつも そっと この日 浮かべながら私 うたってたの ひとりぼっちで もう泣いたりしない もうひとりじゃないわ 一曲終わるたびに ハートが熱くなるの 一曲終わるたびに あなたと一緒になれる こんな私幸せね 未だ少し夢の中 一曲終わるたびに ライトがまぶしくなる 一曲終わるたびに あなたと親しくなれる こんな私幸せね 未だ少し夢の中
134,134,ちぎれた愛,"
山本リンダ",安井かずみ,馬飼野康二,ふたりだけに ふたりだけに この愛が生まれ ふたりだけで ふたりだけで 愛を抱きしめて行くよ アー この愛を守るために 傷だらけ 例え命さえ 賭けることも出来るだろう 孤独なふたり恋人 ふたりだけが ふたりだけが この愛をわかる ふたりだけの ふたりだけの 光る星をみつけるのさ アー この愛が終わるときは 世界中 暗いやみの中 空よ海よ哀しめよ 孤独なふたり恋人 僕の気持を信じて 君をはなすもんか 好きだよ好きだよ 好きなんだよ! アー この愛が終わるときは 世界中 暗いやみの中 空よ海よ哀しめよ 孤独なふたり恋人
135,135,嵐のあと,"
フォーリーブス",安井かずみ,馬飼野康二,ちぎれ雲がとぶ 嵐の名残り 胸にうずまいた 愛と憎しみ 死ぬことも考えた ふたりの愛だよ 木の葉を舞わせる 風の向こうに 嵐は過ぎたと 人はいうけど 帰らない 青春の 愛のペイジだよ 見ないでおくれ ただ意味なく涙 すべてが終った時 嵐のあとの静けさに 始めて人を愛すことの重さを わかったよ 鉛いろの空 破れてゆくよ 一(ひと)すじの髪を 握りしめてた 死ぬことも出来たろう ふたりの愛だよ 壊されたドアに 嵐の爪(つめ)が 書き残していた 別れの言葉 これでいい 今はただ 倖せ祈ろう きいてもムダさ これからどこへ行く あてなく旅立つだけ 嵐のあとの静けさに 始めて人を愛すことの重さを わかったよ 人を愛することの重さを わかったよ
136,136,愛のメモリー,"
PENICILLIN",たかたかし,馬飼野康二,愛の甘いなごりに あなたはまどろむ 天使のようなその微笑みに 時は立ち止まる 窓に朝の光が やさしくゆれ動き あなたの髪を ためらいがちに染めてゆく 美しい人生よ かぎりない喜びよ この胸のときめきをあなたに この世に大切なのは 愛し合うことだけと あなたはおしえてくれる 愛は風のささやき あなたは目覚める 子供のような瞳を向けて 指をからめるよ そっと肌をよせれば 水仙の花のような やさしい香りが はじらうようにゆれている 美しい人生は 言葉さえ置き忘れ 満ち足りた二人を包むよ この世に大切なのは 愛し合うことだけと あなたはおしえてくれる 美しい人生よ かぎりない喜びよ この胸のときめきをあなたに 二人に死がおとずれて 星になる日が来ても あなたと離れはしない
137,137,フォギー・レイン,"
石野真子",三浦徳子,馬飼野康二,フォギー・レイン 木の葉を伝って 舞い落ちるしずく 河になるの 旅人たち 不思議な夢を見るのよ 影と光 ゆらめくドラマ フォギー・レイン 自分の愛だけ 守ったとしても とがめないで 誰もがただ 二人だけの河へと 一緒に流れゆく ラララ…… ラララ…… 雨よ愛の言葉を あの人に伝えてよ 河に 河になるまえに フォギー・レイン 白壁にかかる 緋色(あか)いタペストリィ 仰ぎみれば 見知らぬ国 遠い時間の中に 同じ愛を見つけるでしょう フォギー・レイン 季節がめぐって 人は土になり 花を咲かす 誰もがただ 二人だけの海へと 一緒に流れこむ ラララ…… ラララ…… 雨よ愛よ真心 あの人に届けてよ 海に 海になるまえに ラララ…… ラララ…… 雨よ愛の言葉を あの人に伝えてよ 海に 海になるまえに フォギー・レイン！ フォギー・レイン
138,138,京都サマータイム・ブルース,"
近藤真彦",売野雅勇,馬飼野康二,ブルージーンもう似合わない 女になったよって 宵の桜グラスの中 花びら受けとめて 好きだけど許さないでと 夜空見上げて泣いたひと 一年経(た)ち二年が過ぎ すり切れたヘミングウェイ 裏切りさえ責められない 男の未練さ ほろ苦い九月の町に やけに優しさ懐かしいぜ 愛(いと)しい女(ひと)よ誰と暮していたって 命 俺のものと言ってくれたね 京都ブルース 桜吹雪涙に変わって 京都ブルース 胸の奥に哀しみ積(つ)もるぜ アスファルトに蝉(せみ)しぐれさ 名前の無い坂は 俺とお前愛にどこか 似ていて悲しいね 若過ぎて解らなかった お前の痛みいとおしいぜ 愛(いと)しい女(ひと)よ辛かったろと抱きしめて あやまりたいよやり直しきくなら 京都ブルース 涙の河架ける橋がない 京都ブルース 涙の河架ける橋がない
139,139,JUST COMMUNICATION,"
佐咲紗花",永野椎菜,馬飼野康二,JUST WILD BEAT COMMUNICATION 雨に打たれながら 色あせない熱い想い 身体中で伝えたいよ TONIGHT！ 濡れたその肩を 暖めるように抱いた 震えてる指先は 何を求めさまようの？ 途切れ途切れでも 伝えて欲しい痛みを 冷めた振りする事で 大人になんてなれない あなたの眼差し守りたい 悲しみ強さに変える愛を信じて JUST WILD BEAT COMMUNICATION 何も恐れないで 感じ合える 確かな青春 誰にも奪えないから JUST WILD BEAT COMMUNICATION 雨に打たれながら 色あせない熱い想い 身体中で伝えたいよ TONIGHT！ 遠い夜明けまで 寄り添って過ごしたいよ 何もかもなくしても やさしさだけなくさずに 言葉よりKISSで 互いの鼓動感じて 情熱を引き寄せる 一瞬だけど永遠… せつなく激しく見つめたい 泣きたい位にあなただけが愛しい JUST WILD BEAT COMMUNICATION 何も譲らないで わかり合える人がいれば 戦う事出来るから JUST WILD BEAT COMMUNICATION 愛を離さないで 溢れ出した熱い素顔 もつれた胸解き放って TONIGHT！ JUST WILD BEAT COMMUNICATION 何も恐れないで 感じ合える 確かな青春 誰にも奪えないから JUST WILD BEAT COMMUNICATION 雨に打たれながら 色あせない 熱い想い 身体中で伝えたいよ TONIGHT！
140,140,Natural Summer days,"
西田ひかる",森雪之丞,馬飼野康二,Dream is growing day by day I'm falling more in love… 素肌に弾ける 不思議な恋のCrystal Brand-new my love あなたに見つめられてきらめく Chu-Chu ナチュラルな Summer days 好きなのに 同じ年令(とし)の男の子じれったくて 逢うたびあなたを 困らせていた 大人びたメイクしたり 生意気な嘘ついたり 素直な自分を 見失いかけてたね 天使にテスト されてたみたい… 素顔のハートで 微笑みあえばOK! Catch up my love 無理してキスも夜もいらない Chu-Chu ナチュラルな Summer days 波を打つ緑(あお)い芝生 フィールドに風が見える 知らずに触れてる 肩が素敵ね 目を閉じて探してみて スタンドのざわめく中 心が重なる 優しい音がするわ 瞳で告げる 言葉があるの… 素肌に弾ける 不思議な恋のCrystal Brand-new my love あなたに見つめられてきらめく Chu-Chu ナチュラルな Summer days 背伸びするほど 夢は遠くなる 素顔のハートで 微笑みあえばOK! Catch up my love 無理してキスも夜もいらない Chu-Chu ナチュラルな Summer days
141,141,JSだって!! いましかない!!,"
Pocchimo",松井五郎,馬飼野康二,JSだっていましかない わかってほしいよDon't stop magic Give me love Give me chance Give me love Give me time そーよ わたしたちも それなりに忙しくて そーよ 可愛くても それだけじゃ ダメなんです テストも宿題も きついDay by day 天使の時間は あっという間じゃん JSだっていましかない 微妙な気持ち わかってよ 大人になって しまったら あれもこれも できなくなっちゃう そんなのやだよDon't stop magic Give me love Give me chance Give me love Give me time そーよ 気になる子も なんとなく いたりもして そーよ ほんとのこと LINEなら 言えたりする 無邪気に遊べたら みんなSo Happy 夢見る季節を もっとください 魔法はまだ消さないで ねぇ一生のお願いよ 未来がきっと大事でも しておきたい こともあるんだ 味方になってDon't stop magic Please give me Endless Magic Please give me Shining Magic Please give me Endless Magic Please give me Shining Magic Right now Just now I just wanna dance JSだっていましかない 微妙な気持ち わかってよ 大人になって しまったら あれもこれも できなくなっちゃう そんなのやだよDon't stop magic Give me love Give me chance Give me love Give me time
142,142,放課後,"
林寛子",片桐和子,馬飼野康二,授業中も よそ見して 貴方をみてた 何もかもが 耳もとを 素通りするの いつ頃から こうなのか わからないけど あなただけに 逢いたくて 私は来るの 昼休み 校庭には 声がはずみ 友達も 誘うけれど 断わるの ただ私は 貴方を 探すだけ 帰えり道も ぼんやりと 歩いて来たの 静かに降る 午後の雨 気づきもせずに いつものあの 街角の 花屋の前で 雨にぬれて ひとりきり バスを待ってたの さしかける 黒いかさに あなたがいる ほほえみが まぶしい程 この胸に 今かかるの 七色の虹が
143,143,はちみつロケット ～黄金の七人～,"
はちみつロケット",zopp,馬飼野康二,天真爛漫ロケット 黄金センセーション7 七転び八起きで 結果オーライ根性 一切合切ロケット 黄金センセーション7 夢見てたステージへ 幕開け同時にロケットスタート 遠くで見つめてた あのステージ 記録を残したライバルたち いつかは追いつけると 汗流して 頑張る放課後 どうせ夢は叶わないとか 誰か言っても 青春なんだぞ めちゃ燃えてんだぞ 猪突猛進 考えるより ハッチャケが真骨頂 天真爛漫ロケット 黄金センセーション7 七転び八起きで 結果オーライ根性 一切合切ロケット 黄金センセーション7 夢見てたステージへ 君と僕らでロケットスタート オーマイガー続きで心は散々 毎日毎分天王山 ココロのコンパス指してる未来へと 切磋琢磨でたくましい仲間と 七人乙女侍 真剣でさぁ行こう 強く明るく可愛く 飛び出せ真っ向 We are はちロケスタイル 卍最高 ずっと待ってた 夢みてた未来 高鳴る胸 やっちゃいますよ ひらけ幕カモン 決意表明 笑顔ファンファーレ イエローエモーション 有言実行GO GO！ 瞬間判断第八感 止められないレボリューション 時代変えるマイウェイ 有言実行GO GO！ 瞬間判断第八感 星屑を散りばめた 夜空で一番輝くよ 難解な不安には何回でも ぶつかるけど 何千回でも何万回でもトライ 諦めない 振り返らない 絶対にないないない！ 天真爛漫ロケット 黄金センセーション7 七転び八起きで 結果オーライ根性 一切合切ロケット 黄金センセーション7 夢見てたステージへ 君と僕らでロケットスタート
144,144,友だち,"
児島未散",魚住勉,馬飼野康二,真夜中に電話かけてきて 「いますぐ逢いたいけど すぐ出て来て」と このごろ元気が ないから心配してたとこ 友だちなら打ち明けばなし 「彼と別れたけれど どうしたらいいの」 いちばんだいじな 愛した人を失くして 彼のことを好きと 自分の胸聞いて もしそれでもだめなら しかたないね 彼のことを好きと ほんとに思うなら あなたのほうが謝って 「ごめん」と あなたのこと だいじにしてた わがままでも なんでも許してくれた 優しい人だよ あなたのほうが悪いわ 想い出してごらん 出逢った日のことを も一度だけ二人は やりなおせる 振り返ってみてね 過ごした日のことを 幸せだった あのころの ときめき 時間が流れても 別の人さがしても あの人は ほかにはもういない 彼のことを好きと いまでも思うなら 意地を張ることなんか らしくないわ 彼のことを好きと 電話をかけてみて あしたになれば かならずね おやすみ おやすみ おやすみ…
145,145,未来になりたい,"
秋本理央",岩里祐穂,馬飼野康二,トパーズの雨が手のひらに落ちたわ あなたへにじんだTear drops うつむいてしまう横顔が淋しく 何故かこの頃遠くに見える 小さな胸の愛は力よ あなたをそっと包んであげたい 二人はおなじ空気を吸って… 二人はおなじ景色を歩き… もう一瞬(ひととき)も離れないの そんな未来になりたい ナイーブなとこがとっても好きだわ 夢をつかんでYour heart 時々は誰もくじけてしまうけど 元気を出して、いつものように 私がここで見てることだけ あなたはきっと忘れないでね 二人はおなじ瞳で笑い 二人はおなじ涙をためて そう昨日より素敵になる そんな未来になりたい 二人はおなじ空気を吸って… 二人はおなじ景色を歩き… もう一瞬(ひととき)も離れないの そんな未来になりたい
146,146,ちぎれた愛,"
WEST SUN",安井かずみ,馬飼野康二,ふたりだけに ふたりだけに この愛が生まれ ふたりだけで ふたりだけで 愛を抱きしめてゆくよ アー この愛を 守るために 傷だらけ 例え命さえ 賭けることも 出来るだろう 孤独なふたり 恋人 ふたりだけが ふたりだけが この愛をわかる ふたりだけの ふたりだけの 光る星を みつけるのさ アー この愛が 終る時は 世界中 暗いやみの中 空よ 海よ 悲しめよ 孤独なふたり 恋人 僕の気持を信じて 君をはなすもんか すきだ すきだよ すきなんだよ アー この愛を 守るために 傷だらけ 例え命さえ 賭けることも 出来るだろう 孤独なふたり 恋人 アー この愛が 終る時は 世界中 暗いやみの中 空よ 海よ 悲しめよ 孤独なふたり 恋人
147,147,愛のデュエット,"
ジャガー横田＆木下博勝",魚住勉,馬飼野康二,ちょっと逢っただけで 好きになることがある あなたの あなたの 優しさに ちょっとふりむいて 恋をするときもある どうして どうして 涙がでるの あなたしだいで あなたしだいで ふたりは変わるの 美しく ちょっと逢っただけで 好きになることがある あなたの 優しさで ふたりは生きてゆく ちょっと寄り道で 浮気などしたくても やっぱり やっぱり できないの ちょっとひとりぼち 鏡に問いかけても 嘘など 嘘など つけっこないさ 愛はふたりを 愛はふたりを 離しはしないよ いつまでも ちょっと寄り道で 浮気などしたくても やっぱり 本気では ふたりは離れない あなたしだいで あなたしだいで ふたりは変わるの 美しく ちょっと逢っただけで 好きになることがある あなたの 優しさで ふたりは生きてゆく
148,148,空とぶお嬢さん,"
石野真子",阿久悠,馬飼野康二,渚で冷やしたビールを飲んで 少し目まいがして来たわ 誰かの片手が枕にほしい 砂のベッドで眠りたい ココナツ・オイルを体にぬって 肌をこんがり焼きながら うとうとしてたら口づけされて 急に私は立ちあがる わたし空とぶお嬢さん わたし空とぶお嬢さん 真夏の娘はつかまえにくい つかまえにくい 夜ふけのホテルのプールの中で 人魚みたいに泳いだら ブルーの夜空にUFOらしい 赤い光がすぎてゆく ホテル窓から望遠鏡が わたしの姿をのぞいてる 見つめてほしい 見られちゃいやで ぬれた体でかけぬける わたし空とぶお嬢さん わたし空とぶお嬢さん 真夏の娘はつかまえにくい つかまえにくい わたし空とぶお嬢さん わたし空とぶお嬢さん 真夏の娘はつかまえにくい つかまえにくい
149,149,若き日の詩,"
大津美子",東海林良,馬飼野康二,曲がりくねった 都電通りを たがいちがいに 歩いてく あなたは一度も 振り向かず 私は運命(さだめ)を 抱きしめる 時の流れの その中で 娘盛りの不幸を思う もうすぐ朝が来るでしょう 夏の匂いがしてきたら 心の未練は捨てた方がいい まるで絵のように 西陽(にしび)がさした あなたと暮した 下宿部屋 私の心を ボロボロに あなたは一人に なるという あれから少しの時が過ぎ 私もいくぶん大人になった もうすぐ朝が来るでしょう 雨の匂いがしてきたら ささいな不幸は忘れた方がいい もうすぐ朝が来るでしょう 雨の匂いがしてきたら ささいな不幸は忘れた方がいい
150,150,Lはラブリー,"
榊原ゆい",伊藤アキラ,馬飼野康二,L！ LはLOVEのL L！ LはLipのL このくちびるに 燃える愛をのせて Lはあなたをみつめてる 私は決めます 決めたんです まぶしい恋人 あなただけ 磁石が自然に 引きあうように 私 スルスル 魅きよせられる ねえ いいでしょ そばにいても ねえ いいでしょ キスをしても L！ LはLOVEのL L！ LはLipのL このくちびるに 燃える愛をのせて Lはあなたをみつめてる あなたが好きです 好きなんです 理由は何にもありません 男の人なら 他にもいます だけど あなたは特別な人 ねえ 私に あなたひとり ねえ あなたに 私ひとり L！ LはLOVEのL L！ LはLipのL このくちびるに 燃える愛をのせて Lはあなたをみつめてる Lはあなたをみつめてる
151,151,綺麗ごとでいいじゃない,"
和田アキ子",荒木とよひさ,馬飼野康二,綺麗ごとでいいじゃない 生きることも想い出も 人は心傷ついて 傷つけるから 綺麗ごとでいいじゃない 時を止めて着替えれば 若き頃のあの場所へ すぐに帰れる 街角(まち)には恋も 夢も落ちてた 夜明け前の淋しさ 抱いてたけれど たかが人生の あしたは青春(ゆめ)のおまけ SO-YES なるようになるから 綺麗ごとでいいじゃない 悩むことも切なさも 人は過去を見送って 暮してるから 綺麗ごとでいいじゃない 隠すことは何もない 遠い昔誰だって 不良してたね 街角(まち)には今も 恋人たちが 疲れ知らぬ眩しさ 振りまくけれど たかが人生の 昨日(きのう)は青春(ゆめ)のかけら SO-YES なるようになるから 街角(まち)には恋も 夢も落ちてた 夜明け前の淋しさ 抱いてたけれど たかが人生の あしたは青春(ゆめ)のおまけ SO-YES なるようになるから
152,152,人間狩り,"
近田春夫＆ハルヲフォン",なかにし礼,馬飼野康二,夜が来て 鏡を見て 髪をとかし 爪をみがき 唇にルージュを ひいたなら さあ出かけよう 人間狩り 人間狩り 愛なんかなくていい (マンハント マンハント) たった一晩だけでいい (マンハント マンハント) 恍惚の時があるならば 本当の自分を見るのが恐いから 今夜も誰かの胸に顔をうずめたい 夜が来て ドレスを着て 指輪をはめ 帽子かぶり 灰色のコートを 肩にかけ さあ出かけよう 人間狩り 人間狩り 真実はなくていい (マンハント マンハント) 嘘でかためた恋でいい (マンハント マンハント) 恍惚の時があるならば 本当の自分を見るのが恐いから 今夜もあなたと部屋の灯り消しましょう 人間狩り 人間狩り ……
153,153,ワンダー・フルフル,"
井上望",荒木とよひさ,馬飼野康二,wonderful beautiful フルフル ハートがフルフル wonderful beautiful フルフル まばたきフルフル 季節がとどけた ポストカード 陽ざしのスタンプ 笑顔につけて 心はいつでも 日曜日 この指とまれ 蝶々になって 空から光のパラシュート 誰かの胸に舞い降りて 恋してる 愛してる ルンルン ルンルンルン wonderful beautiful フルフル ハートがフルフル wonderful beautiful フルフル まばたきフルフル 瞳の中には スカイブルー ときめき色に 誰かを写す 心がゆれたら 風になり まつげにとまれ 光になって 空から光のパラシュート 誰かの胸に舞い降りて 愛してる 愛してる ルンルン ルンルンルン wonderful beautiful フルフル ハートがフルフル wonderful beautiful フルフル まばたきフルフル……
154,154,珠玉,"
和田アキ子",吉元由美,馬飼野康二,人はどうして 生きていくのかと あなたにいつも教えられた ささやかな夢 小さな喜び 時を重ねて 輝くと 守るものを持ってこそ 優しさが強さだと学んでいくの 新しい人生が 愛で満たされるように願ってる 伝えたいことがまだ ありそうな気がしてるの 言葉にできない 心がふっと ささくれたときは 大事な人をいたわってね あなたの笑顔 あなたのぬくもり 今も私を励ますわ いつもここで祈ってる 本当に望むまま生きていくのよ 今日よりも幸せに その夢をかなえながら 未来へと 涙さえ宝物 あなたは私の誇り 生きた証なの 今日よりも幸せに その夢をかなえながら 未来へと 涙さえ宝物 あなたは私の誇り 生きた証なの
155,155,南青山 -心はClose出来ない-,"
和田アキ子",荒木とよひさ,馬飼野康二,都会が眠り始め 窓に映す青山 恋人たちは 今日の終りおしむけれど 輝くままの恋も 涙で逃げる恋も 時間は何にも知らずに そっと すべてを過去の中へ 閉じ込めてしまう 思い出だけ残すために 生きたなんてそれは嘘よ 綺麗ごとの言葉より 悲しむ方がいいじゃない たとえ愛に 嫌われても あしたをclose出来ない 多分それもひとコマの長い夢を見てただけ 星屑がなくっても 夜更けの窓が好きよ 少しの寂しさだけ 抱いて過ごすだけで あしたの物語りを 勝手に作りながら 涙と今日から喧嘩をせずに 心の思うままに遊んであげたら 昨日のこと 夢の中で 泣いたりするなんてイヤよ どんな好きな人だって 別れたなら過ぎたこと たとえ愛に傷ついても 心はclose出来ない 多分それもひとコマの長い夢を見てただけ
156,156,Silence Blue,"
石川秀美",藤原安寿,馬飼野康二,光に溶ける ガラスの中に まぶしいあなた 見たわ その微笑 誰にあげる 思い出巡り 寂しさの縁に さまよい 涙集め こわれかけていた あの日 ひとりで生きてゆくこと 覚えたの 私 愛した 夢あたり 遠くはぐれたの Silence Blue 愛した夢模様 心に“気まぐれ”塗りかえた 許してあげる 今は あの日に戻り 悲しみの理由は 思わせぶりな ウソも あなたのやさしさだった 気づかないふりして行くわ 振り向きはしない 愛した 夢吐息 眠る懐かしさ Silence Blue 愛した 夢模様 切なく 揺れてはくり返す サヨナラ さようならと…… 愛した 夢あたり 遠くはぐれたの Silence Blue 愛した夢模様 心に“気まぐれ”塗りかえた 許してあげる 今は
157,157,傷だらけのローラ,"
FUMIHIKO KITSUTAKA'S“LOLA”",さいとう大三,馬飼野康二,ローラ 君は 何故に ローラ 心を とじて ローラ 僕の前で そんなにふるえる 今 君を救うのは 目の前の僕だけさ 生命も 心も この愛も 捧げる ローラ 君を 誰が ローラ そんなにしたの ローラ 悪い夢は 忘れてしまおう この腕に おすがりよ 今 僕は 狂おしく 祈りも 誓いも この愛も捧げる ローラ 祈りも 誓いも この愛も捧げる ローラ ローラ ローラ...... 祈りも 誓いも この愛も捧げる ローラ
158,158,心の扉を誰かがたたく,"
井上望",荒木とよひさ,馬飼野康二,心の扉を誰かがたたくよ 涙がこぼれて 悲しいときに 心の扉を誰かがたたくよ ひとりぼっちで 淋しいときに 愛子 そんなに 泣くのはやめて 愛子 あなたは もう淋しがり屋じゃない 海を見つめてごらん 風と話してごらん ほら隣りに誰かがいるから 愛する言葉を 忘れているなら 思い出集めて 話してみるの 愛する言葉を 忘れているなら 迷子の心に きかせてみるの 愛子 いつもの 笑顔をみせて 愛子 あなたは もうひとりぼっちじゃない 星を探してごらん 夢を探してごらん ほら隣りに誰かがいるから 海を見つめてごらん 風と話してごらん ほら隣りに誰かがいるから
159,159,君に会えて…会えてよかった,"
ブラザーズ5",石原信一,馬飼野康二,雨にふるえる 仔犬抱き上げ どうしようかと 泣きそうな君 そんな一瞬 まぶた焼き付き 僕の心を いまも離れない 涙もろくなるのは 想い出が 降り注ぎ 胸に溜まり切れなく 眼がしらを濡らすから 君に会えて…会えてよかった 幸せの涙を ありがとう 雨の公園 ふたり歩いた ひとつの傘に 寄り添いながら あと何年も こうしたままで おなじ暮しを したいと言ったね 涙もろくなるのは 何気ない毎日が どんなにか大事と 今頃に気がついて 君に会えて…会えてよかった 幸せの涙を ありがとう 涙もろくなるのは 想い出が 降り注ぎ やさしさに包まれ 言葉では言えなくて 君に会えて…会えてよかった 幸せの涙を ありがとう
160,160,Call Me,"
桑田靖子",竜真知子,馬飼野康二,あなた もいちどCall Me はなさないで ふたり 呼びあう 恋なの 優しくCall Me 夜を越えて 心が ひとつになれるように 明日になれば 会えるよと 肩を抱きしめ あなたは言うけど だめなの私 ひとりでは 迷子のように 夜におびえる ああ できるものなら そばにいたいの ああ 二人朝まで 公園の彫刻のように あなた もいちどCall Me はなさないで ふたり 呼びあう 恋なの 優しくCall Me 夜を越えて 心が ひとつになれるように あなたに出会う 前のこと 不思議ね今は 思い出せないの 初めてふれた くちびるに 小鳥のように ふるえた日から ああ 愛してます いとしいあなた ああ 両手広げて まっすぐに受けとめて どうぞ あなた もいちどCall Me はなさないで ふたり 呼びあう 恋なの 優しくCall Me 夜を越えて 心が ひとつになれるように あなた もいちどCall Me はなさないで ふたり 呼びあう 恋なの 優しくCall Me 夜を越えて 心が ひとつになれるように あなた もいちどCall Me はなさないで ふたり 呼びあう 恋なの 優しくCall Me 夜を越えて 心が ひとつになれるように あなた もいちどCall Me はなさないで
161,161,エンゲージリング,"
桜田淳子",竜真知子,馬飼野康二,あなたは彼女を忘れていない 忘れたように思いたかったのでしょう その空白(くうはく)をうずめたくて 私に贈(おく)った このエンゲージリング あの頃私はあなたに出逢い そうと知らずに愛し始めていた こばんでくれればよかったのに なぜあなたうけいれたの 無理なんかして ほしくなかった あなた自身の 人生だもの エンゲージリング こぼれるきらめき エンゲージリング 悲しい悲しい指輪です 小さな封筒(ふうとう) 指輪を入れる 丸くうきでた形をなぞってみる 短い間に起きたあれこれ 目をとじて別れをつげる 愛してるのに 愛してるのに たちきる事も あるのでしょうか エンゲージリング こぼれるきらめき エンゲージリング 悲しい悲しい指輪です 愛してるのに 愛してるのに たちきる事も あるのでしょうか エンゲージリング こぼれるきらめき エンゲージリング 悲しい悲しい指輪です
162,162,100％男女交際 (VersionII),"
小泉今日子",麻生圭子,馬飼野康二,Girls wanna meet boys Boys wanna meet girls 明るい男女交際 いつでもどこでも いちゃいちゃしたい つまずくふりして 抱きつく舗道 ウィンク！ 嘘だよ Darling バカヤローッて かわいいっ つま先までキュンとなる こんな瞬間(とき)は瞳を伏せて 乙女(おんな)は度胸 男は愛敬 青春は永遠ですもの 忘れないで 青春は永遠ですもの 包みかくさず盛大に みんなの願いは一ツ あかるーい あかるーい 明るい男女交際 男女交際 セーラー服に見とれてたでしょ すぐ顔にでちゃう ダメな性格… こっち 向いてよ Darling 何んてヤツさ いいけど 胸の奥はシュンとなる 青いまま日暮れてゆく 乙女(おんな)は涙 男は純情 青春は大空ですもの 元気だして 青春は大空ですもの 土曜の夜も日曜も 逢えるのが1番です あかるーい あかるーい 明るい男女交際 誰でも恋をすると 恥ずかしいことふえるけど 乙女(おんな)は度胸 男は愛情 青春は永遠ですもの 忘れないで 青春は永遠ですもの 見ているだけじゃ つまんない みんなの願いは一ツ あかるーい あかるーい 明るい男女交際 男女交際 Hooray Hooray 青春！
163,163,NEVER FALL IN LOVE,"
近藤真彦",小林和子,馬飼野康二,哀し気な瞳 そらさずに 聞いてくれ 君に話がある プライド捨てて 俺の腕に 飛び込めないなんて 愛じゃないよ はかだよね俺も 意地張って 優しさの意味を 勘違いさ あいつに君を 逢わせたこと 後悔してないぜ 辛いだけさ Never fall in love 心から愛して Never hold you tight 誰よりも愛して あざやかな 裏切れさ 次の恋は うまくやってくれ 傷ついた方が 気が楽さ 明日にでも 旅に出ればいいさ 平手打ちよりも 強い痛み 無口な娘に君を 変えちまったよ Never fall in love この街を抱きしめ Never hold you tight この街を出ていく 色褪せた フォトグラフ 友達なら うまくやれたよね Never fall in love 心から愛して Never hold you tight 誰よりも愛して あざやかな 裏切れさ 次の恋は うまくやってくれ
