,Song_Title,Artist,Lyricist,Composer,Lyric
151,ガールフレンド,"
五十嵐浩晃",五十嵐浩晃,五十嵐浩晃,もうだめみたいって君がつぶやく 青い空見上げながら 後ろ向きのまま 涙をこらえているから 細い肩ふるえ 僕は時計を見つめたままで 何もできない 多分君なしでは わかっているはずなのに 何故言えないのか いつか二人夢を見ていた 土曜日の朝 まどろんでいた部屋に帰りたいんだ 女だって 強く生きれるさ きっと 男だって 泣くこともあるさ Ooh 抱きしめたい Ooh 友達の前で 二人で選んだ 白いコートも もう明日からは いらなくなるだろう 寒くてふるえてた二人の愛が終わり 春が来たのに 僕は一人 女だって 強く生きれるさ きっと 男だって 泣くこともあるさ Ooh 抱きしめたい Ooh 友達の前で 悲しみだけまた僕の横 君は僕の知らない人にめぐりあう Ooh 抱きしめたい Ooh 友達の前で
152,消えぬ想い,"
嵐",alt,市川喜康・マシコタツロウ・ha-j,久しぶりと笑って 歩き出す舗道には 長い影が落ちてた そう 君の心まで 何でも 話してくれないかな いつだって大切なひと この声が届きますように 約束なんて いらないから 笑い合おう 風の音(ね)が 聴こえない時でも 笑顔忘れないで いれるように ふたつの星 会わない時間はまるで なかったと思うような いつも変わらぬ気持ち ただ そこにあるんだね それから また僕は単純に 君の幸せを願う どうしてもゆずれないモノが 僕らの先 照らしてるさ 手を伸ばそう 流れ星 誓った言葉は ずっと変わらないで ここにあるよ 消えぬ想い どれだけの時間(とき)が過ぎたんだろう いつまでも大事なひと この声が届きますように 約束なんて いらないから 笑い合おう どうしてもゆずれないモノが 僕らの先 照らしてるさ 手を伸ばそう あの日 流れ星 誓った言葉を ずっと信じていて 忘れないよ 消えぬ想い
153,Kiss(and)Love【コトネ＆しずく】,"
SAKURA*TRICK：野田コトネ(相坂優歌)・南しずく(五十嵐裕美)",Funta7,Funta3,二人だけの時間が 二人だけの秘密が 二人だけの約束 あるからね 喜び分かち合えて 悲しみ分け合えたら 一人より幸せに なれるように 明日も思い出をさぁ増やそう 一杯にしちゃおうね この広い世界で 逢えた奇跡 特別なの あなたじゃないとだめだから 二人じゃないとできないことだよ 今すぐに 大好き Kiss(and)Love 誰にも言えないこと 周りの子(だれ)とも違うけれど 誰にもこの気持ちは 止められない 気づかれないように ドキドキしちゃおうね 数え切れないくらい 楽しもうね 明日も最高の楽しいこと あるはずよ 本当よ この流れる時に 逢えた奇跡 連れて行って 一人じゃないよ いっしょだよ あなたとじゃなきゃできないことだよ 誰よりも 大好き Kiss(and)Love 明日へ続く道 歩けるよね 歩幅合わせ どこまでも この広い世界で 逢えた奇跡 特別なの あなたじゃないとだめだから 二人じゃないとできないことだよ 今すぐに 大好き Kiss(and)Love
154,Kissからはじめよう,"
嵐",youth case,velvetronica,ふいに横切った君は 夏の風に乗った天使 揺れている髪の香り 心奪われた瞬間 今まで知っていた世界には 誰ひとりいない存在なんだ 今すぐ抱きしめてKissからはじめようよ 凛とした姿に トキめいて 21世紀はKissからはじめようよ 前向いた笑顔 輝いて 夏の恋模様 君の横顔を見てる 夏の日射しに似たシルエット これまでの僕の心には 一度もなかった感覚なんだ 迷わず抱きしめてKissからはじめようよ 水しぶきのように キラめいて 21世紀はKissからはじめようよ 胸こがれて君と つないだ手 まるで夢のよう 君の声を聴いていたい 見とれてスローモーション 君の視線まぶしい 恋の始まり 今すぐ抱きしめてKissからはじめようよ 凛とした姿に トキめいて 21世紀はKissからはじめようよ 前向いた笑顔 輝いて 迷わず抱きしめてKissからはじめようよ 胸こがれて君と つないだ手 まるで夢のよう
155,キズナ,"
森友嵐士",森友嵐士,森友嵐士,この胸に 手をかざし まぶた 閉じてみれば くやしさと 喜びと 絆がにじんでる つながる魂よ ありのままに このオレを 抱きしめてくれ Oh Baby 愛を 信じれる 空を Oh Baby ふたり 見上げていたい Oh Baby 頼りない 今日を信じてる Oh Baby ここまで 歩いてきた オマエのぬくもりに 弱さがとけてくよ 優しくて 愛しくて 言葉に 出来なくて 迷わぬ この道を進めるのは そうオマエが いてくれるから Oh Baby つらい 今日もあるけれど Oh Baby ゆるがない 瞳がここにある Oh Baby 頼りない オレを信じてる Oh Baby オマエを ずっと 愛してる 立ち止まる 時間を許してくれたから たどり着けた この場所まで 一人じゃないから Oh Baby つらい 今日もあるけれど Oh Baby ゆるがない 瞳がここにある Oh Baby 頼りない オレを信じてる Oh Baby オマエを ずっと 愛してる Oh Baby 愛を 信じれる 空を Oh Baby ふたり 見上げていたい Oh Baby 頼りない 今日を信じてる Oh Baby ここまで 歩いてきた
156,きっと大丈夫,"
嵐",SPIN・Rap詞：櫻井翔,Shinnosuke,When I was driving in that night 気付けばまだ確かにほら 空にTwilight 光がなくともない ならまだまだ You shouldn't cry cry cry Tell me what u wanna “ah ah” Weekend gonna make luv “ah ah” from Monday to Sunday every every every day lucky lucky lucky my life ラキラキベイブ 仕事はラストのオーマイグルーヴ なかなかベイブ 今日は楽しい！ (朝まで！) シャカシャカベイブ 気持ちは八分目 いいじゃない！ わるくない！ 愛じゃない？ 淡い記憶が よみがえったら 君が笑ってる 若かった季節の 足跡は 波間にキラキラ消えてゆく いつも同じメンバーで 語り合ったこの場所に今 (バイバイ) この景色心に焼き付けて 明日へ踏み出そう！ ラキラキベイブ 仕事はラストのオーマイグルーヴ なかなかベイブ 今日は楽しい！ (朝まで！) シャカシャカベイブ 気持ちは八分目 いいじゃない！ わるくない！ 愛じゃない？ ラキラキベイブ 勉強もラストのオーマイグルーヴ なかなかベイブ 今日も楽しい！ (朝まで！) シャカシャカベイブ 近所のお祭りも いいじゃない！ わるくない！ 愛じゃない？ 世間は甘くない なめてたら すぐにボロが出る 当たり前が出来てない 簡単でも わかったふりはもうやめよう あの日君と見た夢を 無くさないで諦めないで (オーライ！) 初めからやり直せばいいさ 何度倒れても！ ラキラキベイブ 真面目が売りですオーマイグルーヴ なかなかベイブ 急上昇！ (空まで！) シャカシャカベイブ けじめが要とか いいじゃない！ わるくない！ 愛じゃない？ ラキラキベイブ 事件は現場のオーマイグルーヴ なかなかベイブ 今日は楽しい！ (朝まで！) ドキドキベイブ 恋愛修行中 いいじゃない！ わるくない！ 恋じゃない？ 「今日はどうなの？Baby」って先輩やけにご丁寧 ほぼ命令 誘っていて ワタシ身なりお手入れ (だってLady) L.U.C.K.Y D.A.Y を経て経て新世界 “It's delight!” 例えば席替えをしてみて wicked wicked wicked everytime いつも同じメンバーで 語り合ったこの場所に今 (バイバイ) この景色心に焼き付けて 明日へ踏み出そう！ きっと大丈夫 回り道も たまにはわるくない！ そんなことで 悩んでナイナイ！ 力抜いて 休んでいいじゃない！ も一度 歌おう！ Let's get back to the hook 窓を開ければ 明日の空も晴れるはず きっとそれが糧になる 今日も楽しみ もれなく いつも焦ってた あの日の僕に会えれば 想い 伝え 叫ぶさ “夢はでっかく こう描く” ラキラキベイブ 仕事はラストのオーマイグルーヴ なかなかベイブ 今日は楽しい！ (朝まで！) シャカシャカベイブ 気持ちは八分目 いいじゃない！ わるくない！ 愛じゃない？ ラキラキベイブ 勉強もラストのオーマイグルーヴ なかなかベイブ 今日も楽しい！ (朝まで！) シャカシャカベイブ 近所のお祭りも いいじゃない！ わるくない！ 愛じゃない？
157,君がいいんだ,"
嵐",戸沢暢美,清水昭男,なんてことない風景も 君がいると 良く見える いつからだろう 眼をこする 海に川がそそぐように 気がついたら ひかれてた ワケなどないのが恋なんだろう 本気にしないよね 夜更けがかりたてる せつない衝動が叫びそうさ 会いたいんだ 言いたいんだ 僕のすべて 君がいいんだ 会いたいんだ 知りたいんだ 君が秘めた 痛みやさびしさ 似てる人は街にいる すごくキレイな娘もいる でも君じゃなきゃダメなんだ 恋は見えないちからで 僕をどこへ連れてくの 加速度がつく 君を守る 言葉にしないけど 未来は闇の中 不安な時いつも そばにいよう 会いたいんだ 触れたいんだ 誰でもなく君がいいんだ 会いたいんだ 止めたいんだ 君の涙 疑り深さを You know I wanna stay just w/z u When can I see u next baby? You know what I am saying? 瞳に映る込む全て よそ見して 時が去って行ったって 果てまで 横にいて 闇が枯れた(turn it up) もう夜明けだな (tonight is the night it's gonna…) 他の誰かじゃ 意味ないんだ 知りたいんだ 君がいいんだ 会いたいんだ 告げたいんだ 信じなさい 君がいいんだ 会いたいんだ ためたいんだ 君と生きる 確かな勇気を 会いたいんだ 言いたいんだ 僕のすべて 君がいいんだ 会いたいんだ 知りたいんだ 君が秘めた 痛みやさびしさ
158,君がいるから,"
嵐",eltvo,eltvo,背の高い雲追い掛けて 長い坂道駆けてゆく 街を離れてどこまで行こうか? あの丘越えれば 風が変わるだろう どんな色をした 時間を過ごそう 長い髪が揺れるたびに 僕の視線も揺れている まき散らした光の粒 気が付けば虹へと変わってく 君がいるから Love… Keep going on 色とりどりの色で溢れてく 君を知るたび(Alright) 僕の知らない(Oh yeah) 君がいるから Love… 心から I wanna give you love… 遊び疲れた夕暮れに 赤く染まった笑い顔 子供みたいに僕らははしゃいでた 日が沈む頃に 魔法は解けても 夢見た記憶 消えることはない 太陽は優しく照らす 君の涙を溶かしてく 砂に書いた文字も消える 寄せる波に想いを託して 君とこのまま Love… いれるなら 時計の針を止めてしまいそうさ 君のそばでは(Alright) 何も隠せない(Oh yeah) 君がいるから Love… 誰よりも Ever lasting summer days 二人だけのSummer dream Ever lasting summer days 沈まぬ太陽In my eyes Ever lasting summer days このままNever say goodbye Ever lasting summer days 輝いてるよ 君がいるから Love… Keep going on 色とりどりの色で溢れてく 君を知るたび(Alright) 僕の知らない(Oh yeah) 君がいるから Love… 心から I wanna give you love…
159,君が待つ場所,"
初恋の嵐",西山達郎,西山達郎,君が無くしたものは何処にあるのかい？ やがて空には何も浮かばなくなる 僕らどこまでやれるかなんてわからないでいる 君が無くしたものは何処にあるのかい？ まるで空き地に指輪を落としたよう 君が待つのは何処かだなんて探らないでいる 季節は変わり僕を運ぶよ 君が待つ場所へ
160,君が笑えるように,"
嵐",KOSH・Macoto56,KOSH,何十回と書き直した 僕の心のありったけは 未送信フォルダで 古くなってく 何百回と繰り返した 君の柔らかな笑顔は 忘れたいのに 心の支えさ ありふれたラブストーリーでゆこう 握り締めた 映画のチケット 破いたなら 後は泣いたらいい きっと優しくなれるから さよなら さよなら 巡り会えたそれだけで 幸せだって思えるよ これから これから 君が笑えるように 僕の想い 虹に変わるといいな 足りないもの見つけたくて 新しいドア開くたび 君の想い出 深くなってく 枯れないように育てるって 君が大事にしてた花 また今年も 蕾をつけたよ ありふれたラブストーリーとしても 二人の記憶 色褪せないよ 君は君で 僕は僕のまま きっと優しくなれるから さよなら ここから 生まれ変わってゆくよ ありのままを受け止めて いつもの 景色が 少し違って見えた 君の空 虹がかかるといいな 素敵な 素敵な 気持ちがここにあるよ ありがとうって思えるんだ さよなら さよなら 巡り会えたそれだけで 幸せだって思えるよ これから これから 君が笑えるように 僕の想い 虹に変わるといいな
161,君さえ居れば,"
初恋の嵐",西山達郎,西山達郎,君さえ居てくれればそれだけでいいと思える程 君が好きだよ ごめんね ちょっとしばらせてくれ 君が何処へも行かぬように ごめんなさい この想い 君さえ居てくれればそれだけでいいと思える程 君の事だけだなんて事は言いやしないけど やはりどこへも行けぬまま ごめん ただ辛い想い となりの街の喫茶店で会おう この街では少し物足りないし 君さえ居ればいい となりの街の喫茶店で会おう この街では少し物足りないし 君さえ居ればいい 君さえ居ればいい
162,君だけを想ってる,"
嵐",久保田洋司,馬飼野康二,Smile me tonight いつでも 愛を送るよ 星と星をつなぎ 君と僕を結ぶ だから笑って Smile tonight 会えないとそれだけで 君は心配をして 紅茶を冷ますたび 悲しくしてると言う 街の色になじめないと せっかくのお洒落も 休日の日帰り切符 気にしてばかり Smile me tonight 今夜は 笑顔のままで 君を抱きしめ星を数える Hold me tonight こんなに そばに君がいて 一分一秒が 愛しくてたまらない 涙を拭いて Smile tonight 会うたび写真より 大人っぽくなって 話し方も仕種も くすぐったいくらい 君に自慢できるような 毎日じゃないけど 君だけを想ってること 誇りに生きて Smile me tonight もう一度 笑顔を見せて 今夜永遠の約束をしよう From me to you いつでも 愛を送るよ 星と星をつなぎ 君と僕を結ぶ だから笑って Smile tonight 君に自慢できるような 毎日じゃないけど 君だけを想ってること 誇りに生きて Smile me tonight もう一度 笑顔を見せて 今夜永遠の約束をしよう From me to you いつでも 愛を送るよ 星と星をつなぎ 君と僕を結ぶ だから笑って Smile tonight
163,キミとボクのSTORIA,"
オリオン(五十嵐裕美)",日山尚,lotta,澄み渡る青空の下は 新しい世界 眺めながら深呼吸をしてみよう ほらね 風が誘った坂道へと なくしたモノ色々 焦らないで探しにいこうよ 泣いてるキミの記憶のカケラに触って もし心に雨が降っていたら そっと涙拭いてあげるよ キミの側にいつもいると伝えて どうしてかな? キミが笑うと嬉しくなる そうさ 全部うまくいくはず ボクはキミの味方だもの これから始まるかも キミとボクの物語(ストーリア) 夕暮れに染まる空の色 少し寂しくて 眺めながら溜息をついたキミは やがて 瞬き始める銀の星 見上げ呟いたよね 朝が来ても覚えていたいと 泣き顔ばかり見せるキミと話ししよう ねえ 約束するよ 二人だけの キミが落ち込んでる時には ボクが見守ってあげるよ ホントは存在する 真昼の星座みたいなモノ 形の見えないぬくもりを きっとキミは忘れるけど 心に手をあてればいつでも ほら輝く いつの日かキミと別れても ボクはずっと信じてるよ どこかでまた笑顔に出逢える奇跡が起こること 離れてもつながってるから ボクが貰ったたくさんの きらめく宝物は キミとボクの思い出(ストーリア)
164,君の生き方をつらぬいて,"
五十嵐浩晃",松本隆,五十嵐浩晃,海沿いの駅 乗り遅れた汽車 もう少し君と話せるね 次に逢う日には違う名の君を 何て呼べばいい 戸惑いが滲む 心を見せてはしゃぎあえた 宝石のような季節 胸にしまう サヨナラは新しい 愛に飛び立つ助走 泣かないで 透明な 君の生き方をつらぬいてくれ 故郷の古い木造の校舎 イニシャル刻んだあの机 ピースと笑う色褪せた写真 同じ夢抱いたぼくたちはいない 誰もが違う道を選ぶ それぞれの人生を作りながら サヨナラは新しい 未来を探す切符 片道の長い旅 ぼくの生き方をつらぬくつもり 時代って激流さ ちっぽけな人間を飲む 汚れずに純粋な 君の生き方をつらぬいてくれ サヨナラは新しい 愛に飛び立つ助走 泣かないで 透明な 君の生き方をつらぬいてくれ
165,君のうた,"
嵐",ASIL,多田慎也・A.K.Janeway,移ろいゆく風景の中 ずっと大切な人 触れるたび かけがえのない想い出くれた 穏やかな風が包んだ ありふれた日常に あたたかく 陰ることのない言葉たち 迷い込み 戸惑う季節越えたら 笑みと笑み結び付けるため 探し続けてゆく 永遠(とわ)の絆を 歩き出す 明日は僕らで描こう 涙に暮れたとしても塗り変えてゆく 強さ教えてくれた 君の温もりを 追いかけて 果てない未来へ繋がる いつか巡り逢える虹の橋で 同じ夢を見よう 重ねた手と手 伝わる 小さく確かな鼓動 そばにいる この瞬間きっと何より愛しい 見慣れた小径(こみち)駆け抜け 雨跡の空模様 散りばめた 宝石のよう見上げてた 星のない 夜が訪れても こころ灯し約束しよう どんなときも守り抜く その笑顔を 新しい 出逢いが僕ら彩って また次の物語が始まってゆく 時間も距離も飛び越え 君を探すんだ そしてまた まばゆい光が導く 希望の扉を開けて進もう 君へ想い込めて 共に過ごした この街の記憶が ずっと輝けるように 歩き出す 明日は僕らで描こう 涙に暮れたとしても塗り変えてゆく 強さ教えてくれた 君の温もりを 追いかけて 果てない未来へ繋がる いつか巡り逢える虹の橋で 同じ夢を見よう 今 溢れ出したMy Love 君のために さあ 届けようMy Love 君のもとへ
166,君のために僕がいる,"
嵐",大倉浩平,馬飼野康二,いつもと同じ 街角に立ってる そう何を探してる？ 歩く道わからないの？ この惑星の上に 生まれてきたこと もう後悔しないように 勇気をあげる がんばるさ！ 負けないのさ 明日のために 今日がある がんばるさ！ こわがらずに 君のために 僕がいる くやしい気持ち たくさん感じてきた いつまでもできない 自分に涙こぼした どんな暗闇も 胸をはって行ける 約束だよ下を向かない 努力おしまない がんばるさ！ 近道はない 明日のために 今日がある がんばるさ！ 手をのばすんだ 僕のために 君がいる 夕方からのBad My Friends 今日もビデオshopで run×３ クツをはきかえ 胸をきしませ 流れてく時を手に入れる 誰かを信じるとか誰かの うわさ話に音を立てて歩く これしかできない僕たちの迷路の地図はいつ終わるの？ この惑星(ほし)の上に 生まれてきたこと もう後悔しないように 勇気をあげる がんばるさ！ 負けないのさ 明日のために 今日がある がんばるさ！ こわがらずに 君のために 僕がいる がんばるさ！ 近道はない 明日のために 今日がある がんばるさ！ 手をのばすんだ 僕のために 君がいる
167,キミの夢を見ていた,"
嵐",HYDRANT,HYDRANT,忘れないから 君の声は 聞こえてるよ 変わりゆく空 見上げた僕に優しく響いている 胸を焦がした 相変わらず 夢を見てる 伝えたいこと 言葉じゃなくて歌に託すよ 世界のどこかで もしひとり震えてる夜に 強く抱き締められたら 未来は目の前 僕らを希望で染めてゆくよ 夜明けは近づいてる 輝いて もう泣かないで この素晴らしい世界でほら 君のことを見つけた いつだって そばにいるよ 果てしない夜の片隅に 君の夢を見ていた I will be there ここから そっと想い続けているよ 変わらないから ありのままを贈りたいよ 大切なのは 偽りのない素直な気持ち 時代はどこまで 僕らを追いかけてくるだろう？ 風を背に受けよう 消えないよ 目を閉じたって たとえば君が笑うだけで 僕は僕でいられた いつだって ここにいるよ 戻れない時間(とき)の儚さに 光をまた見つけた めぐり逢うすべて ひとつに重なる ありふれた日々 それだけで奇跡 一度きりだから愛しくて 輝いて もう泣かないで この素晴らしい世界でほら 君のことを見つけた いつだって そばにいるよ 果てしない夜の片隅に 君の夢を見ていた I will be there ここから そっと想い続けているよ 今 この歌を君へ
168,君はいないから,"
嵐",Youji Kubota,Ichiro Terada,バイクに乗りはじめて スケボーは しまったままさ 空き地ができてるけど ここに何が あったのか忘れてる 一人で 観覧車に乗ってみた 自分のこと 写真にとった 手をのばして 届きそうで つかもうとした時 ふと消える 今はそんな もどかしいこと しなくてもいいんだ 君はいないから 一人じゃ はぐれるわけ ないんだね 人込みの中 何でも 見つかる街 まだ君を 背中で探してる 高速の 真下の歩道橋で 雨に降られ 動けなかった 髪が少し はねてたって シャツのボタンが一つ はずれてても 今は何も 気にしなくて いいはずなのにね 君はいないから 迷い猫の貼り紙を見た 人は一人でも生きられるの 部屋のカギは 君のくれた キーホルダーが今も くっついてる 手をのばして 届きそうで つかもうとした時 ふと消える 今はそんな もどかしいこと しなくてもいいんだ 君はいないから
169,君は少しも悪くない,"
嵐",Masami Tozawa,Masayuki Iwata,君はもう キスの最中でも 着信を待つことをやめない 誰なのって訊けないまま 僕の恋はねじれてく 失いそうな予感が その存在を輝かせる 影が重なる イメージあふれてきて 消せない 愛してるのに 愛されてない よくある話しなのに 食欲がない 眠くならない 君はたぶん少しも悪くない カ ナ シ イ ダ ケ 「Give me Your Love」 どんなモノゴトも 変わらないでいられないから 僕を見ない 君を責めない 暗く深くふさぎ込む わだかまる時 ココロは どんな決断も出来なくなる 彼氏の役を 今も上手にやるしかない 愛さなければ 愛されてない この悲しみはない 振る 直前で つなぎとめてる 君は悪くない 愛してるのに 愛されてない よくある話しなのに 食欲がない 眠くならない 君はたぶん少しも悪くない カ ナ シ イ ダ ケ 甘えられると からだは おろかで 優しく抱くよ 神様 ためさないで 愛さなければ 愛されてない この悲しみはない 振る 直前で つなぎとめてる 君は悪くない 愛してるのに 愛されてない よくある話しさ 強がりたくて 息ができない 君はたぶん少しも悪くない
170,君への想い,"
嵐",wonder note・Macoto56・Rap詞：櫻井翔,wonder note,ずっと君は 僕の夢を 願い続けてくれたから 今そっと 君の幸せだけを となりで願おう 振り出しに戻る毎日に ときに自分 見失って でも 君はそっと 明日へ続く 小さな未来 見つけてくれた ずっと君は 僕の夢を 願い続けてくれたから 今そっと 君の幸せだけを となりで願おう 音もなく こぼれてく未来 掴むことも出来なくて 立ち尽くしてた 雑踏の中 誰もが幸せそうに見えた きっと今は 君の言葉 笑顔の意味が分かるから 臆病な 僕の心も二度と 逃げはしないよ “あなたは自分の未来を選んで” 僕は君の未来を願ってる 君と出逢って 狭い世界で ただ自分を減らして… いた ah また共に描けるなら 互いが互いを照らせるだろう 繋ごう またこの手から繋ごう 二人だけでも向かおう “暮らそう” 確かめ合い つないだ ふたりの手 離さない 強く誓い 歩いて 話し続けた 坂道の 途中を 今でも 上って この想い 変わることはない 過ぎ去る日々の中で きっと今は 君の言葉 笑顔の意味が分かるから 臆病な 僕の心も二度と 逃げはしないよ ずっと君は 僕の夢を 願い続けてくれたから 今そっと 君の幸せだけを となりで願おう I always want to feel you 今はそっと 君の夢を
171,Castle of my Heart,"
Knights",こだまさおり,SHIBU・YU-G,"The castle of my heart, The place to come back, you…, It's you… Wo-o-oh Castle of my heart (Castle of my heart) Wo-o-oh Over the destiny 心の輪郭を差し出すような愛で 育んだ 育んだ どこか幼さを残して 手を取ってしまえば しまえば 泣かせてしまうこと 気の早い まだ遠い 予感にしていたね 別々の 道に続く はじまりのDays 美しい花園で打ち明けたあの日 薔薇色に染まる世界で二人 永遠に触れたんだ 守りたいこの手で 帰るべきこの場所 自分で選ぶ意志 貫くのさ いつの日か必ず 運命さえ越えて 共に生きていくと 譲れない誓い果たすため Wo-o-oh Castle of my heart (Castle of my heart) Wo-o-oh Over the destiny 自分のことのようにその胸を痛めて 微笑みは 微笑みは 悲しみを湛えていたね 抱き締めてしまえば しまえば 離れ難くなると その指に くちづけた 未来へのエンゲージ 戦場に 向かう朝に 受け取ったTrust 風のなか凛と立つ気高い眼差しに きっと何度も奮い立たされる どうか待っていて欲しい 切り開くこの手で 渡したい希望が 穏やかな光で 満ちるように Castle of my heart 必ず ここに戻ってくる 遠い空の下で 貴女との夢が道しるべ Wo-o-oh Castle of my heart (Castle of my heart) Wo-o-oh Over the destiny Ah, (Fu…) 無邪気な時を惜しみながら 気づいていた 大人びてしまうけど どんな困難にも負けたりしない 二人最初から許されない愛だとしても 乗り越えていこうと決めた 信じているね 守りたいこの手で 帰るべき未来へ 自分で選ぶ意志 貫くのさ いつの日か必ず 運命さえ越えて 共に生きていくと 譲れない誓い果たすため Castle of my heart"
172,キャラメル・ソング,"
嵐",小川貴史,松下典由,四角い窓が切り取った 茜色に染まった午後 暮れてく今日が終わっていく 明日は君の旅立ちの日 優しさはいつだって寂しさを連れてる 数えきれぬ思い出に今は目を閉じていさせて ずっと僕の宝物さ 可笑しいくらい君が好き いつか君が笑えるなら 僕は心から手を振るよ ベランダ小さな街並みに 灯り点るのを見てた 飛行機雲が流れてく 僕のため息のせいかな? 口に出したらきっと少し困るだろうな 隣で手が触れるだけで伝わらないかな「サヨナラ。」 ぎゅっと握り合う手と手に 信じた夢は動き出す 君をずっと忘れないよ 甘い夕空がとけてゆく その手を伸ばして 夕闇がまだ 星をつかまえよう 迫るその前 繋ぎ止めたい ホントは… ずっと僕の宝物さ 可笑しいくらい君が好き いつか君が笑えるなら 僕は心から手を振るよ ぎゅっと握り合う手と手に 信じた夢は動き出す 君をずっと忘れないよ 甘い夕空がとけてゆく
173,Carry on,"
嵐",村野直球,岩田雅之,どんな夜も明ける 今日が生まれてく それは誰も知らない 新しい朝 満員の電車は 希望を乗せるの それとも不安だけ 詰めていくの 眠れずにいた 訳を教えて 誰かに話せば きっと楽になるから どこに行く途中だろう ぼくら迷いながら それでも空を見上げ続けてる 自分を疑う 弱さだけを 抱きしめたまま また歩いて行く どんな雨も上がる 虹は生まれてく 遠い遠い場所へ 橋を架ける ジーパンの裾がね すごく濡れたなら 立ち止まればいいさ あせらないで 大切にした 夢を教えて ガンバレなんてさ 簡単に言わないから どこにたどり着くの ぼくら流されて それでも夢を見上げ続けてる 自分を信じる 強さだけが 未来の扉 こじ開けていくさ 叶わぬ夢もあると もうあきらめちゃうの 見えないものを感じよう 希望や願いを To carry on 強く抱きしめて yeah 君の明日を 見失わないで 果てない夢を追いかけていこう 雨は上がるよ 朝が来れば 僕らの明日を また照らしだすよ 叶わぬ夢はないと また信じてみよう 見えない道を感じよう 自分だけの道を To carry on 一歩ずつでいい yeah To carry on 未来は待っている yeah To carry on
174,Can't Let You Go,"
櫻井翔(嵐)",森大輔・Rap詞：櫻井翔,森大輔,よそ向いてないでほらこっち向いて 涙の痕付く目尻 ほら拭いて 肘をついて うつむいてないで気付いて もう一度だけ振り向いて 今はCan't let go 甘い甘いメロディが まだCan't let go 思い思いの色で やっぱCan't let go Oh... 離さないで ため息一つ ついたから 肩が少し軽くなった 「振り向かないよ」と 強がった 自分さえ愛しい もう少し あと少し きれいに君を忘れて 新しい僕に生まれ変われるはずなのに だけどCan't let go 甘い甘いメロディが まだCan't let go 思い思いの色で やっぱCan't let go Oh... 離さないで 一人ぼっちの 街の風 ほんのちょっと とまどうけど 見慣れたはずの景色さえ なんとなく 優しい もう少し あと少し 君と聴いたあの歌を 今はまだ胸の中抱きしめていたいのさ もう少しこうしていたいんだ ただ… この瞬間はどれほど続くのかな 君の頭が…(震えてた肩が…) 気付くと ぼそっと あなたが「朝かな」 月 時を刻み こぼれる光 全て聞きたい なお知りたい 包み込む様に手を そっとそっと 現在はもっと もっと もっと ずっと ぎゅっと もっと 離さずにただこうしていたい この一言だけが君に言えない I JUST WANNA SAY…(WHAT?) can't let… “I can't let you go” 今はまだ胸の中抱きしめていたいのさ だからCan't let go めくるめくリズムが まだCan't let go 終わりのない響きで やっぱCan't let go Oh... 離さないで
175,京恋唄,"
石川さゆり X 森友嵐士",森友嵐士,森友嵐士,夜風に流れる恋の唄 月夜の空にあなた想う 遠い日の笑顔にふれるたび 涙こぼれて頬を濡らす Oh ききわけない愛しさよ 月の明りに照らされて 二度とふれることの出来ない この愛だけを 抱いて 抱いて ずっと永遠の時を ずっと永遠の愛を ここにふたり 誓おう ずっと永遠の夢を ふたり永遠の愛を 今宵 京の夜空に 響け ココロにいつもあなただけ 募る想いに見上げた空 Ah-もう一度あなたにふれたくて そんな想いに唇濡らす Oh とめどなく揺れる想いは 映るあなたの優しさだけ 恋の季節にこの花をうつして 散るほどに舞って 泣いて 泣いて ずっと永遠の華を ずっと永遠の愛を ここにふたり 誓おう ずっと永遠の夢を ふたり永遠の愛を 今宵 京の夜空に 響け ずっと永遠の時を ずっと永遠の愛を ここにふたり 誓おう ずっと永遠の夢を ふたり永遠の愛を 今宵 京の夜空に 響け
