,Song,Artist,Lyricist,Composer,Lyric
33,夜桜,"
LOONIE",LOONIE,LOONIE,MPC 超フリーキーGALAXYに輪になり 始まりOneヴァース目ふいにDanceたちまち 頭ぐりん鼓膜に日本列島たっぷり 堪らん音出すYO オレらJump around YEAH 提灯に火灯せLIGHT UP 誰かれかまわず拒まずWELCOME 歓迎すんぜもう爆発寸前の 宴歌え大和の舞台で JAPANESE PEOPLE ゆだねろBEAT イントロから陰と陽描くアウトロまでとろけさせちゃうねちゃんネェ いいじゃんネェ今宵朝まで無礼講 ちょおキブやってギブやってもっと気遣って ダ、ダン、ダンス踊りな飛び散る汗 体力限界挑戦ジャポネ舞い昇天 I'm so イカスよ cuz Iブイブイいわすよ Jump Party Move Party YouもParty 楽しんだ者勝ちみなでStep by step(oh oh) 3ベロSpeed upリベロFreeだ Mic Check 1.2.3だWA WA ますますGoin'upで上昇 I'm not goin'back to Barstow まさにそりゃワイスピ×2のRome 並みにガンガンNOS噴射で行きましょう 集まれ皆様モンキーハニーラッセラッセ Are you readyルーニーパーティー あっちゅーまに風のごとく抜き去りボーッとして ちゃはぐれちゃうよ知らぬ間に 何でも混ぜちゃうFeeling(on&on&on) 誰でも来てちょうだいな(on&on&on) 燃えろオレのラッピンでHappy day垣根なくそう Wideでいこー旅Go way イマジネーション絶やさずひらめき 大事大切放てパッきらめき 3MEN BAND ROCKいーですか オーライピーポーイーノイーヨ ブットビます飛びかうonly mouth織りなすBattle 言葉のせるPuzzleさぁどうぞ ダンスlike a忍者レジェンドオブシャドー はよちゃっちゃしいちゃスピーカー前で聴いちゃー Oh Oh…We gon'shake youだ このMusicとびでてジャンジャジャンジャジャーン Oh Oh…アクションto the三魔王 Hallはトモダチ輪になろう So和Bounceで(yeah) かますぜ(yeah) enjoy満点なダンスで(yeah) あげるテンションYes Yes ya'llでLet's斉唱 さわげHo!(HO!) スゴイっすNeva disappoint you! 06年度日本Goin' Goin'だドイツ みたく祭りだ(Fever Fever) きかすLow end下(Speaker Speaker) 夜に射す月光ピカ!照らす マジ光ってます We're輝いてますAight! 洋でも和でもメッチャダンサボー PartyやっぱりPartyやね踊りあかそう so weオールで踊るジャパ者 Oh Oh…We gon'shake youだ このMusicとびでてジャンジャジャンジャジャーン Oh Oh…アクションto the三魔王 Hallはトモダチ輪になろう So和Bounceで(yeah) かますぜ(yeah) enjoy満点なダンスで(yeah) あげるテンションYes Yes ya'llでLet's斉唱 さわげHo!(HO!) 夜な夜な夜風踊り舞う夜桜をも揺さぶるしらべ 夜が明けるまで踊り舞うPARTY PARTY BOUNCE PARTY PARTY 夜な夜な夜風踊り舞う夜桜をも揺さぶるしらべ 夜が明けるまで踊り舞うPARTY PARTY BOUNCE PARTY PARTY
34,夜桜哀歌,"
山本譲二",田久保真見,浜圭介,産まれた時代が 悪いのか はぐれた自分の 性分か 俺にゃ 夜風のちょうちんが お天道様だと 苦笑い 汗も涙も 泥水さえも 飲み干し酔えれば 酒だろう 夜桜ハラハラ 背に受けて 意地は男の 命火よ 一夜(ひとよ)のまくらに されていた あいつを救った つもりでも 惚れた女と 生きるのを 許しちゃくれない 古い疵(きず) 連れて逃げてと すがった声が 奈落の底まで ついてくる 夜桜ハラハラ ふり向けば 痩せたあいつが 泣いている 崩れるしかない 泥船を それでも漕ぐのが さだめだろ 二度と帰らぬ ふるさとは こころの根雪に うめたのさ 石が浮かんで 木の葉が沈む この世が俺には 似合いだろう 夜桜ハラハラ 見上げれば 夢は男の かがり火よ
35,夜桜お七,"
歌恋",林あまり,三木たかし,赤い鼻緒がぷつりと切れた すげてくれる手ありゃしない 置いてけ堀をけとばして 駆けだす指に血がにじむ さくら さくら いつまで待っても来ぬひとと 死んだひととは おなじこと さくら さくら はな吹雪 燃えて燃やした肌より白い花 浴びてわたしは 夜桜お七 さくら さくら 弥生の空に さくら さくら はな吹雪 口紅をつけて ティッシュをくわえたら 涙がぽろり もひとつぽろり 熱い唇おしあててきた あの日のあんたもういない たいした恋じゃなかったと すくめる肩に風が吹く さくら さくら いつまで待っても来ぬひとと 死んだひととは おなじこと さくら さくら はな吹雪 抱いて抱かれた二十歳の夢のあと おぼろ月夜の 夜桜お七 さくら さくら 見渡すかぎり さくら さくら はな吹雪 さくら さくら さよならあんた さくら さくら はな吹雪
36,夜桜お七,"
キンモクセイ",林あまり,三木たかし,赤い鼻緒がぷつりと切れた すげてくれる手ありゃしない 置いてけ堀をけとばして 駆けだす指に血がにじむ さくら さくら いつまで待っても来ぬひとと 死んだひととは おなじこと さくら さくら はな吹雪 燃えて燃やした肌より白い花 浴びてわたしは 夜桜お七 さくら さくら 弥生の空に さくら さくら はな吹雪 口紅をつけてティッシュをくわえたら 涙が ぽろり もひとつ ぽろり 熱い唇おしあててきた あの日のあんたもういない たいした恋じゃなかったと すくめる肩に風が吹く さくら さくら いつまで待っても来ぬひとと 死んだひととは おなじこと さくら さくら はな吹雪 抱いて抱かれた 二十歳の夢のあと おぼろ月の夜の 夜桜お七 さくら さくら 見渡すかぎり さくら さくら はな吹雪 さくら さくら さよならあんた さくら さくら はな吹雪
37,夜桜お七,"
坂本冬美",林あまり,三木たかし,赤い鼻緒がぷつりと切れた すげてくれる手ありゃしない 置いてけ堀をけとばして 駆けだす指に血がにじむ さくら さくら いつまで待っても来ぬひとと 死んだひととは おなじこと さくら さくら はな吹雪 燃えて燃やした肌より白い花 浴びてわたしは 夜桜お七 さくら さくら 弥生の空に さくら さくら はな吹雪 口紅をつけて ティッシュをくわえたら 涙が ぽろり もひとつ ぽろり 熱い唇おしあててきた あの日のあんたもういない たいした恋じゃなかったと すくめる肩に風が吹く さくら さくら いつまで待っても来ぬひとと 死んだひととは おなじこと さくら さくら はな吹雪 抱いて抱かれた 二十歳(はたち)の夢のあと おぼろ月夜の 夜桜お七 さくら さくら 見渡すかぎり さくら さくら はな吹雪 さくら さくら さよならあんた さくら さくら はな吹雪
38,夜桜お七,"
ジェロ",林あまり,三木たかし,赤い鼻緒がぷつりと切れた すげてくれる手ありゃしない 置いてけ堀をけとばして 駆け出す指に血がにじむ さくら さくら いつまで待っても来ぬひとと 死んだひととは おなじこと さくら さくら はな吹雪 燃えて燃やした肌より白い花 浴びてわたしは 夜桜お七 さくら さくら 弥生の空に さくら さくら はな吹雪 口紅をつけてティッシュをくわえたら 涙が ぽろり もひとつ ぽろり 熱い唇おしあててきた あの日のあんたもういない たいした恋じゃなかったと すくめる肩に風が吹く さくら さくら いつまで待っても来ぬひとと 死んだひととは おなじこと さくら さくら はな吹雪 抱いて抱かれた 二十歳の夢のあと おぼろ月夜の 夜桜お七 さくら さくら 見渡すかぎり さくら さくら はな吹雪 さくら さくら さよならあんた さくら さくら はな吹雪
39,夜桜お七,"
Takamiy",林あまり,三木たかし,赤い鼻緒がぷつりと切れた すげてくれる手ありゃしない 置いてけ堀をけとばして 駆け出す指に血がにじむ さくら さくら いつまで待っても来ぬひとと 死んだひととは おなじこと さくら さくら はな吹雪 燃えて燃やした 肌より白い花 浴びてわたしは 夜桜お七 さくら さくら 弥生の空に さくら さくら はな吹雪 口紅をつけてティッシュをくわえたら 涙が ぽろり もひとつ ぽろり 熱い唇おしあててきた あの日のあんたもういない たいした恋じゃなかったと すくめる肩に風が吹く さくら さくら いつまで待っても来ぬひとと 死んだひととは おなじこと さくら さくら はな吹雪 抱いて抱かれた 二十歳の夢のあと おぼろ月夜の 夜桜お七 さくら さくら 見渡すかぎり さくら さくら はな吹雪 さくら さくら さよならあんた さくら さくら はな吹雪 さくら さくら 見渡すかぎり さくら さくら はな吹雪 さくら さくら さよならあんた さくら さくら はな吹雪
40,夜桜お七,"
中森明菜",林あまり,三木たかし,赤い鼻緒がぷつりと切れた すげてくれる手ありゃしない 置いてけ堀をけとばして 駆けだす指に血がにじむ さくら さくら いつまで待っても来ぬひとと 死んだひととは おなじこと さくら さくら はな吹雪 燃えて燃やした肌より白い花 浴びてわたしは 夜桜お七 さくら さくら 弥生の空に さくら さくら はな吹雪 口紅をつけてティッシュをくわえたら 涙が ぽろり もひとつ ぽろり 熱い唇おしあててきた あの日のあんたもういない たいした恋じゃなかったと すくめる肩に風が吹く さくら さくら いつまで待っても来ぬひとと 死んだひととは おなじこと さくら さくら はな吹雪 抱いて抱かれた 二十歳(はたち)の夢のあと おぼろ月夜の 夜桜お七 さくら さくら 見渡すかぎり さくら さくら はな吹雪 さくら さくら さよならあんた さくら さくら はな吹雪
41,夜桜お七,"
花見桜こうき",林あまり,三木たかし,赤い鼻緒がぷつりと切れた すげてくれる手ありゃしない 置いてけ堀をけとばして 駆けだす指に血がにじむ さくら さくら いつまで待っても来ぬひとと 死んだひととは おなじこと さくら さくら はな吹雪 燃えて燃やした肌より白い花 浴びてわたしは 夜桜お七 さくら さくら 弥生の空に さくら さくら はな吹雪 口紅をつけてティッシュをくわえたら 涙が ぽろり もひとつ ぽろり 熱い唇おしあててきた あの日のあんたもういない たいした恋じゃなかったと すくめる肩に風が吹く さくら さくら いつまで待っても来ぬひとと 死んだひととは おなじこと さくら さくら はな吹雪 抱いて抱かれた 二十歳(はたち)の夢のあと おぼろ月夜の 夜桜お七 さくら さくら 見渡すかぎり さくら さくら はな吹雪 さくら さくら さよならあんた さくら さくら はな吹雪
42,夜桜お七,"
前川清",林あまり,三木たかし,赤い鼻緒がぷつりと切れた すげてくれる手ありゃしない 置いてけ堀をけとばして 駆けだす指に血がにじむ さくら さくら いつまで待っても来ぬひとと 死んだひととは おなじこと さくら さくら はな吹雪 燃えて燃やした肌より白い花 浴びてわたしは 夜桜お七 さくら さくら 弥生の空に さくら さくら はな吹雪 口紅をつけてティッシュをくわえたら 涙が ぽろり もうひとつ ぽろり 熱い唇おしあててきた あの日のあんたもういない たいした恋じゃなかったと すくめる肩に風が吹く さくら さくら いつまで待っても来ぬひとと 死んだひととは おなじこと さくら さくら はな吹雪 抱いて抱かれた 二十歳の夢のあと おぼろ月夜の 夜桜お七 さくら さくら 見渡すかぎり さくら さくら はな吹雪 さくら さくら さよならあんた さくら さくら はな吹雪
43,夜桜お七,"
吉木りさ",林あまり,三木たかし,赤い鼻緒がぷつりと切れた すげてくれる手ありゃしない 置いてけ堀をけとばして 駆けだす指に血がにじむ さくらさくら いつまで待っても来ぬひとと 死んだひととは おなじこと さくらさくらはな吹雪 燃えて燃やした肌より白い花 浴びてわたしは 夜桜お七 さくらさくら弥生の空に さくらさくらはな吹雪 口紅をつけてティツシュをくわえたら 涙がぽろりもうひとつぽろり 熱い唇おしあててきた あの日のあんたもういない たいした恋じゃなかったと すくめる肩に風が吹く さくらさくら いつまで待っても来ぬひとと 死んだひととは おなじこと さくらさくらはな吹雪 抱いて抱かれた二十歳の夢のあと おぼろ月夜の 夜桜お七 さくらさくら見渡すかぎり さくらさくらはな吹雪 さくらさくらさよならあんた さくらさくらはな吹雪
44,夜桜海峡,"
田山ひろし",志賀大介,小田純平,頬の涙は ぬぐえば 消える 消えぬ あの夜の 恋未練 愛して下さい もう一度 汽笛がボー 涙がボロッボロー 船も波止場もブイの灯も みんな 泣いてる 夜桜海峡 闇に一粒 お酒の文字が 風に転がる 泣き屋台 一人じゃ淋しい 桜道 汽笛がボー 涙がボロッボロー リストバッグの 手鏡も あなた 欲しがる 夜桜海峡 波に抱かれりゃ 二十日の月も 三日三晩で 満つるのに 逸れりゃ 女は夜叉になる 汽笛がボー 涙がボロッボロー 季節はずれの 花びらが 北へ流れる 夜桜海峡
45,夜桜狂女,"
西尾夕紀",掛橋わこう,神代臣,春の夜桜 嵐に散れば 花びらひとつ 盃に… 白酒なめて ため息つけば いと恋し いと寂し おんな深酒 夜桜狂女 泪はじける 泣き笑い 想いつのれば ひとしお燃えて 愛しき声を 運ぶ風… 後れ毛噛んで ゆらりと揺れりゃ いとうれし いとおかし おんな泣き唄 夜桜狂女 月光(つき)に浮き立つ 白うなじ 桜大樹に 抱かれながら 夜ごとの夢に あそばれて… 口紅(べに)も鮮やか 眸も濡れて いと妖し いと悲し おんなあだ花 夜桜狂女 帯も解けます 小夜嵐
46,夜桜銀子 with 憂歌兄弟＋Lyn,"
大西ユカリ",浜圭介,浜圭介,生きてることが嫌だとは 一度も思ったことはない 今日はわたしにご褒美と 焼酎お湯割り流し込む 夢がほんとで ほんとが夢なら どんなにこの世は楽しかろ さくら さくらが綺麗に咲く中で 死ねというなら 死んでやる 幸せ何処から降りてくる 信じた奴には裏切られ いつも泥んこ被っては 命をギリギリ削ってる 誠一文字 信じちゃ無いけど 昭和が歪んで遠くなる さくら さくらがひらほろ舞う中で 死ねというなら 死んでやる おふくろ譲りのやさしさは 都会の街では流される 群れてしゃべくる輩には 仏の道などわからない 愛がほんとで ほんとが愛なら 少しは人生 生きられる さくら さくらの香りが苦しくて 死ねというなら 死んでやる 友よおふくろ 命をありがとう
47,夜桜三郎…女形,"
石上久美子",夜桜三郎,木根尚登,咲(さ)いて華(はな)やか 散(ち)るのも哀(あわ)れ 今宵(こよい) 夜桜(よざくら) 花見酒(はなみざけ) 墨絵(すみえ)ぼかしの 春霞(はるがすみ) あれはさくらの 妖精(ようせい)ですか それとも まぼろしですか 夜桜三郎女形(よざくらさぶろうおんながた)…女形 日本列島(にほんれっとう) 北(きた)へと走(はし)る 桜前線(さくらぜんせん) 待(ま)ったなし 月(つき)にむら雲(くも) 花(はな)に風(かぜ) あれはさくらの 妖精(ようせい)ですか それとも まぼろしですか 夜桜三郎女形(よざくらさぶろうおんながた)…女形 さくら伝説(でんせつ) 津軽(つがる)を越(こ)えて 北(きた)の大地(だいち)で咲(さ)き終(じま)い 桜吹雪(さくらふぶき)の中(なか)で舞(ま)う あれはさくらの 妖精(ようせい)ですか それとも まぼろしですか 夜桜三郎女形… (夜桜三郎女形…) 夜桜三郎女形(よざくらさぶろうおんながた)…女形
48,夜桜しぐれ,"
川野夏美",木下龍太郎,徳久広司,三日限りの みちのくの 旅も最後の 北泊り 弘前 津軽 傘はいらない 夜桜しぐれ この世で添えぬ 恋ゆえに 花も見せるか 貰い泣き 連れて逃げての ひと言が なんで言えない 意気地なし 弘前 津軽 弱い女に 夜桜しぐれ 飛礫(つぶて)のように 花びらが 払い除けても 頬を打つ 七日桜と 言うように きっと今夜が 咲き納め 弘前 津軽 肩に降る降る 夜桜しぐれ 二人の夢が 散り急ぐ かけらみたいで 辛くなる
49,夜桜善哉,"
神野美伽",荒木とよひさ,KIMHYEONKYU・金賢奎,夜桜のトンネルを あんたのうしろから そんな 小さな 倖せが 女の心には うれしい やっと 見つけた 春だから 苦労 させてた 春だから あんた たよりに してますよ 夫婦善哉 桜の雪で 十五夜のお月さん ふたりについてくる そんな より道 まわり道 泣きたくなるほどに うれしい やっと 咲かせた 恋だから 遅く 咲かせた 恋だから あんた 命を もらってね 夫婦善哉 桜の雪で 手のひらの花びらを 無邪気に追いかける そんな わたしを 笑ってる 優しい 微笑みが うれしい やっと 結べた 人だから ずっと 惚れてた 人だから あんた 死ぬまで 一緒です 夫婦善哉 桜の雪で
50,夜桜蝶々,"
あさみちゆき",田久保真見,杉本眞人,十五で覚えた ため息は 二十歳のときに 捨てました 悲しすぎると 泣けないと 知った二十五 夜明け前 大人になったら 汚れると 子供の頃は 思ってた 三十過ぎて 欲しいのは 純愛だけに なりました 夜桜蝶々 飛んでゆけ あなたのもとへ 飛んでゆけ 闇に咲いても 花は花 罪なさだめも 恋は恋 Ah Ah Ah …… 泣かない女が 泣くときは 愛するひとの 腕の中 たった一つの 幸せで 百の不幸も 消えてゆく 大きな桜の その下で あやしい夢を 見ています 無数の花よ 蝶になれ あなたに群がり つれてきて 夜桜蝶々 飛んでゆけ あなたのもとへ 飛んでゆけ かなわなくても 夢は夢 愛と呼んでも 嘘は嘘 Ah Ah Ah …… 夜桜蝶々 飛んでゆけ あなたのもとへ 飛んでゆけ 闇に咲いても 花は花 罪なさだめも 恋は恋 Ah Ah Ah ……
51,夜桜挽花,"
五十川ゆき",荒木とよひさ,杉本眞人,あたしの中の 悪い子が 欲しい欲しいと またせがむ 口紅(べに)を噛み切り 投げつけりゃ 死んだふりして 夢ん中 夜桜(はな)よ散れ みんな散れ あたしもあいつも みんな散れ 夜桜よ散れ みんな散れ 此(こ)の世も彼(あ)の世も みんな散れ Ah…来世(こんど)は男になってやる 涙の粒が 月あかり 泣けよ泣けよと 数珠つなぎ 髪を洗って 素裸 波うつ寝台(ベッド)に 身を投げる 夜桜よ散れ みんな散れ 心も身体も みんな散れ 夜桜よ散れ みんな散れ 此の世も彼の世も みんな散れ Ah…来世は男になってやる 夜桜よ散れ みんな散れ あたしもあいつも みんな散れ 夜桜よ散れ みんな散れ 此の世も彼の世も みんな散れ Ah…来世は男になってやる
52,夜桜挽花,"
島津亜矢",荒木とよひさ,杉本眞人,あたしの中の 悪い子が 欲しい欲しいと またせがむ 口紅(べに)を噛み切り 投げつけりゃ 死んだふりして 夢ん中 夜桜(はな)よ散れ みんな散れ あたしもあいつも みんな散れ 夜桜(はな)よ散れ みんな散れ 此(こ)の世も彼(あ)の世も みんな散れ Ah…来世(こんど)は男になってやる 涙の粒が 月あかり 泣けよ泣けよと 数珠つなぎ 髪を洗って 素裸 波うつ寝台(ベッド)に 身を投げる 夜桜よ散れ みんな散れ 心も身体も みんな散れ 夜桜よ散れ みんな散れ 此の世も彼の世も みんな散れ Ah…来世は男になってやる 夜桜よ散れ みんな散れ あたしもあいつも みんな散れ 夜桜よ散れ みんな散れ 此の世も彼の世も みんな散れ Ah…来世は男になってやる
53,夜桜非行,"
ジェル",るぅと×TOKU,るぅと×松,昼を食んでは 夜が落ちて いつもの後ろ姿探す 今日生きるだけの 糧なんかいらない ネオンと喧騒 繕った幻想 少し先回って 偶然のふりまでしてとおせんぼ その微笑みの意味は何？ 潰れるほど目を 凝らしたって心はかくれんぼ 叶うならば ただ知りたくて あなたの目にはどう映っているの？ 夜行性は あなたのせい 同じ言葉も無いから 見下ろす目に 届かない距離を知ったの 夜に飽いては 朝が起きて また退屈がもどかしいの あの薄紅より 綺麗に咲きたくて 淀んだ景色が 綯い交ぜに揺れる 誰かが笑顔なんて 呼んだものを真似してみたけれど もう水面はぼやけたまま 表情とやらも きっとあなたには伝わらないの わかりきってる 冷酷なほど あなたの目にはどう映っているの？ この声が恨めしいわ 同じ言葉をください 擦り潰そうと 一文字も伝えられない 一目瞭然 滑稽な 間違い探しだってわかってる なのに心だけはずっと見えないままで あなたの目にはどう映っているの？ 夜行性は あなたのせい 同じ身体じゃないから 前足なんかじゃ あなたと踊れない 言葉一つだけ交わせたなら それ以上は いらないのに 今日も声一つ無く 駅へ消えるあなたをまた止められない 届かない
54,夜桜非行,"
るぅと",るぅと・TOKU,るぅと・松,昼を食んでは 夜が落ちて いつもの後ろ姿探す 今日生きるだけの 糧なんかいらない ネオンと喧騒 繕った幻想 少し先回って 偶然のふりまでしてとおせんぼ その微笑みの意味は何？ 潰れるほど目を 凝らしたって心はかくれんぼ 叶うならば ただ知りたくて あなたの目にはどう映っているの？ 夜行性は あなたのせい 同じ言葉も無いから 見下ろす目に 届かない距離を知ったの 夜に飽いては 朝が起きて また退屈がもどかしいの あの薄紅より 綺麗に咲きたくて 淀んだ景色が 綯い交ぜに揺れる 誰かが笑顔なんて 呼んだものを真似してみたけれど もう水面はぼやけたまま 表情とやらも きっとあなたには伝わらないの わかりきってる 冷酷なほど あなたの目にはどう映っているの？ この声が恨めしいわ 同じ言葉をください 擦り潰そうと 一文字も伝えられない 一目瞭然 滑稽な 間違い探しだってわかってる なのに心だけはずっと見えないままで あなたの目にはどう映っているの？ 夜行性は あなたのせい 同じ身体じゃないから 前足なんかじゃ あなたと踊れない 言葉一つだけ交わせたなら それ以上は いらないのに 今日も声一つ無く 駅へ消えるあなたをまた止められない 届かない
55,夜桜ブルース,"
長山洋子",友利歩未,桧原さとし,花に誘われ 祇園 白川 あなたは あなたは どこへ消えたの 都をどりが はねて誰もが そぞろ行く 石畳 愛して 愛して 捨てられて 馬鹿ね 私は 桜 桜 夜桜 花が舞います 遊び上手で 別れ上手な あなたは あなたは 誰のものなの うちを贔屓(ひいき)に してたくせして 優しさが 憎らしい 涙が 涙が 滲(にじ)むのを 蒼月(つき)が 見ていた 桜 桜 夜桜 春の宵(よい)です 八坂(やさか)神社の 花の吐息に 心が 心が 乱れそうなの 夢かうつつか 人を惑わす 花吹雪 恋吹雪 あしたは あしたは 遠い街 風に吹かれて 桜 桜 夜桜 恋が散ります
56,夜桜迷い子,"
伍代夏子",吉岡治,竜崎孝路,提灯の紅あかり 浮きたつ桜に 誰を待つ ちらちらと散るでなく 花冷えしたまま咲くでなく 夜桜迷い子 闇ん中 大勢いたって 賑やかし 夜桜迷い子 逢いたいよ あんた 花の盛りのその最中(さなか) 有無をいわさず 抱きしめて 見上げればなみだ目で 淋しく傘さす おぼろ月 くらくらと酔うほどに 明日もなおさら 行き暮れる 夜桜迷い子 愚痴っぽく いまさら未練の 賑やかし 夜桜迷い子 もう一度 あんた 夢のつづきがあるのなら 桜散るまに 話してよ 夜桜迷い子 逢いたいよ あんた 花の盛りのその最中(さなか) 有無をいわさず 抱きしめて
57,よざくらん～夜桜嵐～,"
LIV MOON",島谷有美,西脇辰弥,月の雫 浴びて重ねるリズム “Oh Shake your body body” 星を並べ 夢さえ踊る調べ “Oh Shake your body body” “すべてを脱ぎ捨てろ” 歌声に 身を任せて “その手で解き放て” 熱く ほてった素肌 とっておきの呪文を教えましょう 一夜限りの夢 Burnin' Night ケモノのようなバイブス感じて なまめく花びら重ねて歌うわ 夢うつつにゆらゆら 咲き誇れ夜桜 月のヴェール まとい眠れぬ夜は “Oh Shake your body body” 暗闇さえ 目覚める夜の宴 “Oh Shake your body body” “心を揺り起こせ” 歌声に 耳澄ませて “その手で解き放て” 月夜に疼く素肌 とっておきの願いを叶えましょう 今宵抱き合う夢 Burnin' Night もだえるような刺激にダイブして 散りゆく花びら数えて歌うわ 夢うつつにくらくら 乱れ散る夜桜 “煩悩を呼び起こせ” あなただけ 求める夜 “夜露を飲み干して” 起こすの春の嵐 とっておきの呪文を教えましょう 一夜限りの夢 Burnin' Night ケモノのようなバイブス感じて なまめく花びら重ねる とっておきの願いを叶えましょう 今宵抱き合う夢 Burnin' Night もだえるような刺激にダイブして 散りゆく花びら数えて歌うわ 夢うつつにゆらゆら 花吹雪にくらくら 夢うつしてはなびら 舞い起こせ 夜桜嵐
58,Love letter ～桜～,"
熊木杏里",熊木杏里,熊木杏里,今日離ればなれになって行くけど 言い忘れたなら いつもの様に連絡してね 同じ未来はもう見れないけど それも2人で決めたんだから 進んでこう 頼りなく揺れる心はいつの日か 違う答えを教えてくれる また一緒に笑いたい 風に乗ったLove letter 桜 桜 春の道は続いて行くから 色んなこと忘れない 空に舞ったLove letter 桜 桜 今君へ あの日離ればなれになってしまって 時が流れて 読み返すのは君の手紙 想うことしかもう出来なくなって 淋しかったよ 出せないでいた 涙が出たよ 変わり始める季節がいつもより 早く感じて花を咲かす 今 もう一度触れていたい 風に乗ったLove letter 桜 桜 春の道を歩いているから 色んなこと願わない 空を舞ったLove letter 桜 桜 ただ君へ また一緒に笑いたい 風に乗ったLove letter 桜 桜 春の道は続いて行くから 今 もう一度触れていたい 風に乗ったLove letter 桜 桜 春の道を歩いているから 色んなこと忘れない 空に舞ったLove letter 桜 桜 今君へ
59,ら・ら・桜,"
テゴマス",zopp,木村篤史,誰かを 真似しただけじゃ この胸が唄ってくれない いっそ此処を 飛び出して 傷ついても 見上げる 未来も今じゃ 空しさに染まった群青 いっそ捨てて もっと違う 明日にしよう 終われない こんなもんじゃないはずさ 深呼吸して 今 走ろう ら・ら・桜 ここから 全てが始まるんだね 不安はあるさ 明日の自分よ 「がんばれ！」 ら・ら・桜 未来は どんな顔しているの？ この胸の 高鳴りよ 風になれ さぁ 夢みた 昨日も今じゃ 曖昧にかすれた灰色 いっそ消して もっと違う 色を描こう 変われない そんな弱音はいらない 瞳をとじて 今 走ろう ら・ら・桜 遅くない ゼロから始めればいいさ 不満はあるさ そんな自分よ 「おつかれ！」 ら・ら・桜 来年も 変わらず綺麗に咲いて 涙目の 思い出も 風になれ ら・ら・桜 ここから 全てが始まるんだね 不安はあるさ 明日の自分よ 「がんばれ！」 ら・ら・桜 未来は どんな顔しているの？ この胸の 高鳴りよ 風になれ さぁ
60,Re:初恋の絵本 feat. 合田美桜(豊崎愛生),"
HoneyWorks",HoneyWorks,HoneyWorks,出会ったのはいつだっけ？ 何年前の春だっけ？ 夢を追いかけ輝いている人 クラスは離れてたけど 何かと目立ってましたよ 君は 話したのはいつだっけ？ 声をかけてくれたんだっけ？ いつの間にかくだらない話して 全力で泣いてケンカしたり 距離を作っちゃったり でもね 恋した 残り10cmをずっと待っていたよ “未来”(きょう)君と笑えるように 今は私大人だよ覚悟してね 伝えるよ「好きだよ」 重なる想いが 閉じてた絵本開いてく 今も変わらないよ このページも これからのページも 私の初恋のまま 「よろしくね」 君の長い物語の中に私 ずっといられますように 君と私の物語は繋がって 未来図描いてく これから泣いて笑って君と二人で どんな問題も乗り越えていこう 手を繋いで 残り10cmの勇気をありがとう
61,リボン feat.桜井和寿 (Mr.Children),"
東京スカパラダイスオーケストラ",谷中敦,NARGO,夜明けに空を譲るように 君を慰めた美しい星たちが 尊い役目を 終えてゆくよ 消えてゆくのは太陽が現れたから 時代の朝日が昇る ah つまらない思い出は消したい しあわせよ、こんにちは。そばにいて 君の手を引いて 息を切らせば 音にならない口笛も 風の唄 祈るように待つのはもうやめた 哀しみはデタラメに塗り潰せ そのために来たんだ 大騒ぎしよう 忙しい癖に暇です、と 矛盾してるような退屈を飲み込む それが毒だって分かっていても 忘れられぬような キズを忘れさせるキスを ひとりぼっちで 歩くときにも 守られてると 思わせたい しあわせよ、こんにちは。そばにいて 会えない間も 手は繋いでた たまには嘘もついてたね 元気です！と 傷ついたことも忘れるくらい しあわせな 時間(とき)を過ごせるのなら どんな卑怯なことしても 引き留めようか しあわせよ、こんにちは。そばにいて 一緒にいないと 消えそうだから もう二度と離さないよ ここがパラダイス 僕が 出来る プレゼントは 君の 未来を 包む 大きな 愛を 贈ること ふたりで リボンを 結ぼう
62,両手一杯の桜,"
KOSO",高木貴司,susumu-k,おまえの旅立ちを知った日から 空洞を埋めるすべが無く そして本当に消えちまったとき 信じる事が無駄だと知った 何年経とうと 毎年咲く桜 どんなきれい事や どんな悲劇があっても Oh～ Brother！ 教えてくれよ おまえの生き様を Brother！ 桜の下で もう一度歌おう おまえの愛した人へ 両手一杯の桜は 今年も届いているよ 俺にもおまえの桜が 両手に収まらないほど 毎年毎年 増え続けてる あれからあの歌は歌えなくて 心に苦みが刺さっている 涙隠すため力強い曲 歌い続けて虚しさ残る 何度も幾度も ここから見る桜 十二度目の今年 今は歌えと聞こえる Oh～ Brother！ 戻って来いよ Ah 俺と歌おう Brother！ 桜の花と もう一度踊ろう おまえの愛した人は 強く美しく生きていて 桜抱きしめてる どこからか見ているだろう 愛した人達の事を 桜に今姿を変えて Oh～ Brother！ 教えてくれよ おまえの生き様を Brother！ 桜の下で もう一度歌おう おまえの愛した人へ 両手一杯の桜は 今年も届いているよ 俺にもおまえの桜が 両手に収まらないほど 毎年毎年 増え続けてる おまえの愛した人は 強く美しく生きていて 桜抱きしめてる どこからか見ているだろう 愛した人達の事を 桜に今姿を変えて
