,Song,Artist,Lyricist,Composer,Lyric
10,桜月夜,"
太田裕美",太田裕美,太田裕美,後悔はないと こぼした涙 キラリと光って 落ちた 夢を追いかけて 過ごした日々は 無駄ではないと 呟いた 真面目に生きていくことは 辛いことばかりと 寂しく笑う 横顔に はぐれた 流星 ひとつ 忘れないで 胸の奥の 希望の光は 灯っているわ その手の中 溢れる未来 掴むのは 信じる力 涙をぬぐった その指先で 未だ見ぬ 明日を描こう 夢を追いかけて 過ごした日々は かけがえのない 宝物 正直者は馬鹿を見る そんな世の中と あきらめるには 早過ぎる あなたはあなたで いればいい 忘れないで 生まれた意味 誰もが幸せ求め 生きてる その手の先 輝く未来 響き合う 鼓動の力 忘れないで 胸の奥の 希望の光は 灯っているわ その手の中 溢れる未来 掴むのは 信じる力 もうすぐ満月 夜空に浮かぶ 桜に霞んで 綺麗…
11,桜月夜,"
さだまさし",谷村新司,さだまさし,桜月夜の二年坂 薄紅色の風の中 祇園あたりははなやいで 酔人達の歌の中 藍の浴衣の君の手を ひいて人混みさけながら 枝垂れ桜を抱くように 月に隠れて君を抱く 見えるものより見えないものを 求めつづけた二人なら 明日もなければ過去もない 今宵限りがふさわしい 世に永遠のないように 儚き夢は風の中 花見小路のきらめきも いにしえ人の歌の中 紅い花緒の塗り下駄の 音も消される東山 せめて一夜の恋にだけ 溺れていたい春の夜 見えるものより見えないものを 求めつづけた二人なら 明日もなければ過去もない 今宵限りがふさわしい 咲け爛漫の桜花 月の光をかくすほど 散れ爛漫の桜花 月の光に溶けるほど 咲け爛漫の桜花 月の光をかくすほど 散れ爛漫の桜花 月の光に溶けるほど
12,桜月,"
ホイフェスタ",あち・HIROKI(ORANGE RANGE),HOIFESTA,遠く離れた夜も朝も ずっとそばにいるよ 溢れる想い色褪せない 二人で見た星空のように…☆ キミの本音(気持ち)を押しのけて 夢と希望でいっぱいになってゆくスーツケース 満面の笑みで頑張ってね そういってキミは送り出してくれた 振り返らず 前に進む 青く澄んだ空の下 二つの涙が背を向けた あなたが寝てる隙に携帯のアラームOFFにした そんな夜もあった 時間が止まってほしくて ワガママばかりでごめんな キミの涙を拭う役目は やがてくるだろう春風に任せて 今旅立つ 一人の夜はあなたをこんなに もっと想うばかり あきれるほどに愛しくて 行き場のない寂しさつのるよ 今年も色付き始めたこの桜並木 写真撮ってあなたに送ろうかな… 元気で頑張ってますか? 風に訊いた 文章能力も無くて この気持ちを表す絵文字なんてもちろん無くて 結局不器用な言葉 電話越しでキミを泣かせては 何のために 誰のためにオレはこんな所にいるんだろう 教えてくれよマジ 無愛想に笑っている未来 今 やっと言える あなたが見つけた道だから見守るよ そう、遠く離れた夜も朝も ずっとそばにいるよ 溢れる想い色褪せない 二人で見た星空のように…☆ キミに出逢えた事に感謝 でもキミを幸せにしなきゃ意味ないんだ だから行くんだ あの遠い場所へ 欲張りなオレ 頑固で意地張りなキミ 何度もすれ違い そしてそれは何倍もの 何倍もの愛に
13,桜月,"
山並果世",石原信一,幸耕平,どちらが先に 惚れたと聞かれ お酒にむせる あなたが好きよ 嘘のつけない この人の 広い背中に つかまって あれから何年 桜は何度 寄り添う影に 桜月 世渡り下手な やさしい心 黙って抱いて くれたらわかる 肌を伝わる ぬくもりに 胸があふれる 泣けてくる 路地裏暮らしの 小さな部屋を 静かにのぞく 桜月 情けの川に 小舟を浮かべ 二人で漕いで 明日をさがす どんな苦労も 時が過ぎ 笑い話に なるという 涙の数だけ 幸せ来ると 励ます明かり 桜月
14,桜月情話,"
金沢明子",内川和代,弦哲也,はねず色した 着物の裾に 桜吹雪が まといつく 酔ったふりして…… 背中に指文字「すき」と書く 影はいつしか ひとつになって 月もほんのり さくら色 花の命と 私の恋は どこか似ている 気がします 運命悲しい…… 命短い 花だけど それでも咲きたい 女のこころ 誰がどうして 止めましょう 月の寝顔を 横目でチラリ 下駄を抱えて くぐる門 枝のうぐいす…… 起きはせぬかと しのび足 肩にひとひら 花びら舞って 後ろ髪引く 桜月
15,桜月夜,"
北島三郎",麻こよみ,原譲二,さくらの花びら 目を細め 見上げるおまえの 笑い顔 振り向けばいろいろ あったよな つまずきながらも この世坂 越えた二人に あー 花吹雪 おまえにいつでも 支えられ 今日まで何とか 頑張れた 口には出さぬが ありがとう 苦労をしたぶん かけたぶん 今度おまえに あー 恩返し おまえと二人で またいつか 花見をするんだ この場所で しみじみと幸せ かみしめる 元気でいような これからも 明日(あす)につながる あー 二人道
16,桜てのひら,"
Gothic×Luck",井上トモノリ,井上トモノリ,てのひらに落ちた 春のカケラは 君がくれたメッセージ 初めて会った時のこと 今も憶えてる 花びら舞い散る校庭 春の風に 誘われたら 君のことを 思い出すよ もう一度笑顔で会えるよね きっと 桜てのひら 握りしめたまま 大人になる いつかここでまた会おう いつも 桜ひとひら 忘れないように 胸の中で 抱きしめてずっと咲かせていよう 並んで歩いた 桜並木は ずっと変わらないまま 歩道橋から見下ろした 桜のトンネル あの日と同じ風が吹いた いつもそばで 笑ってたね どんなときも 一緒だった 陽だまりの中に君がいた いつか 桜咲く頃 振り返るだろう 色褪せない 宝石散りばめた日々 君と 桜ひらひら 風に舞う中で 出会えるなら 大切なものが見つかるのかな 卒業しても 離れていても 戻れる「場所」がここにある 十年先も 手を繋ごう 指切り交わした木の下で きっと… きっと 桜てのひら 握りしめたまま 大人になる いつかここでまた会おう いつも 桜ひとひら 忘れないように 胸の中で 抱きしめてずっと咲かせていよう
17,桜 ～Dear my best friend～ feat. SHIN from CLIFF EDGE,"
Sweet Licious",Aya Harukazu・Sakurako・Kaede,小室哲哉,泣かないで いつもの笑顔で 遠く離れていても どんな時が過ぎても いつまでも いつの日も ずっと僕ら 変わらないから 眩しいくらい 青い It's blue sky 遠い未来 目指して今 Fly まだ冷たい 風でも All right 迷わずに Just try 寂しい時に 真夜中とか急に 会えないのは正直辛いけど 変わらぬ夢を 過ごした日々を それぞれ胸に抱いて 忘れないで ヒラヒラと桜の花びら舞う季節 必ずここで会おう 遠く離れていても どんな時が過ぎても いつまでも いつの日も ずっと僕ら 変わらないから まさに本能 キミからのPhone call 泣いてたの? 震えてる Your voice 街の雑踏に 紛れ Girls talking 最後にLaughing 思い返せば いつも一緒だった どんな時でも 味方だよ 忘れないで 夢のかけらを拾って just going 祈ってる あの日々 飛び越して行けよ 決めたらノリノリで 自分で描いた夢は 果てなく桜の花舞う 必ず 叶うはず 想いだけはずっと離さず 泣かないで You You お前にナミダは似合わない Just believe in your mind いつもの笑顔で You You 届くまで たどり着くまで 夢見て笑ってたい 遠く離れていても 心はひとつだよね 旅立ちの日は涙じゃなく 笑顔で「またね」 Promise you Dear my best friend You can do anything We belong together no matter what you do Don't forget the memories We can make a miracle You're the only one  ×2 遠く離れていても どんな時が過ぎても いつまでも いつの日も ずっと僕ら 変わらないから 遠く離れても You You 離れたって 変わらないぜ 大切なお前へ 繋がる未来はひとつ You You 届くまで 夢叶うまで Just keeping go your way
18,桜トレイン,"
CLEAR'S",Yuki Kitamura,Yuki Kitamura,この場所から明日へと続く 未来への一歩 変わることを恐れず キミのまま行けばいい あの日キミと この空に描いた夢は キミはどんな感じですか？ 僕はいつも失敗ばかりで キミと交わした約束を頼りに なんとか頑張って あの言葉を思い出して 次、会った時 キミに胸を張って「久しぶり」って会えるように またこの桜の下 笑って話せるように その時は少し大人になって あの時言えなかったことも 言えるのかな？ 桜トレインに 想いを乗せて ひらひらと舞い落ちる その花びらは 決して終わりの合図じゃなくて またここで会う為の印なんだ 明日へと キミヘと想いは続いてく お互い夢を語り合って それに向かって歩く道決めたね キミは笑って言ったんだ この夢叶えて 会おうって この空で繋がってる 今年の桜もキレイさ 次に会った時は この景色を2人だけのものにしたい またこの桜の下 キミと見上げれるように その時は少し勇気を出して この想いを素直にキミに言えるのかな？ 桜トレインに キミを乗せて 桜色の未来へ行きたいんだ キミの事をずっと好きだったよ この夢を2人で叶えたいんだ 大丈夫 僕らは 信じているものがある キミも大丈夫さ 強い心を持ってるから 大丈夫さ 桜トレインに 想いを乗せて ひらひらと舞い落ちる その花びらは 決して終わりの合図じゃなくて またここで会う為の印なんだ 明日へと キミヘと想いは続いてく
19,桜トンネル,"
後藤邑子",後藤邑子,山口朗彦,木立ち抜ける風 水の音 月明かりおちる 堤防の道 見慣れた場所の 知らない景色 手を繋いで歩いた 春になると花が咲いて 白いトンネルみたいになると 言葉にした時 遠くない未来見ないフリした 桜の雨 いつか見た 散り際奏でるかすかな音 君の全てを欲しがりながら 僕は君から何も奪えない 幼かった頃 駆けた道 遠い記憶 なぞるように歩く 君に秘密 僕の秘密 交差して離れてく 低く響く声はかすれて うかつな僕は見落としていた 「大好きよ ずっと それはさよならの呪文だったの?」 桜の波 時を超え 寄せては返して君を呼ぶ 淡くけぶる思い出の中 ああまだ僕は君に恋してる もう少し僕ら 大人ならうまくやれたのかな? 桜の雨 いつか見た 散り際奏でるかすかな音 君の全てを欲しがりながら 僕は君から何も奪えない ああまだ僕は君に恋してる
20,桜通り,"
クアイフ",内田旭彦,内田旭彦,このビルの最上階の窓から キミは飛んだ 誰にも言わずに この空はどんな色をしてたのかい？ それとも涙で何も見えなかったかい？ 悲劇のニュース 今じゃさ ちょっとしたネタ話 「変わったやつだった」なんて 鼻で笑う同僚 コンクリート 飛沫をあげ 舞った真っ赤な桜吹雪に 永遠を見れたかい？ それとも 教えてくれよ 人生ってやつはいつか終わるのに 汗水垂らして 生きる価値があるのかい？ 何一つ僕はわからない 何一つ僕は知らない なんでキミは先に旅立ったんだい？ このビルの最上階の窓はさ 今は開かない 固く鍵がかかってる 隅っこに置かれた手向け花は 黒ずんでて 触れたら脆くて 誰かのジョーク 気付いたら 何事も無く笑ってるよ 忘れないようにしないと忘れそうで怖いよ 死化粧 崩れるほど 零れた僕の涙の蕾も 枯れちゃったのかな ごめんね 教えてくれよ しあわせだったかい？ 太陽みたいに笑うキミの孤独に気づけなかった 都合良く想い出して 都合良く泣いてるよ そんな僕をどうか許してほしい 君は命 守るように まるで命 燃やすように 生きて、生きて、生きて、生きて、生きて、 舞い上がった 歩き慣れた道 いつものビル ふと 懐かしい声がどこからか聞こえた気がした 流れてく雲を追って 必死に手を伸ばした あの日と同じ風が吹いていた 教えてくれよ 僕の人生もいつか終わるのに 悩み迷い生きる意味があるのかい？ 今はまだ何もわからない いつの日かわかるかな？ なんでキミは先に旅立ったんだい？ 今日もせわしい朝だよ 桜通り
21,桜通り十文字,"
せきぐちゆき",関口由紀,関口由紀,出会ったことが なかったことになると 信じているの 記憶は消え失せると おかしな話だ、可哀想な奴だ、と 皆に言われても その通りでも 他に何も縋るもの 見当たらないから 他に何も縋るもの 見当たらないから 他に何も 他に何も… たかが三年 共に寝起きしただけ 別れたり戻ったり 互いに依存してた たかが三年 然れど三年の月日 たかが恋愛 然れど恋愛 二十五時の 桜通り十文字で 数少ない往来に 彼を探している 私 何を 何をしてるの… 春一番が 別れの季節告げた 出会わなければよかったのにと鳴いた 信じさせてよ 不可能だとしても 出会ったことが なかったことになると なかったことになると 他に何も縋るもの 見当たらないから 他に何も縋るもの 見当たらないから 他に何も 他に何も 他に何も 何も 何も 何も 春一番 桜通り十文字で 三年の月日をのせて 渦を描いた 悲鳴あげて どこへ行くの 悲鳴あげて どこへ行くの
22,桜時計,"
栗林みな実",栗林みな実,齋藤真也,この花が咲くのは きっと 遠くない未来 一歩ずつ… 私を飾る希望 みつける その心には もう届かない ずっと昔に気がついていた だけど… こんなに近くにいたのにね いつの日からすれ違っていた…? かすり傷を重ねながら 悲しくても隣にいたら あなたを支えられる光になれるような気がして 離れられなかった 夏の終わり… 解りあえなくても きっと それでよかったね ひとつずつ並べて 選び、育てたかった 小さな蕾 秒針のように 時を教えて 焦らずに咲き、今日も… 青空を背にして揺れてる 花びらは輝きにあふれて 私たちの記憶になる… 誇らしい自分を生きたら 今が過去に変わった頃には 忘れられる感情 涙の色さえも 儚い夢… 通り過ぎる風に散りゆく 花びらは輝きにあふれて 私たちの記憶になる… 悲しくても隣にいたら あなたを支えられる光になれるような気がして その手を離せなかったあの日から 2度目の 春の終わり…
23,桜時計,"
小松優一",小松優一,小松優一,踏み潰して クセがついたかかと 履き心地の良いこの靴は 明日からはもう履かない ボロボロに古くなったかばん 今日はやけに軽く感じて 少し寂しくなった 何もかもが真新しかった 桜の頃を 懐かしみながら歩く 通いなれた道 ヒラヒラ舞い散る 思い出が 別れの時だと伝えてる キラキラ輝くあの日々が 数え切れない程溢れて 頬を伝う 気がつけばいつものメンツ それは今日も変わらないハズなのに 惜しむように話してる 帰りによく寄ったコンビニも 壁に書いた落書きも 今は寂しげに見える 時には傷つけ合ったり バカ笑いしたり 出会ってから 今日までの記憶辿る だから今 ヒラヒラ舞い散る 思い出が 僕らの絆を深めてく ユラユラゆらめくあの日々が 振り続けた手と重なる ずっと忘れない 過ごしてきた日々 小さな花びら重なって 胸の中 咲き誇る 僕らの桜 ヒラヒラ舞い散る 思い出が 新しい道を導いていて キラキラ輝くあの日々は 今日から枝分かれ 別々の明日へ
24,桜ナイトフィーバー,"
KAN",KAN,KAN,"桜 フィーバー フィーバー 春が来て 女子も男子も胸はしゃぎ 夜は ライトアップ ライトアップ 照らされて 誰彼お酒飲んで騒ぐ これってどうなんでしょう？ いかがなものでしょう？ ぼくらだってイキモノなんだ 夜は眠りたい 日本の人々は どうにもこうにも忙しい 一本調子のキッカケで 消費と浪費を行ったり来たり ハロウィンの流れでクリスマスが終わったらすぐさまお正月 節分 バレンタイン ひなまつり そして ぼくらの 季節がやって来る 桜 フィーバー フィーバー 咲き乱れ 乱れてなんかいないのに やおら ブロウアップ ブロウアップ 風吹かれ 気がつきゃ吹雪と呼ばれてる それってどうなんでしょう？ いかがなものでしょう？ 精一杯に咲いているのに 理解者少ない 秋の朝も冬の午後もちろん梅雨入り梅雨だく梅雨明けも いつだってかわらずここに立っているのに なぜに なぜ？ 桜 フィーバー フィーバー 春だけは 毎年ぼくの歌が出る だけど フィールサッド フィールサッド なんでだろな どれも悲しい曲ばかり 実際どうなんでしょう？ いかがなものでしょう？ ステキな恋が始まるよな 出会いの歌聴きたい Fever！ Fever！ Fever！ OK, on Guitar Wada Sho！！！ 桜 フィーバー フィーバー 春が来て 女子も男子も胸はだけ 夜は ライトアップ ライトアップ 照らされて 誰彼お酒飲んで触る だからフィーバー フィーバー フィーバー フィーバー フィーバー フィーバー フィーバー フィーバー これってどうなんでしょう？ いかがなものでしょう？ ぼくらだってイキモノなんだ 精一杯に咲いているんだ 「でもね、涙が出ちゃうのよ」 夜は眠りたい"
25,桜ナイトフィーバー,"
こぶしファクトリー",KAN,KAN,桜 フィーバー フィーバー 春が来て 女子も男子も胸はしゃぎ 夜は ライトアップ ライトアップ 照らされて 誰彼お酒飲んで騒ぐ これってどうなんでしょう？ いかがなものでしょう？ ぼくらだってイキモノなんだ 夜は眠りたい 日本の人々は どうにもこうにも忙しい 一本調子のキッカケで 消費と浪費を行ったり来たり ハロウィンの流れでクリスマスが終わったらすぐさまお正月 節分 バレンタイン ひなまつり そして ぼくらの 季節がやって来る 桜 フィーバー フィーバー 咲き乱れ 乱れてなんかいないのに やおら ブロウアップ ブロウアップ 風吹かれ 気がつきゃ吹雪と呼ばれてる それってどうなんでしょう？ いかがなものでしょう？ 精一杯に咲いているのに 理解者少ない 秋の朝も冬の午後もちろん梅雨入り梅雨だく梅雨明けも いつだってかわらずここに立っているのに なぜに なぜ？ 桜 フィーバー フィーバー 春だけは 毎年ぼくの歌が出る だけど フィールサッド フィールサッド なんでだろな どれも悲しい曲ばかり 実際どうなんでしょう？ いかがなものでしょう？ ステキな恋が始まるよな 出会いの歌聴きたい Fever！ Fever！ 桜 フィーバー フィーバー 春が来て 女子も男子も胸はだけ 夜は ライトアップ ライトアップ 照らされて 誰彼お酒飲んで触る だからフィーバー フィーバー フィーバー フィーバー フィーバー フィーバー フィーバー フィーバー これってどうなんでしょう？ いかがなものでしょう？ ぼくらだってイキモノなんだ 精一杯に咲いているんだ 「桜もこぶしも咲き誇れ！」 夜は眠りたい
26,桜流し,"
宇多田ヒカル",Utada Hikaru,Utada Hikaru and Paul Carter,開いたばかりの花が散るのを 「今年も早いね」と 残念そうに見ていたあなたは とてもきれいだった もし今の私を見れたなら どう思うでしょう あなた無しで生きてる私を Everybody finds love In the end あなたが守った街のどこかで今日も響く 健やかな産声を聞けたなら きっと喜ぶでしょう 私たちの続きの足音 Everybody finds love In the end もう二度と会えないなんて信じられない まだ何も伝えてない まだ何も伝えてない 開いたばかりの花が散るのを 見ていた木立の遣る瀬無きかな どんなに怖くたって目を逸らさないよ 全ての終わりに愛があるなら
27,桜流し,"
緒方恵美",宇多田ヒカル・Paul Carter,宇多田ヒカル・Paul Carter,開いたばかりの花が散るのを 「今年も早いね」と 残念そうに見ていたあなたは とてもきれいだった もし今の私を見れたなら どう思うでしょう あなた無しで生きてる私を Everybody finds love In the end あなたが守った街のどこかで今日も響く 健やかな産声を聞けたなら きっと喜ぶでしょう 私たちの続きの足音 Everybody finds love In the end もう二度と会えないなんて信じられない まだ何も伝えてない まだ何も伝えてない 開いたばかりの花が散るのを 見ていた木立の遣る瀬無きかな どんなに怖くたって目を逸らさないよ 全ての終わりに愛があるなら
28,桜並木,"
AJISAI",松本俊,松本俊,雨が上がったら 僕も濡れた瞼を拭いて 守れなかった約束のあの場所へ出掛けよう 通い慣れた坂道を自転車で走る 脇で微笑む笠地蔵 君にも見せたかった桜並木 どうかまだ散ってないように 降り続いた雨は今朝上がって 嘘みたいに青い空 君にも見せたかった桜並木 息切らしてペダルを漕ぐ 桜は散ってた 夕べの雨で 胸が痛くて だけど僕らもいつか枯れて そして灰になって 消えてくだけだとしても… 僕に残された時間どれくらいかな？ それがもし明日だとしても だからって今日を精一杯生きたところで 大して何も変わらないよね いつかの僕がそう呟いたら 君は泣いてた「強く生きて」と 君が消えてやっと分かった 生きていたい 不器用でも… 落ちた花びら掬い上げて 僕は空へ投げる ひらひら花びら風に揺れて もう一度春が来たような奇跡を 祈ってた だけど確かに春は終わった どこかに落ちてないか探した 季節は巡り 人は流れて でも忘れないよ さようなら 君が好きだった景色 次の春まで逢えなくなるね 瞼閉じれば君の笑顔が 桜舞う中で揺れてた ほんの少し残っていた春の匂いを忘れないように 僕は深く息を吸った
29,桜並木,"
奥華子",奥華子,奥華子,かじかんだ手を 離せないまま 「元気でね」って言った 卒業の日 あの時見えた 桜並木を 今もあなたは覚えていますか？ 潰れた鞄を置いては 私を抱きしめてくれた 苦しくて 嬉しくて 何も言えずにいた 空に舞い散る夢 今も追いかける 桜の花びらに そっとあなたを思った あの頃の私 がいた 息を切らして 駆け抜けてきた あなたを忘れる為じゃないけど これで良かったと 誰かの声を 今も私は待っているのかな 二人でいればそれだけで 幸せだと思えたのに 迷ってた 悩んでた あなたを傷つけた 巡る季節の中 街の片隅で 散りゆく花びらに そっとあなたを思った あの頃の二人がいた 白く染まってゆく 二人のアルバム めくるページの中 いつもあなたがいたから 愛を見つけた時 遠くのあなたに 「今も元気です」と笑顔で言える気がした 桜舞い散る夢 今も追いかける 散りゆく花びらに そっとあなたを思った 少しだけ手を伸ばした
