,Song,Artist,Lyricist,Composer,Lyric
25,HaKaBa,"
空音",空音,空音,いっその事 ここを墓場にしようと思うけど お前はどう思う？ 生きてるだけ最低とか最高を 叫ぶ場所がある まずは感謝 俺の活躍を喜び 母さんはよく笑うようになったよ 尼崎に吹く風は冷たく 品川に着き 拳 握ってる 金を幾ら稼いだって 仲間が居なけりゃ 週末Stupid boy 俺はこれで飯を食うと決めたが 義務として歌詞は書けやしない 眺めは昔より大分 良いぜ 俺を皆が照らす iPhone のLight 催促はしないぜ 誰も Do or die じゃ やるか 負けず嫌いだった仲間 地元に帰れば負けたような顔してる お前がお前に負けてないならば 全戦全勝 Be alright ばあちゃんが言うんだ 「あんたの声 聞いただけで涙が出てくるわ」 次帰った時 持っていく土産話を持ってってね 墓場 何より大切な人の笑顔が耐えない毎日にしなきゃな 崩れた感情 今だけ置いといて すぐに治しに戻るから バカにつける薬を毎日 必死に考えている所さ そんな事する前にバカタレの俺を まずどうにかしなくちゃな 心配は掛けないからな Babe たまにSickness な この世界 落ち着いたら戻るとして 僕らたまに愛に飢える 皆 最後はそれぞれ準備されている墓場にいく いつか腕の中 愛していた人の顔も忘れて 天命を尽くす 母から授かりし この体で もう後悔は無いと死ぬ間際に言うため生きてる 俺の生活を一瞬で変える曲を作ってからというもの 昼夜逆転 夢中で離れん 普通がなんだったっけって思う 頑張ってくださいの声で 頑張れるような日々が殆どだが 頑張ってくださいの声が 暗闇を開くドアだったりもする アルバムに入るこんな曲を聴いて 貴方は何を思うだろう 心配しなくて大丈夫 病んでる じゃなくて たまに悩んでる SNS を覗くと心無い言葉を目にすることだってある 誰もが楽観的に生きれるわけじゃない お前はいつ気付ける 大人の階段 毎日 登る 道は細く 一言 補足 他人のふり見て 我がふり直せ 優しくされたいなら 優しくなれ マイナスが産んだプラスを軸に 向かう理想郷は遥かと遠く いつも愛を歌う俺が この曲を借り 今だけ僅か物言う 物知りが勝ってく世の中だから 知識は携えとかないとだな だけど 知識も使いようだから 俺は受け取った愛を歌うさ 俺の生活を一瞬で変える曲を作ってからというもの やたらと増えた 「さよなら」と「またな」 そして気付けた 音楽が墓場 心配は掛けないからな Babe たまにSickness な この世界 落ち着いたら戻るとして 僕らたまに愛に飢える 皆 最後はそれぞれ準備されている墓場にいく いつか腕の中 愛していた人の顔も忘れて 天命を尽くす 母から授かりし この体で もう後悔は無いと死ぬ間際に言うため生きてる
26,Hug feat. kojikoji,"
空音",空音,空音,"パンイチ小僧が走り回る地球は エイリアンによって侵略されました 助けを呼ぶ Japanese People, restaurant のシェフが作ってたナポリタンが踊り出す 奴らにゃ 感情ってもんが無くてさ 何故か“惑星”に忘れたみたいで 野暮用でスーパーにお使い頼まれたあの子は UFOに吸い込まれたのさ 一方 その頃 planet tree で 僕ら rabbitが地球に落ちてくのを見てた coreとかnovaとかよく分からんが アダムとイブも首を傾げてた 俺は知らんぷりして彼女の手を引いて 足音立てずに逃げようとしたら ギターを持つ少女が現れて 今 目の前で歌い出したのさ ただ Love が溢れるよ 今夜 てか Love で満たそうよ 今夜 It's a dancing 見ててよ alien Musicは世界を変えるよ 心の傷に音の絆創膏 パンにmellowのjamを塗ろう ドレミの音符 milkに溶かして お菓子の家でGood night baby あの子が付けたkissmarkがドレスコード てんとう虫が寝癖の先っちょ 指に光をためて 撃つ 心臓 意地張っても寒いだけさ きっと “君を愛してる エイリアン” どこからともなく聞こえる 音に揺れてる 深夜のバス停 時刻表には無い “それ”に乗ったら 直ちにFly 音楽に宇宙も関係はない たださ 愛の力で救いたいのさ 真面目に生きてきただけなのに あの子からすりゃ悪者扱い 不完全な音を組み立てていく エイリアンの脳にこれを搭載 てっきり 鉄筋コンクリートのようかと 思っていたけれど 君たちもその気になれば 地球の事だって愛せるはずなの もう こっちの世界に住んでしまえばいいのに 本当 いっその事 そうか そうだよな 帰ってしまうよな その前にこの曲を お土産に ただ Love が溢れるよ 今夜 てか Love で満たそうよ 今夜 It's a dancing 見ててよ alien Musicは世界を変えるよ 心の傷に音の絆創膏 パンにmellowのjamを塗ろう ドレミの音符 milkに溶かして お菓子の家でGood night baby"
27,Hug feat. kojikoji (Fantasy club ver.),"
空音",空音,空音,"パンイチ小僧が走り回る地球は エイリアンによって侵略されました 助けを呼ぶJapanese people, Restaurant のシェフが作ってたナポリタンが踊り出す 奴らにゃ 感情ってもんが無くてさ 何故か“惑星”に忘れたみたいで 野暮用でスーパーにお使い頼まれたあの子は UFOに吸い込まれたのさ 一方 その頃planet treeで僕ら Rabbitが地球に落ちてくのを見てた CoreとかNovaとかよく分からんが アダムとイブも首を傾げてた 俺は知らんぷりして彼女の手を引いて 足音立てずに逃げようとしたら ギターを持つ少女が現れて 今目の前で歌い出したのさ ただLoveが溢れるよ 今夜 てかLoveで満たそうよ 今夜 It's a dancing 見ててよAlien Musicは世界を変えるよ 心の傷に音の絆創膏 パンにMellowのJamを塗ろう ドレミの音符 Milkに溶かして お菓子の家でGood night baby あの子が付けたKissmarkがドレスコード てんとう虫が寝癖の先っちょ 指に光をためて撃つ 心臓 意地張っても寒いだけさ 愛してるは まだ言わないで それに代わるPhraseが欲しくて ほっぺにチューより Love my tune 皆歌い出す Hug Hug Hug！！ 深夜のバス停 時刻表には無い “それ”に乗ったら 直ちにFly 音楽に宇宙も関係はない たださ 愛の力で救いたいのさ 真面目に生きてきただけなのに あの子からすりゃ悪者扱い 不完全な音を組み立てていく エイリアンの脳にこれを搭載 てっきり 鉄筋コンクリートのようかと 思っていたけれど 君たちもその気になれば 地球の事だって愛せるはずなの もう こっちの世界に住んでしまえばいいのに 本当 いっその事 そうか そうだよな 帰ってしまうよな その前にこの曲を お土産に ただLoveが溢れるよ 今夜 てかLoveで満たそうよ 今夜 It's a dancing 見ててよAlien Musicは世界を変えるよ 心の傷に音の絆創膏 パンにMellowのJamを塗ろう ドレミの音符 Milkに溶かして お菓子の家でGood night baby ただLoveが溢れるよ 今夜 てかLoveで満たそうよ 今夜 It's a dancing 見ててよAlien Musicは世界を変えるよ 心の傷に音の絆創膏 パンにMellowのJamを塗ろう ドレミの音符 Milkに溶かして お菓子の家でGood night baby"
28,Fight me feat. yonkey,"
空音",空音,空音,"軌道修正 一歩進んで 二歩下がる 悪魔の契り 断り エゴを歌う “その理由なら単純明確 いつも自分の出した正解が正解” 前代未聞の言い訳 が得意技 あの子と別れ告げる “人目つかない場所で僕は 自分が自分である為の歌詞を書くんだ” 逃げるは恥だが役に立つ しかし 今日やった奴が掴む明日 ならば やらなきゃ損だしバカになる そんな俺らを大人が見て笑うなら 突破口はすぐそこ 教科書はStopper だよ 書いてある事だけが全てじゃない けど 歌詞に言い訳などない 敵はいつも 鏡に映る自分だけ それ以外いつも 贅沢な経験値なのさ 君はいつも 君でいればいいだけ 年齢を経験値にしちゃダメだよ Level 100 超えた自分に会いに行こう 例えば 君から見た空音は 単なる道端のプレイヤー これから戦っていくための経験値を 少し分けてるだけなのさ 使い道は君次第って訳で 周りに惑わされず決めればいい 夢を抱いたBoy and girl は 地図無しで世界を股に掛ける冒険家 特別生まれ持った才能もないぜ たまたま 君を笑顔にする魔法が使えただけ 天変地異が起こるくらい君が不機嫌だって Never stop singing all night long すぐ一緒に歌いたくなるよ 敵はいつも (誰だと思う？) 鏡に映る自分だけ それ以外いつも 贅沢な経験値なのさ 君はいつも 君でいればいいだけ 年齢を経験値にしちゃダメだよ Level 100 超えた自分に会いに行こう 本当は敵なんてこの世に一人もいないのに 皆 敵ばかりを作る 地球という名の屋根の下で生まれた 同じ穴のムジナが争う 掛け違えたボタンが 手の届かないネガティブの溝に落っこちる ポジティブの鍵は 大切な人の些細な一言 それに尽きる “Fight me” 弱い自分を知り 強い自分を迎えに行く “Fight me” 一人で戦う夜を きっと誰かが見ている “Fight me” 体力ゲージが0 から1 へと 動き出してる Fight me, Fight me, Fight me 勇者の剣は 空から降らないし 腹ぺこで ぶっ倒れそう けど 君しか鳴らせない音を鳴らせ 敵はいつも 鏡に映る自分だけ それ以外いつも 贅沢な経験値なのさ 君はいつも 君でいればいいだけ 年齢を経験値にしちゃダメだよ Level 100 超えた自分に会いに行こう"
29,Future skin,"
空音",空音,空音,"It's my future skin 運命すら牛耳りゃいい 過去 現在も Must Speedy に生きる (Yah, yah, yah, yah) 新世紀から Super beam 06 Future shit (It's my future skin, it's my, it's my future skin) 少年は履いてた ボロい Jeans いつかの Dream ship It's my future skin まるで NIKE みたいに AIR MAG 履いてる感覚 Ski ski ski 宇宙に A.G.O の Beat が Fit Lambo みたいに火を吹き 最高速度 毎度更新 金に光る Sの頭文字 ない曜日感覚 もうどうしよう Every day is the weekend お調子者 Heavy rain 映画のワンシーンでしょ 経過してく Time が Treasure box 文句の付けようが無いもんね 未来予想図は自分で描く 誰かが決めるもんじゃないぜ 着こなせ It's my future skin 運命すら牛耳りゃいい 過去 現在も Must Speedy に生きる (Yah, yah, yah, yah) 新世紀から Super beam 06 Future shit (It's my future skin, it's my, it's my future skin) 少年は履いてた ボロい Jeans いつかの Dream ship 君がいなくても平気な顔して 回る地球を背に 向かう Ship 宇宙着の代わり Future skin コックピット 2枚のバイナル ナビに登録しない目的地 バイナルに針落とす 1 DJ 舵を切るのは 19の Boy 左右確認で 宇宙に飛び立つ Huuuu！！ 皆は ある波に乗る けど俺は作る側 Bigな Wave そりゃ時には頂く Jealousyも ご馳走様 ペロリと食べる 腹満たして戦へ行く 一流と二流の違い魅せる 酸素ボンベは忘れず付けろ Ahhhh！！ It's my future skin 運命すら牛耳りゃいい 過去 現在も Must Speedy に生きる (Yah, yah, yah, yah) 新世紀から Super beam 06 Future shit (It's my future skin, it's my, it's my future skin) 少年は履いてた ボロい Jeans いつかの Dream ship It's my future skin 運命すら牛耳りゃいい 過去 現在も Must Speedy に生きる (Yah, yah, yah, yah) 新世紀から Super beam 06 Future shit (It's my future skin, it's my, it's my future skin) 少年は履いてた ボロい Jeans いつかの Dream ship"
30,Flash,"
空音",空音,空音,味付け薄めの愛は 口に合わなくて 求めては満たされるまで Pika pika step！！ I need you love 君は ませてるね 騙されてる Baby Pika pika step and step で On the floor バーカン前 ナンパしてる兄ちゃんのケツ 引っぱたいて 若さ故 何も怖がらずにできる魔法 大人の目とネオン街 掻い潜っては 秘密基地へGo 無いもの ねだったりのくせ Passion は 一丁前だったり 負けたり勝ったりのUnbalance が良いのよ いつも同じなら つまんない くせになるような こんなリズムが夜の街に潜んでたり するから 本当やめられない Pika pika なStep は止まんない 味付け薄めの愛は 口に合わなくて 求めては満たされるまで Pika pika step！！ I need you love (夜の街 また繰り出してく) 君は ませてるね 騙されてる Baby 誰しも言えない不安が ポッケの中 入れた事 忘れて 洗濯しちゃえばいい I need you love (夜の街 また繰り出してく) 君は ませてるね 騙されてる Baby I know you like it Kicks はNIKE Runnin' runnin' Party tonight 集うBuddy Cool なStyling Red carpet Starry sky 見ての通り Way to garden ときめく夜に Eye to eye We are the young We are the young 君だけ連れてく 俺だけ見て Follow me 奇跡 起こす この夜 見逃し厳禁 正確に飛ばしてShoot ほら また目が回ってる 一件 見りゃ僕ら普通 でも 歌えば光ってる 味付け薄めの愛は 口に合わなくて 求めては満たされるまで Pika pika step！！ I need you love (夜の街 また繰り出してく) 君は ませてるね 騙されてる Baby 僕らは踊る阿呆に見る阿呆 手のひらで踊らされているかも 見ているだけで踊らされんなよ 踊りたくて踊るのさ今夜も 味付け薄めの愛は 口に合わなくて 求めては満たされるまで Pika pika step！！ I need you love (夜の街 また繰り出してく) 君は ませてるね 騙されてる Baby 誰しも言えない不安が ポッケの中 入れた事 忘れて 洗濯しちゃえばいい I need you love (夜の街 また繰り出してく) 君は ませてるね 騙されてる Baby
31,Brighter,"
空音",空音,空音,Coffee零し 散らかったTable とんち利かせられずにStay もう 全方位見渡してみても 面倒事から目を逸らす “Baby tell me what you need” お別れの時間が来る前に 禁断の恋ってやつの謎を解こう 君はきっと “平成最後のラブマシーン” やると決めたからやってやるだけなのさ そこのCorner 曲がる坊やと同じ 俺もいつか夢見てたRock star (Rock star) 前方のCarのBacklightはもう 追い越せそう Take it easy all night long しゃがみ込むな らしくないだろ？ 美味い飯でも食いに行こう (Yummy) 正解だけが全てじゃない 君こそが自由なんだ ah ah ah ちょっと待って ya やる前から決めつける バッテン付けな 今日はBad day 羽生えるよ 明日は心配ないぜ 今笑えれば 過去は全部エトセトラ 草木や風もExtra 君が主役さ ギターの6弦の上で花が踊る さぁ もう心ゆくまでさ Dancing Dancing 何にも怖くないぜ 安心して1歩前へ 愛してる人が愛してくれない今日さえ愛せるように 大概 全問不正解 まぁ全然これでいいや たまにある正解 まぁなるようになるってさ わがまま あるがまま 歩くバカ Ruleなんかないと思ってる 君一人の力で地球が回ってるって ガッデム 脱ぎすて散らかった感情掻き集めて 旅に出る 置き去りだったFriendsと駆け抜ける街 夜空に舞う ya 怠(おこた)らずStep by step 今一度Say my name 君の部屋に飾られたCDジャケより 名盤生むSRN 出る玄関先からでっかいStage 今も尚 竦(すく)む足と吐き気 それでも 嫌な気はしないぜ 新しい皆の笑顔が楽しみで Standbyだけじゃキリがない 完璧は存在しない ah ah ah ほんと勘弁 ya やる前から決めつける かっこつけんな 今より上目指すなら いつもよりありのままで 今笑えれば 過去は全部エトセトラ 草木や風もExtra 君が主役さ ギターの6弦の上で花が踊る さぁ もう心ゆくまでさ Dancing Dancing 何にも怖くないぜ 安心して1歩前へ 愛してる人が愛してくれない今日さえ愛せるように 大概 全問不正解 まぁ全然これでいいや たまにある正解 まぁなるようになるってさ
32,BLOOM feat. TENDRE,"
空音",空音・TENDRE,空音・TENDRE,"あくまでHotでいる 俺だけは 咲くまで根(音)に水やる それだけさ 如何に この存在が 採れたてか 知らない俺を何度 超えたっけな 清潔に着こなすぜ Top to the bottom テーブル並ぶ Spoon, knife やら fork だって舌が肥えてても 下に媚びてちゃ 見せる背中には傷がないのさ バス スネア ハイハット タム 感じて Spit すりゃ ほら 圧巻のクラップ それどこから鳴ったって バーカンのスタッフ その空間を揺らしてこそ 本物になる 洒落てても いつか萎れるのさ 水に生けた華が物語るな ほら 冒頭で言ったろ 俺だけは いや TENDREも加わりゃ 二輪も咲く 止まない雨も 愛も すべて描くのさ ありのまま咲かせて 仰ぐ夕陽も 合図も すべて残すのさ ありのまま見させて 麗しい毒持ちの薔薇みたく どこか 愛の中に尖りを抱く なんせ この名に恥じないよう歌う 凛々しき リリシスト故の美学 プロ or ビギナーじゃ 格の差 喜怒哀楽で彩る 白紙から 気付けば ワクチン代わりの類い無いバース 誰かの心の病に効いてた 風の噂 より 台風の目 バカの群れ より 単独だぜ 賢く より たまに安直な Play が甲を制すなら越したことはねえ だが 生半可じゃない Mind が 揺らしているのさ 日本全国を to the Beat y'all イニシャルSからT 心配無い 全額ベットしな Right？ 止まない雨も 愛も すべて描くのさ ありのまま咲かせて 仰ぐ夕陽も 合図も すべて残すのさ ありのまま見させて 空の音が聞こえたら 方時も離れやしない 誰のものでない真実を 迷わずに目指して 止まない雨も 愛も すべて描くのさ ありのまま咲かせて 仰ぐ夕陽も 合図も すべて残すのさ ありのまま見させて"
33,player,"
空音",空音,空音・maeshima soshi,Hold your breath 9回裏 満塁だぜ 言うならば 時が来た 振り翳すか 白旗 崩れ落ちる 膝から これまでと同じ お前なら 既に負けた顔で Down やる事なす事 認められず 立てるミドルフィンガー さぁどうするんだ 坊主 殺到 誹謗中傷は for You Tweetで SNSに逃げる？ 恰好の的 でもさ Cause trouble 聞き耳すら立てないよ大人は だから俺ら あの日 決めたのさ どうせなら捨ててしまったらいい 弱い自分は ずる賢く生きるのは もうやめよう 破れ ワンウェイの標識を 暗闇で立ち塞がる君も 泥濘(ぬかるみ)を避けてきた僕も 最後は 1人で朽ちていく 性懲りも無く 壁に描いた 予想だにしない 絶景を 誰かが作る 君の印象は 自分が嫌う 自分が原材料 展開も読めない未来には 深くて そう 不確定な君が待ってるから 君にだけ準備された展開 武器は持たずともさ Sparkling (Sparkling) サンデー マンデー チューズデー 100点満点中でみりゃ 大抵最低 それでも俺 何千万回転中で 忘却に忘却を重ね 遠のいては荒んでく 過去現在 どう成るも 不合格なら 幾ら月日 重ねたって 見えぬ詳細 自分が自分を嫌っては 笑われる事 否定せずに 後悔が先に立つような 選択なんて無くても同じさ 暗いだけの夜が 君を助けた試しはあるかい？ 怖いなら 部屋にこもってなよ 出来ないんじゃなく やらないんだろ カーテンで部屋を閉ざす君も 一本道を走る僕も 平等に夜明けはやってくる 唐突過ぎる 別れや出会い 攻略不能な ダンジョンも 僕ら 贅沢過ぎる 経験値 蓄え 乗る追い風は 最高峰 限界を知らない未来には 不恰好で 不幸の味を知らない僕がいる 性懲りも無く 壁に描いた 予想だにしない 絶景を 誰かが作る 君の印象は 自分が嫌う 自分が原材料 展開も読めない未来には 深くて そう 不確定な君が待ってるから
34,Boi in luv feat. NeVGrN,"
空音",空音・NeVGrN,空音・NeVGrN,"確かにさっきまでそこにあったはずの 愛を元の位置に戻した 口車 乗せられ ハメられ 建前上 俺はPositive boy だがしかし 落ちることなんて 日常茶飯事 人間だもの 時間とお金あっても 満たされない 物が増えるよ 重大な責任背負った 十代のMe 最愛の人と巡り巡って 再開の日 互いの幸 掴む為についた 優しくない嘘 「ごめん」と「ありがとう」 その目を見て言えなかった事 人を許すこと出来なくて 自分を殺した事 愛の力が 時に自分の首を締めること それでも 0コンマ1秒先にて 揺れた 君となら 冥土の果てにまででも ゆける気がしてた I want to be by your side 世界を敵に回しても I always want to be by your side 正解がそっぽ向いても 俺は勇者の剣も抜けないしさ 常に体力ゲージは0に近い それでも それでも まだここに居たいと思うのさ なぁ時々 俺は思う このまま全て 今まさにこの瞬間から捨てられるなら まずは見るだけ見た夢の外で君の手を握り 慣れない瞬きの中で 返事を待つよ まだ震える足と小さい手と 綺麗な花が今 地に咲いても その全てに 陽が当たるわけじゃない そうさ皆 隠し黙り手を繋ぐから そう その目の前のそんな全てが あわよくば 俺の全てに変わる ただ歯痒くて ひたすらに酔って いたずらになって また戸惑う ひまわりの匂いに包まれて 眠る夢を見た朝 優しさの中にだけ潜む 病弱な気持ちが導くよ I want to be by your side 世界を敵に回しても I always want to be by your side 正解がそっぽ向いても 俺は勇者の剣も抜けないしさ 常に体力ゲージは0に近い それでも それでも まだここに居たいと思うのさ 愛してるなんて 口にするんじゃなかったな 傷付ける優しさも 時に必要でしょ それでも ah Boi in luv, Boi in luv ふてくされてる 見慣れた空と 平気な顔した 飛行機雲 それと何ら変わんなかったのさ 君が明日を晴れに変える I want to be by your side 世界を敵に回しても I always want to be by your side 正解がそっぽ向いても 俺は勇者の剣も抜けないしさ 常に体力ゲージは0に近い それでも それでも まだここに居たいと思うのさ"
35,MenU,"
空音",空音,空音・RhymeTube,"Make some noise, boy and girl ya ドラムとベースで 揺れる街を抜け 君だけのペースで 駆け抜ける出来レース (Order you) 君といると ドキがムネムネ (Let go, let go, let go ya) 恥ずかしがらず 踊る二人みて ジェラシー抱いた 妖精の群れ Party tune が終わり 皆が眠るまで What you wanna do ？ そんじゃ Talking to the moon 君がママになり押すベビーカー パパはテキパキと Make money 心配かけることなんて有り得ない 残念ながら誰よりも Shine (Like you) 皆に好かれるなんて そんな人生は甘くないぜ 君に選ばれる 俺はなんて最高で幸な人生 Hell から Go to heaven すら Pika pika な Step で OK チャリから Porsche 賃貸マンションから一括で豪邸 数奇な人生 Like ベンジャミン・バトン きっと老けても 僕ら踊り明かそう 二度寝して 2度上がる 体温を冷まさぬように どうしようもない程に歪んでる世界でも 飛び越えてく Me and you また開く Menu も スラスラ 指でなぞる 無愛想な顔しないで Order you, order order you Order you, order order you Order you, order order you Order you, order order you Cool ma baby は Order me (Like)原宿 Shopping Cola, Pizza, Eat and drink (Hold on) Okey-Dokey 富 権力 地位 名声 国 お偉いさん 酩酊(めいてい) トピック 空音だけ Bubble Eyday！！ トピック 空音だけ Bubble Eyday！！ じっとし 一歩も進歩しない そこの君 まじ きっともう みっともない程 Cheap CDも擦り切れる程 リピったし 耳痛い 日々 Sick 気味 にっちもさっちも行かないが ピンチがヒントで Richを招き Win 喚くなよ みっともない 今日は二度と無い 謝謝 ありがとう みんな イ尓好 時間と 巻くベルト これ仕事 君の買い物 すなわち 俺の買い物 言いなよ なんでも欲しい物 値札は見んなよ 押してたベビーカー すら 屋根裏部屋 成長した 我が子が羨む 二人がいいな ウェディングドレス姿 結婚式じゃ足りない 何回でもやり直せる My life 数奇な人生 Like ベンジャミン・バトン きっと老けても 僕ら踊り明かそう 二度寝して 2度上がる 体温を冷まさぬように どうしようもない程に歪んでる世界でも 飛び越えてく Me and you また開く Menu も スラスラ 指でなぞる 無愛想な顔しないで Order you, order order you Order you, order order you Order you, order order you Order you, order order you"
36,モウマンタイ,"
空音",空音,空音,愛は現像不可能 故に面倒なもの あの子の心の奥を 歌うようなラブソング はヒットチャートには無い 歌詞には出来ない 本当にそうならば この曲もそうか 朝はお決まりのカフェで選んでた ココア ほのかに長閑(のどか) 残る そこはかとなさ ここからそこまで買うから いつか アーティストじゃ心配 君のパパとママ お金で買える幸せとは 君が綺麗になれる 服と靴 お金では買えない幸せとは 君との毎日やら エトセトラ 一生のお願いを 一生お願いするのだから もうしつこく 聞いてくんなよ 用心棒さ いつも通りよ 埃まみれの空 そこに弾けたんだ 僕ら 2人 無問題 それはそうと どうなんだい？ あの日 寂しげな目をしてた 君を疑わない だけど 固く閉めていたはずの 蓋が見当たらないのさ 埃まみれの空 皆が立ち込むバス 逃げも隠れもしない 今日がそこにはある なんか 寂しいね いや 悲しいか いや 寂しいね の方が正しいか 別に悲観的な訳じゃないからさ 嫌味たらしい事 言わんでええわ 素晴らしい朝を迎えるのには 邪念や貴方は必要ないな 僕ら 手と手 離れ 無問題 君の 声と 言葉 傷害罪 戻さぬ ヨリ こっちが 猛反対 今は 1人が いいみたい 頬濡らし Cry 未完成が丁度いい Bitter chocolate cake Dear いつもの正午過ぎ 巻き戻せ 巻き戻せ 埃まみれの空 そこに弾けたんだ 僕ら 2人 無問題 それはそうと どうなんだい？ あの日 寂しげな目をしてた 君を疑わない だけど 固く閉めていたはずの 蓋が見当たらない 埃まみれの空 そこに弾けたんだ 僕ら 2人 無問題 それはそうと どうなんだい？ あの日 寂しげな目をしてた 君を疑わない だけど 固く閉めていたはずの 蓋が見当たらないのさ
37,Young,"
空音",空音,空音,ディスコ帰り 始発待つホームでなんか 思い出したくない事が沢山 脳裏によぎって 嫌な気持ちさ シュビドゥバ シュビドゥバ タラッタラタ 申し訳程度の愛 無価値 それでもまだ一人になりたくない 貴方に Dance numberさTurning up ほら夜中だぜ 目覚ましな 新品の靴 零すなTequila ぶつかる肩 他人の評価 自慢気Gold chain 司会席で 大の大人が語る夢はNo way We are young gun 派手にいこうぜ 夢を夢のまま 色褪せないで 今宵は雨って 明日は晴天 見えない羽が君の背中にも 知らない曲で踊ってる on the Floor あの子がPartyに来る事はないだろう Glassに注がれるDrinkを飲み干せば もうここに居る理由はないはずで 最初のKissの味すら忘れたよ 大人になれば 知る事も増えるだろう この純粋な気持ちは教えられないな タクシーは高いし 歩いて帰ろう つまんないEgoはよこしてくんな 横にしてGood night ここにいてくんない？ ってお前のBoy friendsはイケテナイネ 目を見て言えないんじゃ 話なんねえ 冷たい態度がまたYou make me sad “夢見せてくれてありがとうな” それくらい俺も言えればな いつも評判ばかり気にしてさ 一体僕ら何になりたくて 右左手探りさ 2回3回の失敗じゃ 諦めもつくわけないから 君が寝かしつける“それ”が目を覚ます時 僕ら もう居ないここに 見えない羽 背中にJumping 知らない曲で踊ってる on the Floor あの子がPartyに来る事はないだろう Glassに注がれるDrinkを飲み干せば もうここに居る理由はないはずで 最初のKissの味すら忘れたよ 大人になれば 知る事も増えるだろう この純粋な気持ちは教えられないな タクシーは高いし 歩いて帰ろう 雨に奪われた虹を取り返そう いつかじゃなくて今からやるんだよ もう時間はないし 持ち帰れない 荷物軽くして 外へ飛び出そう 罪を憎んでも人を憎むな 俺の問題は俺で片付けるから 楽園はそこさ 各駅停車 乗ってる暇は 今更ないんじゃないか 知らない曲で踊ってる on the Floor あの子がPartyに来る事はないけど Glassに注がれるDrinkは飲み干したかい？ もうここに居ないで 新しい場所へ 最初のKissの味すら忘れたよ 大人になれば 知る事も増えるだろう この純粋な気持ちは教えられないな タクシーは高いし 歩いて帰ろう
38,You GARI feat. SUSHIBOYS,"
空音",空音・SUSHIBOYS,空音・SUSHIBOYS,"なぁ Buddy もう俺ら 引き返せないところまできたみたい RhymeTube の Drug を投与すれば 溢れる歌詞 止まらない なんつったって 背中に少年ジェッター Yeah 目の前に異様な光景 (ko-kei) あの子も口ずさんでる 「空音が Best anthem」 始めた頃の俺に今聞きたい お前の思うヒーローになれたかい？ 望んでないエンディングに慣れたかい？ バイ菌は脳内から離れたかい？ 社会のズレ？ 歯車は無限 醤油にガリ！！ Good job ！！ You got it！！ 生まれた瞬間 勝ったも同然 死んだら墓で流れればいいね！！ Turn right, Turn left フル無視 Go straight 以外 興味無い 全身全霊 Everybody 支払い Pay pay お決まり 美味い飯食う Weekend 風切るよ この肩で Top speed 風切るよ 嫌なことあった平日 Broken broken ya！！ Take it easy easy ya ！！ でも Ring a ring a phone！！ うるさいから今だけ 黙ってて 食事が冷めるでしょう 黙ってて Hey 大将 今日一のアレちょうだい！！ 新鮮かつ最高な Sushi sushi ya ya！！ 空に根 貼って待機さ 空に根 貼って待機さ God bless you MP3 より WAV で Avgle より DMM で Pay 半袖パンイチ 開店直後の新鮮な魚米みたいなノリで おっぱいみてぇに 2つないと意味ない 君と作った思い出にヒビ入る このペアリングは 2つないと意味ない 空と俺らは２つないと意味ない いつもよりも人に見られてるからって 良い子ぶる おまえは映画版のジャイアン 悔いを残すくらいなら いっそのこと杭を出して打たれろ 美味い飯食う Weekend 風切るよ この肩で Top speed 風切るよ 嫌なことあった平日 Broken broken ya！！ Take it easy easy ya！！ でも Ring a ring a phone！！ うるさいから今だけ 黙ってて 食事が冷めるでしょう 黙ってて Hey 大将 今日一のアレちょうだい！！ 新鮮かつ最高な Sushi sushi ya ya！！ I'll never looking back 気がつけば入ってた Bad なんとなくになってしまってた 当たり前になってしまって Down 喉から手が出るくらい欲した日々は 胃の中で消化されてしまってる 君はどう？ 俺はそう 大切な事 In the morning, I don't wanna wake up Maybe I'll be there, See you later 間違えたのが 正解だった とかそう 言えてる人生ならいいな 嫉妬と妬みで回る 地球儀 ジャポニカ自由帳みたく自由に 電気で回る お寿司 人生みたく自由に 所詮 暇つぶしだ 何しようとさ 好きでいいのさ 人生なんて 所詮 暇つぶしだ 何しようとさ 好きがいいのさ 美味い飯食う Weekend 風切るよ この肩で Top speed 風切るよ 嫌なことあった平日 Broken broken ya！！ Take it easy easy ya！！ でも Ring a ring a phone！！ うるさいから今だけ 黙ってて 食事が冷めるでしょう 黙ってて Hey 大将 今日一のアレちょうだい！！ 新鮮かつ最高な Sushi sushi ya ya！！"
