,Song_Title,Artist,Lyricist,Composer,Lyric
116,BE STRONG,"
山嵐",SATOSHI・KOJIMA,山嵐,残念な事に 人を欺き 平気な奴も この世に 山積み 悪と正義の 綱引きの形 正義のつもりがってよくある話 自覚なきBelieverなら、まだいいが 裏の大ボスもたらす甚大な被害 高価なLiquorとCigarで自我が膨張し続けた 厚顔無知の爺ちゃん 洗脳の芸当は達者 羽のばすのは赤道の真下? 罪も洗う南国はマジカル? いや、その気になってるだけ。どうかした? 高架下の暮らしと格差 蔑んで慰めるそれが快感? 変態Playのそっち側に 君はどうか行かないでこっち側に Be strong. They you get all for ones. (Make it real) 今だからこそstand up please. Movin'on. They you get all for ones. (Make it real) 今この時を共に。 隣に座って息を合わせよう 言葉が無くても今はそれでいい。 Never forget to send you this. 嘘か真実か見てるその目 それをほのめかす、その手口は巧妙 だがそれに翻弄されずに生き抜いてる 本物達と探そう 天に翳そう 力ある新たなやり方を 一歩踏み出そうとする君へ この場所から心の奥底へ響け Be strong.
117,PIKA☆NCHI,"
嵐",相田毅,谷本新,"メロディのない歌があるんだ どうやって君に伝えればいい モラルのない物語(はなし)があるんだ どうやって君に伝えればいい Safety World, Safety Words 時限装置ならとっくにLimit Off 足下かけずるMark The Knife 耳元はじけるBack To The Beat 何もない場所から 何もない今日から 生まれるものがある 意味のないものから 理由のないことから 始まる夢がある 信じたいよ 抱きしめて 抱きしめて 壊れたら 拾い集めて 輪になって 輪になって 鳥のように 空高く行けよ ステップのない歌があるんだ どうやって君に伝えればいい リアルじゃない現実があるんだ どうやって君に伝えればいい Kick Your Heart, Kiss Your Hurt 迷いはFakin’Fakin’Shame 願いはWakin’Wakin’Name 世界はShakin’Shakin’Game 何もない闇から 何もない彼方から 生まれるものがある 当てのないものから 道のないものから つながる夢がある 歩きだせば 旅をして 旅をして 君と逢う その日のために 求め合う 求め合う 失くしても 前を向けばいい 何もない場所から 何もない今日から 生まれるものがある 意味のないものから 理由のないことから 始まる夢がある 信じたいよ 抱きしめて 抱きしめて 壊れたら 拾い集めて 輪になって 輪になって 鳥のように 空高く行けよ 旅をして 旅をして 君と逢う その日のために 求め合う 求め合う 失くしても 前を向けばいい"
118,PIKA★★NCHI DOUBLE,"
嵐",SPIN・Rap詞：櫻井翔,森元康介,見慣れた街なみ いつもの仲間が 離れてくなんて 旅だってゆくなんて 自分を探して 孤独に怯えて 共に過ごした 最高の退屈な日々 真っ直ぐに目を見れず ゆらゆら揺れてる それぞれの道に差す 光の波を超えてゆく 終わったはずの夢がまだ 僕らの背中に迫る 刻まれた想い出が騒ぎ出す 限られた愛と時間を 両手に抱きしめる せめて今日だけは消えないで 周りを気にして 見た目も気にして 何が本当か 分からず歩いてるんだ 悩んだ理由は 忘れてしまった 僕の憂鬱を 誰か止めてくれないか ひび割れたプライドを 大事にしまい込んで 大げさに話してた 心の隙間埋めていた 止まった時間は夕暮れ 僕らの未来を照らす 二度と戻れない夜の中で いつまでも語り続ける 永久と希望の歌を たとえ今だけと分かっていても まだまだだ 俺が止まる所じゃないから 浅はかな 青い想いを抱いていたのか あかさたな 習った頃から10年以上か… 若過ぎた 「このままずっと」なんて考え 動き始めた列車の中に いつでも君はいるから あの時あの場所でまた会えるかなぁ 信じ続けた瞳の奥に いつでも僕はいるかな 海辺に咲いた花のように逞しく ずっと このまま 光よ 僕らの未来 照らして 高く舞い上がれ 終わったはずの夢がまだ 僕らの背中に迫る 刻まれた想い出が騒ぎ出す 限られた愛と時間を 両手に抱きしめる せめて今日だけは消えないで 止まった時間は夕暮れ 僕らの未来を照らす 二度と戻れない夜の中で いつまでも語り続ける 永久と希望の歌を たとえ今だけと分かっていても 動き続けた長針と短針は 振り返ってみると いやに短期間 あかさたな 習った頃から現在 俺ら若過ぎた ただ若過ぎた
119,ピッピッピハッピー,"
北風ふぶき(大西亜玖璃)、凩まふゆ(大空直美)、新谷りん(五十嵐裕美)、朝生祇なゆた(中村桜)",安藤紗々,神前暁(MONACA),「超！絶！ハッピー！」 ハレとケとケとハレ人生にゃ不可欠 普通の日めっちゃすごい日なんかちょっとやばい日(うぎゃっ) セロトニンはドバドバ～浴びといて損はないっ(ナイナイ) 幸せになれるらしい、魔法みたいなやつ ストレスがえぐいそんなドタバタ社会 シリアスからのハートフルコメディ(いよっ) できますなぁマイク一本あれば 世界をHAPPY☆HAPPYに！(YES！) なんやかんやで笑顔咲かせましょう 君と(君と)君と(君と)ひとつとばして君(わぁ！) やんややんやと日常彩りましょう(ピッカピカ) 愉快！痛快！バンザイ！無限大！ (みんなでどーぞ！) Clap your hands！いいかんじ！ 笑ってこうよ爆笑ドッカン まえせつ！いいかんじ！つかみは大盛況☆ ニコニコとニヤニヤ芸風の違いよ 細かいことはいいからとにかくスマイル(ニコッ) 先人は偉大だ！忍び込めふところ(そろり) 可愛げってKAWAIIより便利なスキルだし 難易度が高いわりと巧みのワザ どん底からのシード権獲得(よっしゃあああ) みせたげようマイク一本からの とまらぬHAPPY☆HAPPYを！(YES！) そんなこんなで笑顔届けましょう しもて(しもて)かみて(かみて)お茶の間の彼方へ(GO！) あれやこれやと最善尽くしましょう(ピッカピカ) 未来！崇拝！やっばい！無双タイム！ (ラップをやるよ) 照明！へい照らせよ 出囃子！へい歌えよ ちょちょちょ無茶振り空振りゴマスリ 脳に直結HAPPYDAYS H・A・P(えーぴー)P・P・Y(ぴーわい) 出逢いがしらに運命マリアージュ ピピピピピッハッピー！ シリアスからのハートフルコメディ できますなぁマイク一本あれば 世界をHAPPY☆HAPPYに！(う～～～YES！) なんやかんやで笑顔咲かせましょう 君と(君と)君と(君と)ひとつとばして君(わぁ！) やんややんやと日常彩りましょう(ピッカピカ) 愉快！痛快！バンザイ！無限大！ (2番のサビ！) そんなこんなで笑顔届けましょう しもて(しもて)かみて(かみて)お茶の間の彼方へ(GO！) あれやこれやと最善尽くしてみるよ 未来！崇拝！やっばい！無双タイム！ (みんなでどーぞ！) Clap your hands！いいかんじ！ 笑ってこうよ爆笑ドッカン まえせつ！いいかんじ！まだまだやっていこう！ Clap your hands！そいやっさ！ 笑ってこうよ爆笑ドッカン まえせつ！いいかんじ！つかみは大盛況☆(ヒャーーーッホウ) 「抱腹絶倒～！」
120,people fly,"
山嵐",KOJIMA・SATOSHI,山嵐,"むき出された情熱はいつも 逃げ場のない冒険と一緒 進むか、立ち止まるかどうすんの 飛び立たなきゃ people, you can fly もっと飛べんじゃない? 着火点火剤 ってかそもそも縁がない限界 絶対はないこの世界だから 結果は恐れない 越えれんじゃない? そのボーダーライン そんな絵を描いとくと効果大 今こそ限度なく天を舞う 羽を手に入れGET FUNK 味方につけろお天道さん 戦略の基本ヒット&ラン 広げんのさ 認めるのさ 自己嫌悪じゃしのげんのさ やったれ その情熱ぶちこんで勝つまで1度ダメでもBACK AGAIN 何度だってTRY AGAIN どんだけだって飛んだれ 天下取ったれ むき出された情熱はいつも 逃げ場のない冒険と一緒 進むか、立ち止まるかどうすんの 飛び立たなきゃ people, you can fly 満を持しても不確実だな世の中のシステム リスクヘッジしたくてびびってる 先延ばし、小手先いじくるよりも 入り組んでるとこにまっすぐな 豪直球投げては熱くなる カキーンと打たれりゃ恥ずかしい バシッと決まれば美しい 悩む暇ない 時にファンキー 実際の話 短気は損気 なんかいいんじゃない この感じ たまにシンクロしダンシン 無駄なもんは消えてく 重要なもんは残ってく 熱く新鮮にさばいてく だって古くなったら腐っちゃう むき出された情熱はいつも 逃げ場のない冒険と一緒 進むか、立ち止まるかどうすんの 飛び立たなきゃ people, you can fly"
121,Firefly,"
嵐",Makoto ATOZI・Rap詞：櫻井翔,笹本安詞,"U & I believed in love. U & I believed it all. U & I looked a rain. Eyes like a firefly 街を濡らしてく雨にGood Bye 僕達はただ立ち尽くし言葉失くした あなたの瞳 蛍のようにともる寂しさで 見つめるだけで動けない お互いに 傷ついて あなたのこと どうすれば癒せただろう Weepin' in the rain 雨はそう蛍のように 涙の姿で恋を降らせてゆく I just want your love 手を離そう 心から愛していたよ 僕は忘れないよ この夜に泣いても 飛び立ち行きし灯りを眺め 互い互いにもたれて支え 焼き付くあの日 指重ね rain, firefly, lady firefly, baby 優しい日々がここにあった部屋の隅々にあなたが笑い眠ってる 幸せは ふたりでは かなえること 僕らはできなかった Weepin' in the rain 雨はそう蛍のように 涙の姿で恋を降らせてゆく I just want your love 手を離そう 心から愛していたよ 僕は忘れないよ この夜に泣いても 現在(いま)となっては遠い遠い距離 貴女求める時々異常に そしてまだ尚脳裏にしこり rain, firefly, lady firefly, baby 幾つもの追憶が ここにはあるから動けない 信号が今変わってゆく Weepin' in the rain 雨はそう蛍のように 涙のかたちで恋を降らせてゆく Rain firefly 手を離そう 心から愛していたよ 僕は忘れないよ LaLaLa…"
122,ファイティングマン,"
森友嵐士",山田ひろし・森友嵐士,ha-j,やあ ファイティングマン 高いビルに中指立てながら ギターをかき鳴らしてた君も もう40を過ぎた もうガキじゃないからと 家族のためだからと 錆びた弦のギターは押し入れに突っ込まれている 娘の小さな手のひら見つめ 『これでいいのさ』と君は呟く やあ ファイティングマン 女にモテることに命をかけて 服を買いまくっていた君も もう40を過ぎた もう面倒くさいからと 女は分かったからと 大量生産で色落ちのするポロシャツを着回してる 毎日磨いた靴はカビたまま 『そんなもんさ』と君は嘘ぶく 君が求めていたものは見つかったかい？ 君が望んでいた場所に辿り着けたかい？ ファイティングマン 君はまだ闘える ファイティングマン 君はまだ折れていない 仕舞い込んだ武器を引っ張り出せ 君はまだ敗者にもなってない STILL STILL STILL ファイティングマン やあ ファインティングマン 大人達に噛みつきながらも 正義を追いかけていた君も もう40を過ぎた 最近の若いヤツはどうとか 常識考えろとか 一番嫌いだった言葉 くり返している 上司の後だしジャンケン そのまま 『仕方ないのさ』と俺も呟く やあ ファイティングマン レッドゾーンに針を突っ込んだまま ヘルメットから夢見てた君も もう40を過ぎた この胸に失った何かと 手に入れた何かと 瞼閉じた自分の背中に全部響いてる この胸の奥に 輝く理想 『そうは言ったって』と君は呟く 君が選んできたものは正しかったかい？ 君が捨て去ってきたものは正しかったかい？ ファイティングマン 君はまだ越えられる ファイティングマン 君はまだ負けていない くすぶった魂に火を投げろ 君はまだリングから降りてない さあ ゴングを鳴らそうか ファイティングマン 君はまだ闘える ファイティングマン 君はまだ折れていない 仕舞い込んだ武器を引っ張り出せ 君はまだ敗者にもなってない STILL STILL STILL STILL STILL STILL ファイティングマン
123,ファイトソング,"
嵐",嵐,二宮和也,いつも通りの君でいい なんて言わない方がいい そこからまた始まりだろう? これが君には似合ってる 人は人 自分は自分 比べた時点で負けてる 自分に負けない強さが どんな壁をも壊していく 時には泣いていいよ 弱いとこ見せても大丈夫 でもそこで腐るな! まだやれる その先の夢(さき) どんないくつもの言葉よりも たった一つの言葉がいい まずは自分で踏み出してみて 「頑張れ!」そんな安いヤツでいい いつも通りの君でいい なんて言わない方がいい そこからまた始まりだろう? 君に届け 僕らの言葉(うた) 今は悩む事もあるでしょう ヘコむ事だってあるでしょう でも未来のどこかで君と 笑い合えれば道は作られる どんないくつもの言葉よりも たった一つの言葉がいい やっと一歩踏み出せたよね 「頑張れ!!」ほらね似合っているよ
124,Fight for Judge,"
Knights",松井洋平,Dr. Lilcom,お互いの譲れないモノ 賭けるなら避けて通れないだろう 本当に強い者しか 許されない道を選ぶだけだよ そうさ、解り合えないなら ただ、自分を示すだけ Prideなんて鎧外したら… 始めよう 気高き My Soul 輝くMy Faith それに相応しい者こそKnight！ 瞳のPassionと心のMy Dream 突き動かしていくのさHeart of the Chivalry！ Judgement Time！戦って得る それは未来を示す剣尖さ 強く握って 振りかざして 剣の舞を踊る銀色の鼓動 真実は創り出すもの 歴史が証明していることだろう 本当に欲しいモノなら 奪い合う覚悟決めてから来いよ 情熱を華やかに掲げ 冷静に貫く信念 Just us、馴れ合いじゃ研ぎすませない… 絆だよ 聴こえる Your Soul 魅せろよYour Faith 恥じない自分でいるならAll right！ 全ての衝動を解き放つDuel 鎬を削りあうのさHeart of the Chivalry！ Take a chance！生きてるって言える 生き方を選んでいるなら 解るはずさ… 向かい合えばいい 諸刃の剣を握る自分の姿と 勝敗を決めるため、 全て曝け出すことを 厭わない魂… その存在が 認めあう時 響きだす 聴こえる筈さ、この歌声は 剣となって交わすのさSlashing！ 全ての衝動を解き放つDuel 互いを高めあってるのさ 気高き My Soul 輝くMy Faith それに相応しい者こそKnight！ 瞳のPassionと心のMy Dream 突き動かしていくのさHeart of the Chivalry！ Judgement Time！戦って得る それは未来を示す剣尖さ 強く握って 振りかざして 剣の舞を踊る銀色の鼓動
125,5×10,"
嵐",嵐,youth case,出逢って数年 あれは偶然な気もするね 気付けば10年 空に舞い上がってゆく風船 華奢(きゃしゃ)な5人で乗り込む 揺れる船 “ただ笑っとこう…” “きっと夢が叶うとこ…” そう言い聞かせてた頃の過去も現在(いま)胸にまとう(yeah) 焦り 不安 憤りばっか なんか感じていた日々もあったな でもあなたがいてくれたから その笑顔温かかったから 歩いて来れたんだね(yeah) 横に並びつかんだ手(yeah) この過ごした時間さえ…ってなんかね いまはまだただ照れるね 体中に風を集めた僕ら、支えきれない悲しみも、 あなたがいたから 笑顔に出来た。 無邪気に奏でた不協和音は、色んな世界を見てきたんだ。 気が付けばいつの間にかそれが、僕らになってた。 本気で泣いて、本気で笑って、 本気で悩んで、本気で生きて、 今がある、胸を張れる。 (僕たちからは沢山の愛の 言葉しかもう本当に何もないの 歌に乗せて再度 重ねた分のでっかい愛を) 本気で泣いて、本気で笑って、 本気で悩んで、本気で生きて、 今がある、胸を張れる。 (僕たちからは沢山の愛の 言葉しかもう本当に何もないの 歌に乗せて再度 重ねた分のでっかい愛を) “一歩一歩”近い道などないなら 信じる道を行くしかないから もしもあなたが泣いたら ここでまた逢おうよ この相変わらずなヤツらからただ愛贈る(yeah) 共に望む未来 for you(yeah) 先の山は風で越える 飛べる 僕らの色で辺り染める yeah ひとりぼっちで覗いた空を、あなたも見ているのかな？ なら、歌うよ。空に向かって…そう力の限り。 本気で泣いて、本気で笑って、 本気で悩んで、本気で生きて、 今がある、胸を張れる。 (僕たちからは沢山の愛の 言葉しかもう本当に何もないの 歌に乗せて再度 重ねた分のでっかい愛を) 僕らが交わした声が消えないのならば、誓えるよこの愛を100年先も。 笑顔が咲いてますように。 ずっとずっと心にあるんだ。だからこそ伝えてみたいんだ。 ありがとう…“これからもありがとう” ここに立ってる。僕たちが今、輝けるのは君がいるから 5人でいる。ずっといる。 今までを力に変えて、変わらぬ愛で包み込んだら 永遠が、ほら永遠が 僕と君だけに生まれたんだ。 La la la la… Love Love for you
126,5×20,"
嵐",嵐・Rap詞：櫻井翔,youth case,La la la la... またここで君と逢えた。 出会って数年 あれは急で 共に過ごし生きてきたねgood days “明日からcruising？”なんて言って 現在も隣にいるなんて運命 「嵐 探し 辺り騒がしい その凄まじい 騒ぎ まさに 嵐」 些細なことで笑うばかり “仲良い”なんて言われて たまに (ha ha) あの日に戻るとしても 変わらずに僕のそば 隣にいてよ… ね どんな大雨の日でも こんなにみんなが… ねえ、ほら見てよ (見ててよ) あの瞬間(とき)の歌声を聴くと 想い出たちは どしゃ降りいつも 少しの傷も沢山のkissを。 いつも…雲間から またkissを 過ぎ行く時の中で 無駄な物はなかった。 僕らはきみがいると、 どこまでも飛んで行けるんだずっと、ずっと。 本気で泣いて 本気で笑って 本気で悩んで 本気で生きたから ぼくらはここに立つ。 皆で揃って ありがとうだなんて 当たり前じゃなくて 幸せな事なんだって 笑って今日を祝おう。 僕たちからの沢山の愛を 何度何度も伝えていたいの 共に未来を 見つめていたいの 揺れる船に響く誓いよ 水平線へ届く方に 僕たちは今日もまたいつも通り 嵐のあと星瞬くように いつも見守ってるよ to all my hommies その笑い方 その話し方 その全てが温かな仲間は きっと他にいないだろう だって… そんなやつは他にいないんだ もう 数えきれぬ夢たち叶った (yeah) “5” is my treasure number (yeah) 横に並んで掴んだ手と手 今日も未来(あした)もsmile again again..... 皆で見た景色は 今でもちゃんと動くよ。 僕らが大事に守って来た 想いはこれからもずっと。ずっと…。 本気で泣いて 本気で笑って 本気で悩んで 本気で生きたから ぼくらはここに立つ。 誰よりも早く 君に伝えたいんだ。 僕らの想いが ちゃんと伝わるように。 大丈夫。ここにいる。 情けない事 悔しい事 あったけど でも 僕らは ずっと 5人で 一緒に あしたを見続けてきた。 La la la la... 皆と一緒に歩いた20年... 最高だよ 顔を見ただけで 声を聞いただけで 何を思っているかなんて そんなのわかるんだよ。 5 and you × 20 次は何しようか 気にしないでいいか 嘘じゃない今までが 教えてくれるから だから今は もう一度 僕らから皆に ありがとう。 Love love for you...
127,Find The Answer,"
嵐",HIKARI,7th Avenue・HIKARI,風がこの心を 吹き抜けても揺るがない そんな強さを 少しずつ 集めてきたんだ 声にならない叫びを 街の喧騒が遠慮なく攫(さら)う 時に僕らは臆病にもなるけれど もう恐れない たとえ微かな望みでも 心に息づく限り 辿り着けるよ きっと ただひとつの答えに かけがえない物だけを 抱きしめて生きて行けばいいさ I'll seize the light 闇の向こう側に この手を伸ばして 過去は変えられない そう君は嘆くけれど いま語り合う 未来がそれを 彩ってくんだ 見上げた空に一筋の雲 あの日と同じ舗道の上 時が流れても変わらない感情に そう気付いたよ まだ見ぬ明日をその先を 目指して僕らは走る 流した涙 きっと 僕が生きている証 頼りないあの夢が ほらすぐ側で輝いているんだ I'll seize the light 誰のでもない この道を踏みしめて 遠く伸びる それぞれの軌道 もしもいつか また出逢ったら きっと その時は もう一度 笑い合おう たとえ微かな望みでも 心に息づく限り 辿り着けるよ きっと ただひとつの答えに かけがえない物だけを 抱きしめて生きて行けばいいさ I'll seize the light 風のように過ぎゆく 季節の中で Oh I'll seize my light
128,FUNKY,"
嵐",mfmsiQ・s-Tnk,BJ Khan・Takuya Harada・Joakim Bjornberg・Christofer Erixon,"Let's dance!! O-o O-o 踊れ Disco night! O-o O-o Everybody, get down O-o O-o 踊れ Disco night! O-o とびきりの Lady on the disco floor 街中のざわめき かき集め 始まるよ Happy で Groovy な さぁパーティータイム 扉開ければ 体が痺れるようなビート いつもより少し大胆に Try 高鳴りは 特別な夜の魔法 まだ誰も知らないミラーボール照らしてる 夢のように壮大に 奏でる Feeling 全部解き放て 踊るキミを見つけた Party tonight 沸きあがる衝動が響くよ Disco floor 二度と来ない こんな夜だから どこまでも一緒に踊ろうよ Tonight O-o O-o 踊れ Disco night! O-o とびきりの Lady on the disco floor まるで光の Wave 輝いて 繋がるよ 僕らひとつになって どんな色に染まって溶けてゆくのだろう 今も この瞬間を 楽しんでもっと ためらいは捨てて 肌で触れて見つめた Party tonight 鼓動伝わって揺れてる Disco floor 今日が明日を迎える狭間で 終わらないでこのまま踊ろうよ Tonight 体を揺らしながら 視線絡ませたら Lose control 繰り返す 瞬(またた)き もっと朝まで Get down on the floor O-o O-o 踊れ Disco night! ほら 眩しいほど Baby... 踊るキミを見つけた Party tonight 沸きあがる衝動が響くよ Disco floor 二度と来ない こんな夜だから どこまでも一緒に踊ろうよ 肌で触れて見つめた Party tonight 鼓動伝わって揺れてる Disco floor 今日が明日を迎える狭間で 終わらないでこのまま踊ろうよ Tonight O-o O-o 踊れ Disco night! O-o O-o Everybody, get down O-o O-o 踊れ Disco night! O-o とびきりの Lady on the disco floor"
129,15th Moon,"
嵐",Youji Kubota,Face 2 fAKE,If you were mine 無言の叫び If you were mine 無限の響き つらすぎる恋の引力 手を引くなら もう限界 君はさっきも電話に 嘘の居場所 告げて Fake smile 今夜を 孤独な 君まで 巻き戻せるなら 迷わずこの痛みへ 君を引き込むよ 15th Moon ギリギリ 止めてる 僕を壊して 抱き寄せて いいなら このまま 満ちる月に身を任せる If you were mine 無言の叫び わかってたはずの恋さ 心深く閉じ込めてた 僕は君の嘘の中 窒息気味の観賞魚さ 今夜が 夢でも 君には 触れられないのに 現実じゃもう腕を つかんでしまいそう 15th Moon もつれる イバラを 解き放ってよ 傷ついて いいなら 最初に この胸のガラスを壊す If you were mine... If you were mine... 15th Moon ギリギリ 止めてる 僕を壊して 抱き寄せて いいなら このまま 満ちる月に身を任せる 15th Moon もつれる イバラを 解き放ってよ 傷ついて いいなら 最初に この胸のガラスを壊す If you were mine 無言の叫び If you were mine 無限の響き 15th Moon !
130,風雲,"
嵐",IROCO-STAR,Erik Lidbom・Simon Janlov,"Come on everyone 突き抜けて Come on everyone Come on Come on everyone 最高潮へ Come on everyone Come on やるときゃやるさ見せてやるぜ 「前人未到」のタグをつけ イチかバチかでAlright Try to fly 油断は禁物 Baby 見逃さないように 今はすべてをJust take your mind off 分かっちゃいるさ やる気は限界まで振り切った しょうがない Ah, everybody本気出す時間だ もういいかい？ 行くぜ さぁHands up Bring it Bring it on！ Bring it Bring it on！ 涼しい顔じゃ 張り合いがない 滅茶苦茶な手探り感 底抜けのこの情熱 何人でもOK 相手になってやるさ Bring it Bring it on！ Bring it Bring it on！ かかって来い 今日くらいは馬鹿になっちゃおうぜ 面倒でもタフなFight つま先立てて前のめりで 待ち構えてる Baby, come on その髪 Shaking loose 何も気にせずに汗かいて 厚かましいくらい 覚悟してここにおいでよ 冗談は言わないよ Lady真剣なんだ もう1回 行くぜ さぁHands up Make it Make it more！ Make it Make it more！ 激しいくらい Oh let's have a blast 完璧な歓声が ずば抜けた奇跡起こす アドレナリン出して 受け止めてやるぜ Make it Make it more！ Make it Make it more！ どこまでも We're like a rolling stone まるで未知数の世界描く 弾けるYour breath この瞬間が導いてくれるさChange your life Come on everyone 突き抜けて Come on everyone Come on Come on everyone 最高潮へ Come on everyone Come on さあHands up Bring it Bring it on！ Bring it Bring it on！ 涼しい顔じゃ 張り合いがない 滅茶苦茶な手探り感 底抜けのこの情熱 何人でもOK 相手になってやるさ Bring it Bring it on！ Bring it Bring it on！ かかって来い"
131,Fake it,"
嵐",HIKARI,Kevin Charge・HIKARI,"Yeah... Just fake it 何か確かな言葉 欲しがる僕と はぐらかす君 蓋(けだ)し象徴的な 二人の関係性 I rather like it 初めからEvenじゃないくらいは 分かってる でも もう遅すぎるんだ どうしようも無いほどに今じゃ 君に惹かれてる If you number your lover どの辺りにいる ダメだ ご無体だ I go insane So I need you baby Come and love me, kiss me, kill me このまま 側にいるだけでも 構わないから 君が望むなら I'll be waiting in the line ガラス張りの 愛を眺めて Yeah, won't you please Fake it, fake it, fake it その場限りの夢でいいよ Fake it, fake it, fake it 君がくれるなら 抗う理由はない どんな痛みも消してしまうから Ah... 形あるもの皆 朽ち果てるのと 煙に巻く君 本音に裏打ちされた イビツな感受性 I rather like it If you don't know me by now 全部曝(さら)したっていい ダメだ Unfairだ I lose my mind So I need you baby Come and love me, kiss me, kill me 今さら 出会う前になんて 戻れないから 君が命ずなら I'll be waiting up all night 報われぬ 愛を数えて No, won't you please Fake it, fake it, fake it 偽りの情愛でいいよ Fake it, fake it, fake it 君が好むなら 躊躇う理由はない 道化師だって演じ切るから So I need you baby Come and love me, kiss me, kill me このまま 側にいるだけでも 構わないから 君が望むなら I'll be waiting in the line ガラス張りの 愛を眺めて So I need you baby Come and love me, kiss me, kill me 今さら 出会う前になんて 戻れないから 君が命ずなら I'll be waiting up all night 報われぬ 愛を数えて Yeah, won't you please Fake it, fake it, fake it その場限りの夢でいいよ Fake it, fake it, fake it 君がくれるなら 抗う理由はない どんな痛みも消してしまうから"
132,Face,"
五十嵐友",三浦徳子,佐藤厚,ほほえみが 勝てるように 爪先で 踊ってた いつの日も変わらずに きっと逢えると信じてた人だった 話しかけて欲しくて 海の底 浮かび上がる 気づくように 見つめてた あと1秒ですべてが変わりそう 鳥が飛ぶ その飛び方で すべてがわかる気がするのよ 情熱が 回るたびごと 2人は近づくの 奇跡のように… よろこびが 気になる さりげなく 頬伝うよ そんな日が今日だった そっと 瞳を閉じ 南風 感じてるの ここにいる 私のこと どんな風に 伝えようか だけど今 気づいたね ゆっくりと ほら 私を見つめてる 声じゃなく ことばでもなく すべてがわかる気がするのよ 情熱が 回るたびごと 2人は近づくの 奇跡のように… はてしない 雲のながれに ひとみを閉じて揺れているのよ はじまりは光のなかで 2人を抱きしめる 奇跡のように… 声じゃなく ことばでもなく すべてがわかる気がするのよ 情熱が 回るたびごと 2人は近づくの 奇跡のように… 鳥が飛ぶ その飛び方で すべてがわかる気がするのよ 情熱が 回るたびごと 2人は近づくの 奇跡のように…
133,Face Down,"
嵐",eltvo・Rap詞：櫻井翔,Albi Albertsson・Royce.H・Vincent Stein・Kontantin Scherer,どうして？ 目の前を閉ざして どうする？ 暗い部屋にひとり 手を伸ばし 掴もうとしたのは 隠したSOS 四六時中 頭を巡る 狂わせてる歯車 Lose control 鳴り響く時計の針を 止めてよ 止めてよ Countdown Countdown 訳も分からず Hold on Hold on 惹き寄せられる Secret Secret 君は摩訶不思議 素顔見せないままEscape (wow...) 次の奇跡は (wow...) 予測不可能 (wow...) 鍵が開けば (wow...) Bye Bye Bye 迷わず 秘密の裏側を 知りたくて 扉開けたなら どっかで 見たようなデジャヴが 何度もUpside down 真夜中に ざわめく心 近づくほど見えない Poker face ごまかしのイミテーションまでも 消してよ 消してよ Liar Liar 嘘も誠も Tell me Tell me 見えなくなるよ Secret Secret 君は誰なのか？ 影も残さずにEscape (wow...) 色をなくした (wow...) 孤独な夢に (wow...) 鍵をかけたら (wow...) Bye Bye Bye 真っ暗な空 掴もうが it's like a supernova next to the door 乾き癒すために 更に舞う 闇を受け入れ再び 朝来る ダキアウ カギガ… pump it up Countdown Countdown 訳も分からず Hold on Hold on 惹き寄せられる Secret Secret 君は摩訶不思議 素顔見せないままEscape Liar Liar 嘘も誠も Tell me Tell me 見えなくなるよ Secret Secret 君は誰なのか？ 影も残さずにEscape 癒えぬ傷跡に 雨が降り注げば 目覚めてく そのMemory 次のドアの その先へと (wow...) 色をなくした (wow...) 孤独な夢に (wow...) 鍵をかけたら (wow...) Bye Bye Bye...
134,Face Down : Reborn,"
嵐",eltvo・Albi Albertsson・Royce.H・Vincent Stein・Kontantin Scherer・英語詞：Ellen Shipley,eltvo・Albi Albertsson・Royce.H・Vincent Stein・Kontantin Scherer,"Here I am, Standing right in front of you Open heart, All my walls have fallen down Here you are, But when I look into your eyes I just can't see, Who are you？ Is there something you're afraid to say out loud？ You can tell me everything you dream about You can trust me I am never walking out I want to know your secrets (Tell me, Tell me) What is going on with you (Help me, Help me) How do I get through to you？ (I am right here) Show me what I've got to do Take my hand I will light up the darkness (Woah Woah) Ever since the day you came (Woah Woah) Nothing's ever been the same (Woah Woah) Since I heard you say my name (Woah Woah) Bye... Tell me, Tell me (Woah Woah) Tell me, Tell me Help me, Help me I am right here Tell me, Tell me 迷わず 秘密の裏側を 知りたくて 扉開けたなら どっかで 見たようなデジャヴが 何度もUpside down In this world where we are always chasing time You can let go you can leave the past behind Free yourself and then I know that you will find You're not alone believe me (Tell me, Tell me) 嘘も誠も (Help me, Help me) 見えなくなるよ (I am right here) Show me what I've got to do Take my hand I will light up the darkness (Woah Woah) Ever since the day you came (Woah Woah) Nothing's ever been the same (Woah Woah) Since I heard you say my name (Woah Woah) Bye... Tell me, Tell me"
