,Song_Title,Artist,Lyricist,Composer,Lyric
146,小さな明日,"
五十嵐浩晃",ちあき哲也,五十嵐浩晃,春を集めて 髪をとかす君を そのまま心に しまってみたい… ある日、疲れた 僕の胸を洗う 光のしみこんだ 小説みたいに… テラスにひなげし 飛び交う蝶々と 果てしない 愛と… いつ忘れた 空のこの青さ そんな驚きの ひとかけら さりげなく君は 言葉以外の ひとのめぐりあわせ いまさら身にしみて 静かな昼さがり… 歩いてくれるね 小さな明日を くちびるに 歌をおき
147,ちいさな初恋,"
五十嵐じゅん",林春生,鈴木邦彦,好きなのに 好きなのに なんにも 云えないの 逢うたびに 逢うたびに 悲しくなるの 恋のはじまりは みんなそうかしら はじめての はじめての ちいさな恋だから 今日もまた 今日もまた なんにも 云えないの 何故かしら 何故かしら 淋しくなるの あなたのこと こんなに 愛してるのに はじめての はじめての ちいさな恋だから 好きなのに 好きなのに なんにも 云えないの あの日から あの日から 思いがつのる 恋の苦しみを 私は知った はじめての はじめての ちいさな恋だから はじめての はじめての ちいさな恋だから
148,チェックのマフラー,"
嵐",TAKESHI,森元康介,今、雪が舞い落ちるなら 寄り添っていられるのに… それだけの勇気がない僕の 右手はポケットの中 その隙間にうつむく君を どうしていいか戸惑って ただチェック柄のマフラーに 隠れてキスをした 優しさ伝えるたび 不器用さが浮きぼりになる そんな僕を見せた後「好きだ」って言ったって もうひとつカッコつかない 降り出した雪 白くなった吐息 2人の距離をそっと縮める チェック柄歩くように交差点がきても 手と手つないだまま 次に行きたいデートの場所や 考えの違いでケンカしても さっきくるまったマフラーで 温もりは充分だ 君にもらっただけの 幸せを返せてるかな？ どんな明日もそばにいて 笑顔でも泪でも かまわないから届けたい 降り積もった雪 なおさら輝き 2人の進む道を照らすよ 同じ角を曲がってたどりついた愛で 心灯(とも)して行こう 降り出した雪 白くなった吐息 2人の距離をそっと縮める チェック柄歩くように交差点がきても 手と手つないだまま 変わらない景色 どれだけ時が過ぎ やって来る冬も君を見つめよう こんな気持ちに触れてとけていった雪は 来年も降るでしょう Lalalalalala…
149,チェックメイト,"
山嵐",山嵐,山嵐,どこに行けばあるパラダイス 富奪い合うこの戦い hear me 終わらないゲーム 止まらないspin to checkmate the king 黒い煙が噛み付く 忍び寄る 地面へへばり付く 根が深い まるでカビ だけど投げるなサジ ほっとけヤジ ぬるま湯から侵食 動きは迅速 隠す陰謀 暗号の隠語 防波堤にジリジリ近寄った導火線 映し出される交差点 アルゴの暴走 元は誰の妄想 早く暴けその構造 集団英知で目指す奴の停止 突破させるな最後のゲージ 水際作戦 言論封じでも渡らない救援物資 超厳重に送迎中に目に付く看板猛犬注意 負けるを恐れぬ セレブなホテル 自暴自棄とすれすれに道化る 王様は裸どっからか？ 聴こえた噂にこんがらがる ここからか始まる詰将棋 狂気にふれず保つ正気 点呼１、２フル装備 故郷に残してきた温もり 平和な生活 次への計画 そこにはいらない赤外線レーダー 天下とるに足りるかどうか てめえの愛を試してやろうか？ 合言葉は Checkmate the king 勝ち取るため Checkmate the king その腹黒なフトコロもろともジャーマンスープレックス で投げてヤーマン 一体勝つのは誰？ 全身活路は前 暴く作戦突破 Checkmate the king
150,Checkmate Knights,"
Knights",Mel*,桑原聖(Arte Refact),進み始める時計の針が 導く…今日の選ばれた This Game Stage -ボード- の上を滑るように Dance 遊戯の幕が開く 対の King and Queen 追いかけて逃げて 描く…煌びやかなファンタジー 火花散らす決戦は Silence fight 揺るぎない戦術 -ストラテジー- 一瞬を駆ける 剣を取って約束しよう 誰より強くそこに存在 -あ- ること 白と黒の World 混ざり合う境界で Do it 戦い続けよう 誇り高く目映い戦場で 雄々しい Duelist 光を受けて 真実の王者を決めようか…Checkmate 自由にピースを動かすように Ensemble…空に響き渡って Stage -ボード- の上はサンクチュアリィ 芸術、花を開く 光る Dream and Dream ぶつかり合って 最後の一秒まで煌めく 声の限り届けたい Sparkle song 最高のパフォーマンス捧げましょう 舞台の上に誓いを立てよう 命の限りここに存在 -い- ること どんな敵にも立ち向かう勇敢さで ずっと…踊り続けよう 暮れなずむ陽の中で揺らめく ケミカルライトが世界を照らす 白と黒とが支配してる Another world 僕たちが Holy Knights 剣を取って約束しよう 誰より強くここに存在 -あ- ること 未来を共に歩いてく者達と Do it 戦い続けよう 誇り高く目映い戦場で 雄々しい Duelist 光を浴びて 真実の王者と呼ばれよう…Checkmate 色褪せない…Star Knights
151,超神マスターフォースのテーマ,"
五十嵐寿也",竜真知子,川崎真弘,"もう 誰にも 止められない いのち 賭けた トランスフォーム 傷ついても やるしかない 青い地球 守るのは誰だ 少年は今 戦士に変わる Go and fight 立ち上がるんだ マスターフォース！ 戦うたびに マスターフォース！ 強くなるのさ マスターフォース！ 今こそ 進め Get on, God on, Head on 超神マスターフォース あの 輝く 地平線に 描く夢は トランスフォーム デストロンの 野望だけは 許さないさ この腕できっと 生まれ変わった まぶしい姿 Go and fight 見せてやるんだ マスターフォース！ 戦いながら マスターフォース！ 夢を知るのさ マスターフォース！ 今こそ 進め Get on, God on, Head on 超神マスターフォース"
152,超2ありがとう,"
嵐",Erykah,Henrik Rongedal・Magnus Rongedal,"Tell all the world Tell all the world 昨日観た映画なら 魔法の薬飲んで 全てOKなStoryさ Oh 現実は甘くない もうダメ 我慢できない 勝手にL・O・V・E You 世界中に言う！ Tell all the world どんなときも ありがとう 伝えよう いつも そう 君のオリジナルの 言葉でいい 世界中の 真っ白なキャンパスを 君の色で染めて ほらね 超2のありがとうを 世界中へ It waits for you にらみ合ってたオヤジにも よく見たら いいとこあるな Looking for 愛情 すぐそこ Hey 頭きて 怒る前に そんな事 忘れちゃえ 明日は君のため 待ち続けてる Yeah! Tell all the world どこにいても ありがとう 伝えよう いつも そう 君が必要さ 今唄おう 世界中の 真っ白なキャンパスを 君の唄で 染めて ほらね 超2のありがとうを 空の向こうへ Oh 世界中の 仲間達の声 君は今 大切な You Stand up, you got all the freedom yeah. Say what? Yeah, yeah, yeah, yeah. Stand up, you got all the freedom yeah. Say what? Yeah, yeah, yeah, yeah. Tell all the world どこにいても Tell all the world ありがとう いつも そう 君のオリジナルの 言葉でいい 世界中の 真っ白なキャンパスを 君の色で染めて ほらね 超2のありがとうを 世界中へ Oh Tell all the world どんなときも ありがとう 伝えよう いつも 超2のありがとうを 空の向こうへ"
153,蝶々結びの I Love You,"
南しずく(五十嵐裕美)",辻純更,草野よしひろ,ないしょ ぎゅってして欲しい ぎゅってしたげたい おんなじ気持ち端と端結んで リボンの I Love You 好きよ もっと一緒に ずっと一緒に 隣にいたい… 素直に言えたなら 蝶々結びふたつの羽 I Love You ふわふわどこへゆく? 仕舞っていた赤い糸 たぐり寄せてみたらリボン 思いの丈は 言葉にしなくても 伝わるならいいのになぁ…だめ! それじゃ照れちゃう 顔見れなくなるくらい 大事に思うほど 臆病になってしまうけど ごめんね「ダイスキ」 背中に指で書いた ないしょ ぎゅってして欲しい ぎゅってしたげたい おんなじ気持ち端と端結んで リボンの I Love You 好きよ もっと一緒に ずっと一緒に 隣にいたい… 素直に言えたなら 蝶々結びふたつの羽 I Love You ちくちくどこへゆく? 消しても消えない不安 たぐり寄せてみたらリボン 結び目のとこ あなたの一番に いつでもなりたいくせに 平気な振りしちゃう 見て …やっぱ見ないで そんなもの全部 1秒で忘れるくらい スキの反対はキライではないの キス ないしょ 嬉しいこと 悲しいこと おんなじ気持ち2人で重ねたら リボンの I Love You 好きよ もっとこのまま ずっとこのまま 触れていたい… 素直に言えなくて 絡まる思い いじわるだよ I Love You ないしょ ぎゅってして欲しい ぎゅってしたげたい おんなじ気持ち端と端結んで リボンの I Love You 好きよ もっと一緒に ずっと一緒に 隣にいたい… 素直に言えたなら 蝶々結びふたつの羽 I Love You
154,ついておいで,"
嵐",Mi-n,iiiSAK・Anton Lindsjo,"ついておいで 明日をあずけて なんて言ってみたいけれど この弱さ飲み込んで 今日も街の中へ I'm gonna hold your world 君の唇が零(こぼ)した 深い溜息が痛むんだ 何か急に今 stop the time 堪らなく水を飲み干した 「それなりに頑張ってんだ」なんて 心でぼやきながら I promise you, take my hand! 何も言わず この手を信じて 幸せへと連れて行くから 未来ごと抱きしめる きっと大丈夫さ プライド握りしめたら ネクタイぎゅっと締め直して 人波を掻き分けて 今日も街の中へ Because I hold your love まわりに振り回されずに ただ傍にいればいい I promise you, take my hand! ついておいで 明日をあずけて なんて言ってみたいけれど 理不尽をすり抜けて 毎日を生きてる 誰かと比べたがる 君の癖には呆れるけど そんな愚痴も飲み込んで 今日も街の中へ I'm gonna hold your world 疲れたカラダが求めるものは ただひとつ 帰る場所は 君だけさ…なんて 何も言わず この手を信じて 幸せへと連れて行くから 未来ごと抱きしめる きっと大丈夫さ プライド握りしめたら ネクタイぎゅっと締め直して 人波を掻き分けて 今日も街の中へ Because I hold your love I'm gonna hold your world Because I hold you I'm gonna hold you Because I hold your love"
155,月ノ夜ニ,"
森友嵐士",森友嵐士,森友嵐士,雨のような 恋ならば しなやかに 触れていたい 激しさに 抱かれては 堕ちてゆく 温もり 緩やかに 密やかに めくるめく 場面よ 一瞬の 永遠を この胸に 刻み込む Oh 悲しみの 二人に 灯がともるとき 届くこの愛を心のままに 繋いで 月ノ夜ニ 鮮やかに オマエだけに心重ねた 温もりも優しさも たったひとつ 濡れるだけがいい 涙には 背中だけ 似合うなら それもいい 傷あとに くちづけを どこまでも 癒そう Oh 幸せの形を えがいたなら ふたつの体 滲んでく 色を合せて 月ノ夜ニ 鮮やかに オマエだけに心重ねた 温もりも優しさも たったひとつ 濡れるだけがいい 遠くあの星空に 願いをただ なぞるばかりで 止まらない愛しさと オマエだけを 抱きしめた夜 月ノ夜ニ 鮮やかに オマエだけに心重ねた 温もりも優しさも たったひとつ 濡れるだけがいい
156,伝えたいこと,"
嵐",ASIL・s-Tnk,Fredrik “Figge” Bostrom・Susumu Kawaguchi,信じた大事なモノを 疑うことは無いんだ それはキミ自身なんだから ありのままでいいのさ 重ねてきた思い出は まだまだ終わらないよ 会えない時間が 僕らの 気持ち膨らますから この歌は 誰でもない 君に送るよ sing for you 君を乗せ 風に任せ 何か見つけにゆこう wo-wo-wow ありがとうを もっと oh-oh-oh 届けてゆくよ oh-oh oh-oh-oh 奇跡だね 出会えた僕らに 祝福を yeah 新しい明日へ 踏み出そう 両手を広げ 迎えよう 来年も 共に歩いて行こう 描いた夢に向かって 「今までも そうこれからも どこまでも ずっと」 季節はまた巡って 新しい夜明けだね 何か始まってゆく予感に 浮き足立つ僕らさ Oh… そのままで行こうよ 間違ってなんかないから ここから 生まれ変わって 僕らは生きてゆく wo -wo-wow 立ち止まらずに oh-oh-oh 笑っていよう oh-oh oh-oh-oh いたずらな 言葉もI love you 育てよう yeah その笑顔だけ 忘れないで 変わらないモノは 無いけれど その地図は 胸の中に いつでも あるから ひとりで悩んで 胸が苦しくて 悲しみは永遠じゃないよ 顔を上げて ありがとうを もっと oh-oh-oh 届けてゆくよ oh-oh oh-oh-oh 奇跡だね 出会えた僕らに 祝福を yeah 新しい明日へ 踏み出そう 両手を広げ 迎えよう 来年も 共に歩いて行こう 描いた夢に向かって 「今までも そうこれからも どこまでも ずっと」 いつもありがとう
157,つなぐ,"
嵐",paddy,Peter Nord・Kevin Borg,"誰だって そう 探してるEveryday 彷徨い歩いて 幸せの場所まで Why？ 何か起きるサイン 矛盾も超えて 引き寄せたこの運命 強がってるフリをして 危うく揺れる 心配ならいらないよ 守りぬくから 何があっても どんな暗い夜でも あなただけを 奪い去るから Oh！ Never let you go 遠慮なんかしないぜ 魅せられたら 音も立てずに Don't wanna let you go 偽りだらけの浮世でも この愛だけ信じていて どこにあるか分からないけど 楽園を夢見た 消えないでLove 絡まって もう 解(ほど)けないモノ 追うほど辛い 知らぬフリできない そう 中途半端なまやかしの 人生はNo No 痛みも飲み込んで 無常に漂うMy life 教えてくれた 本当の優しさと 強さ求めて 行き着くまで 移ろいゆく世に 輝いては 心奪われ Oh！ Never let you go 真っすぐな瞳に 導かれて 声にならない Don't wanna let you go 巡り巡る時代の中で かけがえない愛のため たとえ別れが来たとしても あの時誓った 約束はLove “One day, One way. One time... どこまで” “One day, One way. One time... 続くの” “One day, One way. One time... 教えて” 振り向かずに 生きてくだけ どんな暗い夜でも あなただけを 奪い去るから Oh！ Never let you go 遠慮なんかしないぜ 魅せられたら 音も立てずに Don't wanna let you go 偽りだらけの浮世でも この愛だけ信じていて どこにあるか分からないけど 楽園を夢見た 消えないでLove"
158,つばさ,"
五十嵐浩晃",山上路夫,五十嵐浩晃,空に向かいながら 両手を広げ 大地にただひとり 寝ころぶとき 生きてく夢が 戻って来るよ 誰もそうさ子供の時 持っていたはずの つばさ いつかそれを忘れた 生きる喜びを 自由にはばたけと 体中が歌うよ つばさ いつかそれを忘れた 生きる喜びを 自由にはばたけと 体中が歌うよ つばさ それは人の目には 見えぬものだろう けれども今僕は感じている 自然の中で つばさの音を 僕のそうさ背中そこに 白く甦る つばさ ゆけよ僕の世界へ 高く飛び立てよ 自由にはばたけと 体中が歌うよ つばさ
159,罪の意識,"
初恋の嵐",西山達郎,西山達郎,いつだってあの娘が気に掛かる 瞳に涙をためこんでさ つらい思いなら言わなくていい 喜ばすためだけに生きていて いつだって何かを気に掛ける 素振りでその場を免れる つらい思いほどたやすいのに 思わず君に触れてみたくなる 喜ばすためだけに生きたいのに だんだん遠ざかる思い出を逃すまいと やっきになってる無様な僕がいる ぜんぜん忘れてるはずなのに意識を そこにとどめて 美しい響きを待つ これは誰のための言葉 僕のうたは隠れたまま 分からないのさ もがいてるんだ奥の方 ぜんぜん見せかけの雰囲気で乗り切ろうと やっきになってる無様な僕がいる ぜんぜん忘れてたはずなのに体が そこにとどまり それなりの嘘をつく 君が牙を隠したまま 口に含むものが何か 分からないから もがいてるんだ奥の方 分からないから もがいてるんだ奥の方
160,テ・アゲロ,"
嵐",Youji Kubota・Rap詞：Sho Sakurai,Patrick LIOTARD,High High High High... This is la tormenta steelo ! ya know my steelo. Do that shit! Do that shit ! Hit it 名前も知らず 互いを知ろうか 夜の大陽は ブラック・ライト 波音は ラテンのリズム 千夜一夜の Mid-Tokyo All Night もしも明日 街ですれちがっても 気付かないくらい セクシーに Oh High High High 手上げろ High High High 両手上げろ 口づけも 交わさぬまま 腰つきは 最高潮に Oh High High High ハイなパーティー High High High 腕上げよう どこで覚えた そのテクニック にくらしいほど 誘う 人いきれ Dance time 熱帯の ムード 裸のまま 生まれてきた 獣たちの 発情期 途切れない ミュージック 波打つ 胸 服を着たまま シャワーを浴びた ほどに ぬれて すける ボディー・ライン Oh High High High 手上げろ High High High 逃げれないぜ 行き先も 告げぬままに 行ってしまうような 眼差し Oh High High High もっとハイに High High High 腕上げよう どこで覚えた そのテクニック 油断すりゃ お手上げさ 俺ら黙ってても あなた黙ってても 「I say loud!」 黙ってても 声上げちゃうんだ “Sexy!” 胸に刺さる牙 “Sexy!” 皆 CHEEVA CHEEVA “Sexy!” U like da god of shiva 手挙げろって sexy senorita! もしも明日 街ですれちがっても 気付かないくらい セクシーに Oh High High High 手上げろ High High High 両手あげろ 口づけも 交わさぬまま 腰つきは 最高潮に Oh High High High 手上げろ High High High 逃げれないぜ 行き先も 告げぬままに 行ってしまうような 眼差し High High High ハイなパーティー High High High 腕上げよう どこで覚えた そのテクニック にくらしいほど 誘う High High High High
161,Tears,"
嵐",小川貴史・SQUAREF,加藤裕介,涙を溜めた 夜空の星 どこへ流れて 消えるのだろう 違う道を選んだけれど 声が 聞こえる気がするよ 君の 言葉じゃなくて分かり合ってた 微笑むたびに輝いてた 一秒ごとに離れてくあの頃に 今の僕は何を語ろう 解けた指先が 君を探したまま 心まで叫び続けてる 若すぎた僕らの 季節取り戻せるなら もう二度と離れないように 愛せるから 帰りを急ぐ 人の流れ 小さな背中 君を見てた 違う未来を見ることなど 二人ないと信じていた あの日 あれからずっと一人だけど 閉じるまぶたに二人写して そんな当てのない日々は過ぎるけど 僕はずっと未来なくしてた 君以上がなくて 大人になれなくて 言葉にならないほど切ない 許されるのならば 君といる世界だけを 優しく包み込むように 愛せるから 解けた指先が 君を探したまま 心まで叫び続けてる 若すぎた僕らの 季節取り戻せるなら もう二度と離れないように 愛せるから
162,Take Off!!!!!,"
嵐",櫻井翔,Stephan Elfgren,"Here we go yo! I'll take you to 理想郷 (hey!) いちに しのごの言わせぬ the 秘蔵っ子 色とりどりの虹の向こう 行こう (oh) 素人なりの我がこの飛行方法 Baby (hey!) what's your color? なくても doesn't matter 添い行く come together 舞うからまだまだ 行こうよ (hey!) 見ようよ (hey!) 地 水平線の先のその先を Are you ready? Everybody 掴む手に Everybody! Hurry! 暁の間に Are you ready? Telling! すぐに夜明けに Yeah! Let's get it on! 今こそ Come in now Come in now baby Past and futureの 滑走路を Come in now Come in now baby ほらね Touch the sky Come in now Come in now baby いくつもの空 越えて行こう We believe in you 信じゆく 光る5つの輪の向こう yeah yeah yeah yeah 波とセッション発祥 (yeah) 風よ Let's go 颯爽 (yeah) あん時には結構 that's all (yeah) 逆境を脱走 “Hello, what's wrong?” 水に風 (hey!) 飛沫上げ (hey!) 築き上げ (hey!) 逆境を脱走 “Hello, what's wrong?” Baby (hey!) 明日から 彼方へ発つ Holla! 夢乗せた翼 舞うからまだまだ 地上の (yeah) 飛行法 (yeah) 空 星の先の先のその先へ Everybody! Hurry! 暁の間に Are you ready? Telling! 叫びゆく “Take it!” My fellow , ARASHIANS! 今こそ Come in now Come in now baby Past and futureの 滑走路を Come in now Come in now baby ほらね Touch the sky Come in now Come in now baby いくつもの空 越えて行こう We believe in you 信じゆく 光る5つの輪の向こう A to the r a shi... and you! 今こそ Come in now Come in now baby Past and futureの 滑走路を Come in now Come in now baby ほらね Touch the sky Come in now Come in now baby いくつもの空 越えて行こう We believe in you 信じゆく 光る5つの輪の向こう 信じゆく 光る6の輪の向こう"
163,Take me faraway,"
大野智(嵐)",R.P.P.,R.P.P.,蒼の光に揺れながら書いた手紙 そっと 風に永久に 落ちる雫が透き通るように声は きっと 君のもとへ 昨夜見た空は静かに燃えて 太陽と星が導くStory 信じた世界は色を取り戻す 気がつけば 記す思いを全部感じてる 強く胸の奥に 伝えたくて何度も 書いた言葉だけは 遠く浮かんでる星座のように 瞬間を描いてる 巡り巡りゆく静寂に 問いかけた Tell me why? Take me faraway 瞳閉じれば鮮やかに澄んだ記憶 そっと 風に永久に 淡い季節に包まれるような香り きっと 君のもとへ 昨夜伝える為に 結んだ線は二つのStory どんなに世界が変わり始めても 変わらない 時の奏でる音色信じてる 深く胸に響く 伝えたくて何度も 君の心映す 愛を繋いでる最果てに 永遠は生まれてく 流れ流れゆく旋律に 問いかけた Tell me why? Take me faraway どこにいても どんなときでも 同じ空 見上げて 光集め 届けたいから いつまでも 儚い情熱の影 忘れたくはない 記す思いを全部感じてる 強く胸の奥に 伝えたくて何度も 書いた言葉だけは 遠く浮かんでる星座のように 瞬間を描いてる 巡り巡りゆく静寂に 問いかけた Tell me why? Take me faraway
164,手つなごぉ,"
嵐",樽木栄一郎,AKIRA,終電待つ うつむく君がいる 二人で過ごした 部屋には僕一人 何故 引き留めずに黙り込んだの? 自問自答を繰り返す 僕に出来る事 手つなごぉ 言葉より繋がる瞬間さ 思うように伝わらぬ時にはそれだけでいい Oh Ready Go!! 今はもう すべてを受け止めて ありのまま 君のままいてほしい ためらいも そのまま 僕の隣 微笑む君がいる 台風は過ぎ去り 部屋に今は二人 寂しがりやだから いじっぱりだから とりあえず今 すぐにでも僕に出来る事 手つなごぉ 言葉より繋がる瞬間さ 思うように伝わらぬ時にはそれだけでいい 感じ合おう そうこのまま 今という奇跡を ありのまま 君のまま出遭えた 偶然も そのまま 一人じゃないさ 手つなごぉ 言葉より繋がる瞬間さ 思うように伝わらぬ時にはそれだけでいい Oh Ready Go!! 今はもう すべてを受け止めて ありのまま 君のままいてほしい ためらいも そのまま
165,Terminus,"
vanitas",大喜多崇規,日向秀和,やっぱり 言葉も出ないよ震えてる この空が 季節の終わりを運んでた ただ意味は無くて でも変わらず 帰り道の横にいる ココロ、時間の、世界全てが 歪んでいく 散りゆく花は 風に舞い踊り 君に歌いかけるよ 嘘にも慣れていく、変わらないままに 通り過ぎ色褪せて 降り出した 雨に戸惑って ふたり走り出したんだ 夜の記憶 雨音に乗せて 簡単と複雑 嘘も真(まこと)も 紙一重 在りもしない 想像の中にあるだけじゃ ただ偽るフェイク でも変わらず 見上げたら空遠く だから、自分の、言葉全てが 汚れていく 流れる夜に 言えない言葉じゃ どこか狂ってるようで 悲しくなるくらいに 変わらない表情とか 白線をはみ出して 切なくて 狭間で揺れてる ふたり走り出したんだ 淡い記憶 雨音を聞いて 散りゆく花は 風に舞い踊り 君に歌いかけるよ 嘘にも慣れていく、変わらないままに 通り過ぎ色褪せて 降り出した 雨に戸惑って ふたり走り出したんだ 夜の記憶 雨音に乗せて 流れる夜に 言えない言葉じゃ どこか狂ってるようで 降り出した 雨に戸惑って ふたり走り出したんだ 夜の記憶 雨音に乗せて 淡い記憶 雨音を聞いて
166,Tell me why,"
嵐",SQUAREF・mfmsiQ・John World・Rap詞：櫻井翔,Andreas Johansson・STEVEN LEE,"想うほど遠くて 好きなのに離れて つながっていたくて Every night time 君が泣いたあの日 何もかも捨てたら 今でも隣にいれたかな いつも上手く言えなくて ときに君を傷付けて だけど 誰よりも守ってあげたくて Oh baby, tell me why 過ぎてゆく 君の思い出が 声が (響く 沁みる 日に日に滲む) 聞こえるから 今も君を 探してる 胸が 痛むほど Tell me why (my pain が stay, again and again) ただ素直に 伝えたいよ Sorry 君のいない部屋は 空き箱みたいに軽く 泣けるほど広くて What a lonely night 終わりは突然に 僕らの時間(とき)を止めたね ずっと守るって決めたのに 同じクセを見つけ合って いつも二人笑い合って 二度と こんなふうに誰かを愛せない Oh baby, tell me why 過ぎてゆく 君の思い出が 声が (響く 沁みる 日に日に滲む) 聞こえるから 今も君を 探してる 胸が 痛むほど Tell me why (my pain が stay, again and again) ただ素直に 伝えたいよ Sorry 二つで一つが一つの虚しさ (ho) あるはずを失った暮らしが (ho) “昔は…”口をつく懐かしさ (ho) 写真の二人は… あなたのないこの部屋が いまさら悔やんだとこでまた その手また その目また すり抜けこぼれる 求めたら (baby) 笑い合う日もあったね “バカね...”とつぶやき泣いた目 それじゃあまた逢えたらね “またね” No...please back again No no no 君は今どこで No no no 誰に素顔見せてるの？ Oh baby, tell me why 過ぎてゆく 君の思い出が 声が 聞こえるから 今も君を 探してる 胸が 痛むほど Tell me why (my pain が stay, again and again) ただ素直に 伝えたいよ Sorry I'm so sorry"
167,Theme of ARASHI,"
嵐",Masayuki Iwata・Rap詞：SHOW,Masayuki Iwata・Larry Hochman,ARASHI GA YATTE KURU!! get rady!! We gonna have a party ARASHI GA YATTE KURU!! get rady!! Why don't you join us so so partyで騒ぎ出す人も とうとう 周りの輪を乱す程に 嵐 探し shout out しっぱなし ただし辺り ガラーッとするはなし 太陽光に被る雲 毎十秒近づくスロー “確かな駆け出し” 果て無き雨降らし そして奏でる 五人囃子 それは雨よけワイパー壊すぐらいだ 地団駄踏んで 皆リタイヤ 世紀ミレニアム 股にかけ 長い夜明けて 朝になれ そうさ 確かに 青二才 しかし 五人と共に さらおう時代 小さい予報士達も去ってすぐ(yell it out) 俺ら嵐がやってくる ARASHI GA YATTE KURU!! get rady!! We gonna have a party ARASHI GA YATTE KURU!! get rady!! Why don't you join us 太陽光に被る雲 毎十秒近づくスロー 太陽光に被る雲 毎十秒近づくスロー ARASHI GA YATTE KURU!! get rady!! We gonna have a party ARASHI GA YATTE KURU!! get rady!! Why don't you join us そうさ確かに青二才 しかし五人と共にさらおう時代 小さい予報士達も去ってすぐ 俺ら嵐がやってくる
168,Dear Snow,"
嵐",伊織・ISHU,大島こうすけ,鮮やかに染みついた 愛おしい面影 弱い自分を知った あなたに出逢ってから 抱えきれない痛みを押しころせば 届かぬ想い 募るだけ 雪はただ静かに まるであなたのように この肩に 舞い降りて そっと微笑む 手で触れればきっと消えてしまうから このままで ひとり 目を閉じ あなた感じる 眠った横顔に 優しく口づけ 素直に言えなくて 震える胸隠す その笑顔ただ信じて抱きしめれば 奇跡の音が 響く空 雪はただ静かに まるであなたのように この肩に 舞い降りて そっと微笑む 手で触れればきっと消えてしまうから このままで ひとり 目を閉じ あなた感じる 白く燃える恋は 迷い込んだ風 舞い上がって 遠すぎるあなたのもとへ 辿ってゆくのだろう あなたが望むなら この身を捧げよう 降りかかる悲しみをすべて預けて 春を迎えるように 抱きしめ合い とけてゆけるなら 何もいらないのに 雪はただ静かに まるであなたのように この肩に 舞い降りて そっと微笑む 手で触れればきっと消えてしまうから このままで ひとり 目を閉じ あなた感じる 永遠に叶わない それでも愛しい人よ
169,Dear My Friend,"
嵐",小川貴史,関淳二郎,入り口も無いのに 出口を探していたのは青い空 Oh yeah 見上げたら 二つの雲が重なってはまた離れてく All right 本当は誰もが知ってるはずさ ひとりきりの不安を 白い靴はもう汚れているけど この先どんな未来にたどり着くのだろう 踏み出す一歩が かけがえのないものに変わる つまずいたって (いつだって) 駆け出したくて (今だって) 立ち上がれるんだよ 普通の景色がいとおしくなるほど眩しくて この先ずっと (照れくさくて )変わらずもっと (信じたくて) 伝えたい Dear My Friend 道の無い道を歩いてゆくのさ だって明日が来るOh yeah 悔しさの涙も虹に変わるよ いつか雨は止むAll right 本当の意味なら消えないはずさ この地球(ほし)に生まれて 巡る季節はまた過ぎてくから この先何年経ったって忘れない今を つながってるなら たぐり寄せることがあれば 思い返して (誰だって) 笑い飛ばして (そうやって) 上を向けるんだよ 旅路にバッグはない 留まらないまま行くから 言葉じゃなくて (ただちょっと) ふざけ合って (今そっと) 伝えたい Dear My Friend 踏み出す一歩が かけがえのないものに変わる つまずいたって(いつだって) 駆け出したくて(今だって)立ち上がれるんだよ 普通の景色がいとおしくなるほど眩しくて この先ずっと(照れくさくて)変わらずもっと(信じたくて) 伝えたい Dear My Friend 伝えたい Dear My Friend 伝えたい Dear My Friend
170,Disco Star,"
相葉雅紀(嵐)",youth case,YASUSHI WATANABE,"Everybody hands up! いま Coming up 正真正銘の I'm a disco star スノップな People じゃいられない ときめくブンブン 騒ぐ Floor お呼びじゃないさ シャイな My heart エンドレス Kick Kick 打たれたい 迷える子羊よ こっちくればいい (そっと Baby) 深い夜のヴィーナスが 微笑みかける Everybody hands up! いま Coming up 泣く子も黙る I'm a disco star ごきげんな Weekend イカした World この感覚はデジャブじゃないのさ Boogie Woogie もっともっとフリーキー Funky girl (Boogie Woogie ワンモアタイム！) Boogie Woogie 揺らせば ほら Falling love 不埒(ふらち)なビートにやられたい 期待もグングン あがる Spot 遊びじゃないさ 何度でも 刹那の Kiss Kiss 撃たれたい キバをむいたオオカミは ダンスフロアーに (そっと Baby) 気まぐれなジェラシーは この夜のスパイスに Everybody, stand up! まだ On the way 正真正銘の I'm a disco star 見つめて Girlfriend ただ Miracle 君がいなきゃ 天国じゃないのさ Baby Baby もっともっとフリーキー Funky girl (Baby Baby ワンモアタイム！) Baby Baby たちまち ほら Falling love Da Da Da Darling 目も眩む その Shinny eyes 朝まで抱き合おう Angel! Everybody hands up! いま Coming up 泣く子も黙る I'm a disco star ごきげんな Weekend イカした World この感覚はデジャブじゃないのさ Boogie Woogie もっともっとフリーキー Funky girl (Boogie Woogie ワンモアタイム！) Boogie Woogie 揺らせば ほら Falling love Ma Ma Ma Magic もっと Make a move 気持ちは Fly 今夜イケそうな Feeling Angel!"
